URL,Home Team,Away Team,date,Card Type,Side,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/newcastle-vs-nottingham-forest/06-08-2022/1205842,Newcastle,Nottingham Forest,2022-08-06T15:00:00,Yellow card,away,Lewis O'Brien,56,0
https://www.xscores.com/soccer/match/tottenham-vs-southampton/06-08-2022/1205841,Tottenham,Southampton,2022-08-06T15:00:00,Yellow card,home,Ryan Sessegnon,24,0
https://www.xscores.com/soccer/match/tottenham-vs-southampton/06-08-2022/1205841,Tottenham,Southampton,2022-08-06T15:00:00,Yellow card,home,Rodrigo Bentancur,75,0
https://www.xscores.com/soccer/match/tottenham-vs-southampton/06-08-2022/1205841,Tottenham,Southampton,2022-08-06T15:00:00,Yellow card,home,Yves Bissouma,88,0
https://www.xscores.com/soccer/match/everton-vs-chelsea/06-08-2022/1205840,Everton,Chelsea,2022-08-06T17:30:00,Yellow card,home,Yerry Mina,45,8
https://www.xscores.com/soccer/match/everton-vs-chelsea/06-08-2022/1205840,Everton,Chelsea,2022-08-06T17:30:00,Yellow card,away,Reece James,56,0
https://www.xscores.com/soccer/match/everton-vs-chelsea/06-08-2022/1205840,Everton,Chelsea,2022-08-06T17:30:00,Yellow card,home,Vitalii Mykolenko,80,0
https://www.xscores.com/soccer/match/everton-vs-chelsea/06-08-2022/1205840,Everton,Chelsea,2022-08-06T17:30:00,Yellow card,home,Mason Holgate,90,8
https://www.xscores.com/soccer/match/everton-vs-chelsea/06-08-2022/1205840,Everton,Chelsea,2022-08-06T17:30:00,Yellow card,away,Marc Cucurella,90,11
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/07-08-2022/1205843,Manchester United,Brighton,2022-08-07T14:00:00,Yellow card,home,Scott McTominay,25,0
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/07-08-2022/1205843,Manchester United,Brighton,2022-08-07T14:00:00,Yellow card,home,Lisandro Martinez,45,2
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/07-08-2022/1205843,Manchester United,Brighton,2022-08-07T14:00:00,Yellow card,home,Harry Maguire,53,0
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/07-08-2022/1205843,Manchester United,Brighton,2022-08-07T14:00:00,Yellow card,away,Leandro Trossard,53,0
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/07-08-2022/1205843,Manchester United,Brighton,2022-08-07T14:00:00,Yellow card,home,Luke Shaw,74,0
https://www.xscores.com/soccer/match/west-ham-vs-manchester-city/07-08-2022/1205844,West Ham,Manchester City,2022-08-07T16:30:00,Yellow card,away,Joao Cancelo,45,3
https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-08-2022/1205860,Aston Villa,Everton,2022-08-13T12:30:00,Yellow card,home,Philippe Coutinho,29,0
https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-08-2022/1205860,Aston Villa,Everton,2022-08-13T12:30:00,Yellow card,away,Tom Davies,43,0
https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-08-2022/1205860,Aston Villa,Everton,2022-08-13T12:30:00,Yellow card,home,Lucas Digne,49,0
https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-08-2022/1205860,Aston Villa,Everton,2022-08-13T12:30:00,Yellow card,home,Danny Ings,75,0
https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-08-2022/1205860,Aston Villa,Everton,2022-08-13T12:30:00,Yellow card,home,Ashley Young,90,8
https://www.xscores.com/soccer/match/arsenal-vs-leicester/13-08-2022/1205853,Arsenal,Leicester,2022-08-13T15:00:00,Yellow card,away,Wesley Fofana,16,0
https://www.xscores.com/soccer/match/arsenal-vs-leicester/13-08-2022/1205853,Arsenal,Leicester,2022-08-13T15:00:00,Yellow card,home,Takehiro Tomiyasu,90,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/13-08-2022/1205858,Brighton,Newcastle,2022-08-13T15:00:00,Yellow card,away,Allan Saint-Maximin,22,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/13-08-2022/1205858,Brighton,Newcastle,2022-08-13T15:00:00,Yellow card,home,Alexis Mac Allister,34,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/13-08-2022/1205858,Brighton,Newcastle,2022-08-13T15:00:00,Yellow card,away,Joelinton,58,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/13-08-2022/1205858,Brighton,Newcastle,2022-08-13T15:00:00,Yellow card,home,Solly March,58,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/13-08-2022/1205858,Brighton,Newcastle,2022-08-13T15:00:00,Yellow card,away,Fabian Schaer,90,3
https://www.xscores.com/soccer/match/manchester-city-vs-bournemouth/13-08-2022/1205855,Manchester City,Bournemouth,2022-08-13T15:00:00,Yellow card,away,Jack Stacey,5,0
https://www.xscores.com/soccer/match/manchester-city-vs-bournemouth/13-08-2022/1205855,Manchester City,Bournemouth,2022-08-13T15:00:00,Yellow card,away,Chris Mepham,56,0
https://www.xscores.com/soccer/match/manchester-city-vs-bournemouth/13-08-2022/1205855,Manchester City,Bournemouth,2022-08-13T15:00:00,Yellow card,away,Adam Smith,90,2
https://www.xscores.com/soccer/match/southampton-vs-leeds/13-08-2022/1205845,Southampton,Leeds,2022-08-13T15:00:00,Yellow card,away,Jack Harrison,43,0
https://www.xscores.com/soccer/match/southampton-vs-leeds/13-08-2022/1205845,Southampton,Leeds,2022-08-13T15:00:00,Yellow card,away,Rasmus Nissen,45,0
https://www.xscores.com/soccer/match/southampton-vs-leeds/13-08-2022/1205845,Southampton,Leeds,2022-08-13T15:00:00,Yellow card,home,Mohammed Salisu,78,0
https://www.xscores.com/soccer/match/southampton-vs-leeds/13-08-2022/1205845,Southampton,Leeds,2022-08-13T15:00:00,Yellow card,away,Brenden Aaronson,90,3
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,home,Daniel Podence,17,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,home,Ruben Neves,36,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,away,Joao Palhinha,44,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,away,Harrison Reed,50,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,away,Aleksandar Mitrovic,90,5
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/13-08-2022/1205852,Wolverhampton,Fulham,2022-08-13T15:00:00,Yellow card,home,Morgan Gibbs-White,90,5
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/13-08-2022/1205859,Brentford,Manchester United,2022-08-13T17:30:00,Yellow card,away,Harry Maguire,16,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/13-08-2022/1205859,Brentford,Manchester United,2022-08-13T17:30:00,Yellow card,away,Scott McTominay,82,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/13-08-2022/1205859,Brentford,Manchester United,2022-08-13T17:30:00,Yellow card,away,Marcus Rashford,89,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/13-08-2022/1205859,Brentford,Manchester United,2022-08-13T17:30:00,Yellow card,away,Bruno Fernandes,90,4
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/14-08-2022/1205854,Nottingham Forest,West Ham,2022-08-14T14:00:00,Yellow card,away,Declan Rice,9,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/14-08-2022/1205854,Nottingham Forest,West Ham,2022-08-14T14:00:00,Yellow card,home,Scott McKenna,64,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/14-08-2022/1205854,Nottingham Forest,West Ham,2022-08-14T14:00:00,Yellow card,home,Dean Henderson,75,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/14-08-2022/1205854,Nottingham Forest,West Ham,2022-08-14T14:00:00,Yellow card,home,Brennan Johnson,90,8
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/14-08-2022/1205854,Nottingham Forest,West Ham,2022-08-14T14:00:00,Yellow card,home,Sam Surridge,90,8
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/14-08-2022/1205857,Chelsea,Tottenham,2022-08-14T16:30:00,Yellow card,home,Reece James,41,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/14-08-2022/1205857,Chelsea,Tottenham,2022-08-14T16:30:00,Yellow card,home,Edouard Mendy,62,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/14-08-2022/1205857,Chelsea,Tottenham,2022-08-14T16:30:00,Yellow card,home,Thomas Tuchel,70,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/14-08-2022/1205857,Chelsea,Tottenham,2022-08-14T16:30:00,Yellow card,home,Kai Havertz,86,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/14-08-2022/1205857,Chelsea,Tottenham,2022-08-14T16:30:00,Red card,home,Thomas Tuchel,90,8
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,home,Luis Diaz,40,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Red card,home,Darwin Nunez,57,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,away,Joachim Andersen,57,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,away,Joel Ward,68,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,away,Odsonne Edouard,88,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,away,Vicente Guaita,90,1
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/15-08-2022/1205856,Liverpool,Crystal Palace,2022-08-15T20:00:00,Yellow card,home,Konstantinos Tsimikas,90,2
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/20-08-2022/1205870,Tottenham,Wolverhampton,2022-08-20T12:30:00,Yellow card,home,Pierre-Emile Hoejbjerg,12,0
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/20-08-2022/1205870,Tottenham,Wolverhampton,2022-08-20T12:30:00,Yellow card,away,Rayan Ait Nouri,56,0
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/20-08-2022/1205870,Tottenham,Wolverhampton,2022-08-20T12:30:00,Yellow card,home,Harry Kane,67,0
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/20-08-2022/1205870,Tottenham,Wolverhampton,2022-08-20T12:30:00,Yellow card,away,Nathan Collins,67,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/20-08-2022/1205850,Crystal Palace,Aston Villa,2022-08-20T15:00:00,Yellow card,away,John McGinn,36,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/20-08-2022/1205850,Crystal Palace,Aston Villa,2022-08-20T15:00:00,Yellow card,home,Wilfried Zaha,39,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/20-08-2022/1205850,Crystal Palace,Aston Villa,2022-08-20T15:00:00,Yellow card,home,Jeffrey Schlupp,75,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/20-08-2022/1205849,Everton,Nottingham Forest,2022-08-20T15:00:00,Yellow card,away,Joe Worrall,20,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/20-08-2022/1205849,Everton,Nottingham Forest,2022-08-20T15:00:00,Yellow card,home,Anthony Gordon,21,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/20-08-2022/1205849,Everton,Nottingham Forest,2022-08-20T15:00:00,Yellow card,away,Neco Williams,29,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/20-08-2022/1205849,Everton,Nottingham Forest,2022-08-20T15:00:00,Yellow card,home,Alex Iwobi,35,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/20-08-2022/1205849,Everton,Nottingham Forest,2022-08-20T15:00:00,Yellow card,home,Amadou Onana,60,0
https://www.xscores.com/soccer/match/fulham-vs-brentford/20-08-2022/1205848,Fulham,Brentford,2022-08-20T15:00:00,Yellow card,home,Joao Palhinha,29,0
https://www.xscores.com/soccer/match/fulham-vs-brentford/20-08-2022/1205848,Fulham,Brentford,2022-08-20T15:00:00,Yellow card,home,Kenny Tete,31,0
https://www.xscores.com/soccer/match/fulham-vs-brentford/20-08-2022/1205848,Fulham,Brentford,2022-08-20T15:00:00,Yellow card,away,Joshua Dasilva,56,0
https://www.xscores.com/soccer/match/fulham-vs-brentford/20-08-2022/1205848,Fulham,Brentford,2022-08-20T15:00:00,Yellow card,away,Ben Mee,80,0
https://www.xscores.com/soccer/match/fulham-vs-brentford/20-08-2022/1205848,Fulham,Brentford,2022-08-20T15:00:00,Yellow card,home,Kevin Mbabu,90,4
https://www.xscores.com/soccer/match/leicester-vs-southampton/20-08-2022/1205846,Leicester,Southampton,2022-08-20T15:00:00,Yellow card,away,Mohamed Elyounoussi,64,0
https://www.xscores.com/soccer/match/leicester-vs-southampton/20-08-2022/1205846,Leicester,Southampton,2022-08-20T15:00:00,Yellow card,home,Patson Daka,76,0
https://www.xscores.com/soccer/match/leicester-vs-southampton/20-08-2022/1205846,Leicester,Southampton,2022-08-20T15:00:00,Yellow card,away,Joe Aribo,82,0
https://www.xscores.com/soccer/match/leicester-vs-southampton/20-08-2022/1205846,Leicester,Southampton,2022-08-20T15:00:00,Yellow card,home,James Maddison,90,4
https://www.xscores.com/soccer/match/leicester-vs-southampton/20-08-2022/1205846,Leicester,Southampton,2022-08-20T15:00:00,Yellow card,away,Romeo Lavia,90,4
https://www.xscores.com/soccer/match/bournemouth-vs-arsenal/20-08-2022/1205851,Bournemouth,Arsenal,2022-08-20T17:30:00,Yellow card,home,Jordan Zemura,27,0
https://www.xscores.com/soccer/match/bournemouth-vs-arsenal/20-08-2022/1205851,Bournemouth,Arsenal,2022-08-20T17:30:00,Yellow card,away,Gabriel Jesus,52,0
https://www.xscores.com/soccer/match/bournemouth-vs-arsenal/20-08-2022/1205851,Bournemouth,Arsenal,2022-08-20T17:30:00,Yellow card,home,Adam Smith,60,0
https://www.xscores.com/soccer/match/leeds-vs-chelsea/21-08-2022/1205847,Leeds,Chelsea,2022-08-21T14:00:00,Yellow card,away,Kalidou Koulibaly,9,0
https://www.xscores.com/soccer/match/leeds-vs-chelsea/21-08-2022/1205847,Leeds,Chelsea,2022-08-21T14:00:00,Yellow card,away,Raheem Sterling,36,0
https://www.xscores.com/soccer/match/leeds-vs-chelsea/21-08-2022/1205847,Leeds,Chelsea,2022-08-21T14:00:00,Yellow card 2,away,Kalidou Koulibaly,84,0
https://www.xscores.com/soccer/match/west-ham-vs-brighton/21-08-2022/1205869,West Ham,Brighton,2022-08-21T14:00:00,Yellow card,home,Thilo Kehrer,20,0
https://www.xscores.com/soccer/match/west-ham-vs-brighton/21-08-2022/1205869,West Ham,Brighton,2022-08-21T14:00:00,Yellow card,home,Aaron Cresswell,71,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,home,Bruno Guimaraes,8,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,away,Joao Cancelo,18,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,home,Fabian Schaer,34,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,away,John Stones,52,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,home,Kieran Trippier,76,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/21-08-2022/1205871,Newcastle,Manchester City,2022-08-21T16:30:00,Yellow card,home,Joelinton,90,2
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/22-08-2022/1205861,Manchester United,Liverpool,2022-08-22T20:00:00,Yellow card,away,Trent Alexander-Arnold,24,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/22-08-2022/1205861,Manchester United,Liverpool,2022-08-22T20:00:00,Yellow card,home,Raphael Varane,27,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/22-08-2022/1205861,Manchester United,Liverpool,2022-08-22T20:00:00,Yellow card,home,Diogo Dalot,45,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/22-08-2022/1205861,Manchester United,Liverpool,2022-08-22T20:00:00,Yellow card,home,Bruno Fernandes,74,0
https://www.xscores.com/soccer/match/southampton-vs-manchester-united/27-08-2022/1205885,Southampton,Manchester United,2022-08-27T12:30:00,Yellow card,away,Diogo Dalot,50,0
https://www.xscores.com/soccer/match/southampton-vs-manchester-united/27-08-2022/1205885,Southampton,Manchester United,2022-08-27T12:30:00,Yellow card,away,Scott McTominay,83,0
https://www.xscores.com/soccer/match/southampton-vs-manchester-united/27-08-2022/1205885,Southampton,Manchester United,2022-08-27T12:30:00,Yellow card,away,Fred,90,6
https://www.xscores.com/soccer/match/brentford-vs-everton/27-08-2022/1205866,Brentford,Everton,2022-08-27T15:00:00,Yellow card,home,Yoane Wissa,54,0
https://www.xscores.com/soccer/match/brentford-vs-everton/27-08-2022/1205866,Brentford,Everton,2022-08-27T15:00:00,Yellow card,away,Jordan Pickford,81,0
https://www.xscores.com/soccer/match/brentford-vs-everton/27-08-2022/1205866,Brentford,Everton,2022-08-27T15:00:00,Yellow card,away,Anthony Gordon,90,3
https://www.xscores.com/soccer/match/brentford-vs-everton/27-08-2022/1205866,Brentford,Everton,2022-08-27T15:00:00,Yellow card,home,Aaron Hickey,90,5
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,away,Pascal Struijk,8,0
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,away,Marc Roca,34,0
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,away,Brenden Aaronson,37,0
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,away,Jesse Marsch,76,0
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,home,Adam Webster,81,0
https://www.xscores.com/soccer/match/brighton-vs-leeds/27-08-2022/1205865,Brighton,Leeds,2022-08-27T15:00:00,Yellow card,home,Alexis Mac Allister,87,0
https://www.xscores.com/soccer/match/chelsea-vs-leicester/27-08-2022/1205864,Chelsea,Leicester,2022-08-27T15:00:00,Yellow card,home,Conor Gallagher,22,0
https://www.xscores.com/soccer/match/chelsea-vs-leicester/27-08-2022/1205864,Chelsea,Leicester,2022-08-27T15:00:00,Yellow card 2,home,Conor Gallagher,28,0
https://www.xscores.com/soccer/match/chelsea-vs-leicester/27-08-2022/1205864,Chelsea,Leicester,2022-08-27T15:00:00,Yellow card,away,Kiernan Dewsbury-Hall,31,0
https://www.xscores.com/soccer/match/chelsea-vs-leicester/27-08-2022/1205864,Chelsea,Leicester,2022-08-27T15:00:00,Yellow card,away,Dennis Praet,40,0
https://www.xscores.com/soccer/match/chelsea-vs-leicester/27-08-2022/1205864,Chelsea,Leicester,2022-08-27T15:00:00,Yellow card,home,Kai Havertz,90,3
https://www.xscores.com/soccer/match/liverpool-vs-bournemouth/27-08-2022/1205863,Liverpool,Bournemouth,2022-08-27T15:00:00,Yellow card,away,Adam Smith,35,0
https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/27-08-2022/1205862,Manchester City,Crystal Palace,2022-08-27T15:00:00,Yellow card,home,Phil Foden,86,0
https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/27-08-2022/1205862,Manchester City,Crystal Palace,2022-08-27T15:00:00,Yellow card,away,Jean-Philippe Mateta,86,0
https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/27-08-2022/1205862,Manchester City,Crystal Palace,2022-08-27T15:00:00,Yellow card,away,Marc Guehi,88,0
https://www.xscores.com/soccer/match/arsenal-vs-fulham/27-08-2022/1205868,Arsenal,Fulham,2022-08-27T17:30:00,Yellow card,home,Ben White,36,0
https://www.xscores.com/soccer/match/arsenal-vs-fulham/27-08-2022/1205868,Arsenal,Fulham,2022-08-27T17:30:00,Yellow card,home,Gabriel Jesus,44,0
https://www.xscores.com/soccer/match/arsenal-vs-fulham/27-08-2022/1205868,Arsenal,Fulham,2022-08-27T17:30:00,Yellow card,away,Joao Palhinha,44,0
https://www.xscores.com/soccer/match/arsenal-vs-fulham/27-08-2022/1205868,Arsenal,Fulham,2022-08-27T17:30:00,Yellow card,away,Antonee Robinson,51,0
https://www.xscores.com/soccer/match/arsenal-vs-fulham/27-08-2022/1205868,Arsenal,Fulham,2022-08-27T17:30:00,Yellow card,away,Bobby Reid,70,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/28-08-2022/1205867,Aston Villa,West Ham,2022-08-28T14:00:00,Yellow card,home,Matty Cash,57,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/28-08-2022/1205867,Aston Villa,West Ham,2022-08-28T14:00:00,Yellow card,home,Boubacar Kamara,79,0
https://www.xscores.com/soccer/match/wolverhampton-vs-newcastle/28-08-2022/1205884,Wolverhampton,Newcastle,2022-08-28T14:00:00,Yellow card,home,Nelson Semedo,28,0
https://www.xscores.com/soccer/match/wolverhampton-vs-newcastle/28-08-2022/1205884,Wolverhampton,Newcastle,2022-08-28T14:00:00,Yellow card,away,Fabian Schaer,46,0
https://www.xscores.com/soccer/match/wolverhampton-vs-newcastle/28-08-2022/1205884,Wolverhampton,Newcastle,2022-08-28T14:00:00,Yellow card,home,Pedro Neto,58,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Steve Cook,54,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Joe Worrall,58,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Scott McKenna,61,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Lewis O'Brien,73,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,away,Harry Kane,82,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Cheikhou Kouyate,84,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-tottenham/28-08-2022/1205886,Nottingham Forest,Tottenham,2022-08-28T16:30:00,Yellow card,home,Brennan Johnson,85,0
https://www.xscores.com/soccer/match/crystal-palace-vs-brentford/30-08-2022/1205877,Crystal Palace,Brentford,2022-08-30T19:30:00,Yellow card,away,Aaron Hickey,71,0
https://www.xscores.com/soccer/match/crystal-palace-vs-brentford/30-08-2022/1205877,Crystal Palace,Brentford,2022-08-30T19:30:00,Yellow card,away,Ivan Toney,83,0
https://www.xscores.com/soccer/match/crystal-palace-vs-brentford/30-08-2022/1205877,Crystal Palace,Brentford,2022-08-30T19:30:00,Yellow card,home,Cheick Oumar Doucoure,90,5
https://www.xscores.com/soccer/match/fulham-vs-brighton/30-08-2022/1205881,Fulham,Brighton,2022-08-30T19:30:00,Yellow card,away,Pervis Estupinan,55,0
https://www.xscores.com/soccer/match/fulham-vs-brighton/30-08-2022/1205881,Fulham,Brighton,2022-08-30T19:30:00,Yellow card,home,Antonee Robinson,68,0
https://www.xscores.com/soccer/match/fulham-vs-brighton/30-08-2022/1205881,Fulham,Brighton,2022-08-30T19:30:00,Yellow card,home,Harrison Reed,83,0
