URL,Home Team,Away Team,date,Goal Type,Score,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/watford-vs-liverpool/16-10-2021/319195,Watford,Liverpool,2021-10-16T12:30:00,Regular goal,0-3,Roberto Firmino,52,0
https://www.xscores.com/soccer/match/watford-vs-liverpool/16-10-2021/319195,Watford,Liverpool,2021-10-16T12:30:00,Regular goal,0-4,Mohamed Salah,54,0
https://www.xscores.com/soccer/match/watford-vs-liverpool/16-10-2021/319195,Watford,Liverpool,2021-10-16T12:30:00,Regular goal,0-5,Roberto Firmino,90,1
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/16-10-2021/319187,Aston Villa,Wolverhampton,2021-10-16T15:00:00,Regular goal,1-0,Danny Ings,48,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/16-10-2021/319187,Aston Villa,Wolverhampton,2021-10-16T15:00:00,Regular goal,2-0,John McGinn,68,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/16-10-2021/319187,Aston Villa,Wolverhampton,2021-10-16T15:00:00,Regular goal,2-1,Romain Saiss,80,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/16-10-2021/319187,Aston Villa,Wolverhampton,2021-10-16T15:00:00,Regular goal,2-2,Conor Coady,85,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/16-10-2021/319187,Aston Villa,Wolverhampton,2021-10-16T15:00:00,Regular goal,2-3,Ruben Neves,90,5
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,0-1,Mason Greenwood,19,0
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,1-1,Youri Tielemans,31,0
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,2-1,Caglar Soyuncu,78,0
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,2-2,Marcus Rashford,82,0
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,3-2,Jamie Vardy,83,0
https://www.xscores.com/soccer/match/leicester-vs-manchester-united/16-10-2021/319190,Leicester,Manchester United,2021-10-16T15:00:00,Regular goal,4-2,Patson Daka,90,1
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/16-10-2021/319191,Manchester City,Burnley,2021-10-16T15:00:00,Regular goal,1-0,Bernardo Silva,12,0
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/16-10-2021/319191,Manchester City,Burnley,2021-10-16T15:00:00,Regular goal,2-0,Kevin De Bruyne,70,0
https://www.xscores.com/soccer/match/southampton-vs-leeds/16-10-2021/319194,Southampton,Leeds,2021-10-16T15:00:00,Regular goal,1-0,Armando Broja,53,0
https://www.xscores.com/soccer/match/brentford-vs-chelsea/16-10-2021/319188,Brentford,Chelsea,2021-10-16T17:30:00,Regular goal,0-1,Ben Chilwell,45,0
https://www.xscores.com/soccer/match/everton-vs-west-ham/17-10-2021/319189,Everton,West Ham,2021-10-17T14:00:00,Regular goal,0-1,Angelo Ogbonna,74,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/17-10-2021/319192,Newcastle,Tottenham,2021-10-17T16:30:00,Regular goal,1-0,Callum Wilson,2,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/17-10-2021/319192,Newcastle,Tottenham,2021-10-17T16:30:00,Regular goal,1-1,Tanguy Ndombele,17,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/17-10-2021/319192,Newcastle,Tottenham,2021-10-17T16:30:00,Regular goal,1-2,Harry Kane,22,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/17-10-2021/319192,Newcastle,Tottenham,2021-10-17T16:30:00,Regular goal,1-3,Heung-Min Son,45,4
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/17-10-2021/319192,Newcastle,Tottenham,2021-10-17T16:30:00,Own goal,2-3,Eric Dier,89,0
https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/18-10-2021/319186,Arsenal,Crystal Palace,2021-10-18T20:00:00,Regular goal,1-0,Pierre-Emerick Aubameyang,8,0
https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/18-10-2021/319186,Arsenal,Crystal Palace,2021-10-18T20:00:00,Regular goal,1-1,Christian Benteke,50,0
https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/18-10-2021/319186,Arsenal,Crystal Palace,2021-10-18T20:00:00,Regular goal,1-2,Odsonne Edouard,73,0
https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/18-10-2021/319186,Arsenal,Crystal Palace,2021-10-18T20:00:00,Regular goal,2-2,Alexandre Lacazette,90,5
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/22-10-2021/319196,Arsenal,Aston Villa,2021-10-22T20:00:00,Regular goal,1-0,Thomas Partey,23,0
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/22-10-2021/319196,Arsenal,Aston Villa,2021-10-22T20:00:00,Regular goal,2-0,Pierre-Emerick Aubameyang,45,6
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/22-10-2021/319196,Arsenal,Aston Villa,2021-10-22T20:00:00,Regular goal,3-0,Emile Smith Rowe,56,0
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/22-10-2021/319196,Arsenal,Aston Villa,2021-10-22T20:00:00,Regular goal,3-1,Jacob Ramsey,82,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Regular goal,1-0,Mason Mount,8,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Regular goal,2-0,Callum Hudson-Odoi,18,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Regular goal,3-0,Reece James,42,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Regular goal,4-0,Ben Chilwell,57,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Own goal,5-0,Max Aarons,62,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Penalty,6-0,Mason Mount,85,0
https://www.xscores.com/soccer/match/chelsea-vs-norwich/23-10-2021/319199,Chelsea,Norwich,2021-10-23T12:30:00,Regular goal,7-0,Mason Mount,90,1
https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/23-10-2021/319200,Crystal Palace,Newcastle,2021-10-23T15:00:00,Regular goal,1-0,Christian Benteke,56,0
https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/23-10-2021/319200,Crystal Palace,Newcastle,2021-10-23T15:00:00,Regular goal,1-1,Callum Wilson,65,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,1-0,Tom Davies,3,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,1-1,Joshua King,13,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,2-1,Richarlison,63,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,2-2,Juraj Kucka,78,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,2-3,Joshua King,80,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,2-4,Joshua King,87,0
https://www.xscores.com/soccer/match/everton-vs-watford/23-10-2021/319201,Everton,Watford,2021-10-23T15:00:00,Regular goal,2-5,Emmanuel Dennis,90,1
https://www.xscores.com/soccer/match/leeds-vs-wolverhampton/23-10-2021/319202,Leeds,Wolverhampton,2021-10-23T15:00:00,Regular goal,0-1,Hee-Chan Hwang,10,0
https://www.xscores.com/soccer/match/leeds-vs-wolverhampton/23-10-2021/319202,Leeds,Wolverhampton,2021-10-23T15:00:00,Penalty,1-1,Rodrigo,90,4
https://www.xscores.com/soccer/match/southampton-vs-burnley/23-10-2021/319204,Southampton,Burnley,2021-10-23T15:00:00,Regular goal,0-1,Maxwel Cornet,13,0
https://www.xscores.com/soccer/match/southampton-vs-burnley/23-10-2021/319204,Southampton,Burnley,2021-10-23T15:00:00,Regular goal,1-1,Valentino Livramento,41,0
https://www.xscores.com/soccer/match/southampton-vs-burnley/23-10-2021/319204,Southampton,Burnley,2021-10-23T15:00:00,Regular goal,2-1,Armando Broja,50,0
https://www.xscores.com/soccer/match/southampton-vs-burnley/23-10-2021/319204,Southampton,Burnley,2021-10-23T15:00:00,Regular goal,2-2,Maxwel Cornet,57,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/23-10-2021/319198,Brighton,Manchester City,2021-10-23T17:30:00,Regular goal,0-1,Ilkay Gundogan,13,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/23-10-2021/319198,Brighton,Manchester City,2021-10-23T17:30:00,Regular goal,0-2,Phil Foden,28,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/23-10-2021/319198,Brighton,Manchester City,2021-10-23T17:30:00,Regular goal,0-3,Phil Foden,31,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/23-10-2021/319198,Brighton,Manchester City,2021-10-23T17:30:00,Penalty,1-3,Alexis Mac Allister,81,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/23-10-2021/319198,Brighton,Manchester City,2021-10-23T17:30:00,Regular goal,1-4,Riyad Mahrez,90,5
https://www.xscores.com/soccer/match/brentford-vs-leicester/24-10-2021/319197,Brentford,Leicester,2021-10-24T14:00:00,Regular goal,0-1,Youri Tielemans,14,0
https://www.xscores.com/soccer/match/brentford-vs-leicester/24-10-2021/319197,Brentford,Leicester,2021-10-24T14:00:00,Regular goal,1-1,Mathias Joergensen,60,0
https://www.xscores.com/soccer/match/brentford-vs-leicester/24-10-2021/319197,Brentford,Leicester,2021-10-24T14:00:00,Regular goal,1-2,James Maddison,73,0
https://www.xscores.com/soccer/match/west-ham-vs-tottenham/24-10-2021/319205,West Ham,Tottenham,2021-10-24T14:00:00,Regular goal,1-0,Michail Antonio,72,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/24-10-2021/319203,Manchester United,Liverpool,2021-10-24T16:30:00,Regular goal,0-1,Naby Keita,5,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/24-10-2021/319203,Manchester United,Liverpool,2021-10-24T16:30:00,Regular goal,0-2,Diogo Jota,13,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/24-10-2021/319203,Manchester United,Liverpool,2021-10-24T16:30:00,Regular goal,0-3,Mohamed Salah,38,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/24-10-2021/319203,Manchester United,Liverpool,2021-10-24T16:30:00,Regular goal,0-4,Mohamed Salah,45,5
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/24-10-2021/319203,Manchester United,Liverpool,2021-10-24T16:30:00,Regular goal,0-5,Mohamed Salah,50,0
https://www.xscores.com/soccer/match/leicester-vs-arsenal/30-10-2021/319208,Leicester,Arsenal,2021-10-30T12:30:00,Regular goal,0-1,Gabriel,5,0
https://www.xscores.com/soccer/match/leicester-vs-arsenal/30-10-2021/319208,Leicester,Arsenal,2021-10-30T12:30:00,Regular goal,0-2,Emile Smith Rowe,18,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/30-10-2021/319207,Burnley,Brentford,2021-10-30T15:00:00,Regular goal,1-0,Chris Wood,4,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/30-10-2021/319207,Burnley,Brentford,2021-10-30T15:00:00,Regular goal,2-0,Matthew Lowton,32,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/30-10-2021/319207,Burnley,Brentford,2021-10-30T15:00:00,Regular goal,3-0,Maxwel Cornet,36,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/30-10-2021/319207,Burnley,Brentford,2021-10-30T15:00:00,Regular goal,3-1,Saman Ghoddos,79,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/30-10-2021/319209,Liverpool,Brighton,2021-10-30T15:00:00,Regular goal,1-0,Jordan Henderson,4,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/30-10-2021/319209,Liverpool,Brighton,2021-10-30T15:00:00,Regular goal,2-0,Sadio Mane,24,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/30-10-2021/319209,Liverpool,Brighton,2021-10-30T15:00:00,Regular goal,2-1,Enock Mwepu,41,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/30-10-2021/319209,Liverpool,Brighton,2021-10-30T15:00:00,Regular goal,2-2,Leandro Trossard,65,0
https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/30-10-2021/319210,Manchester City,Crystal Palace,2021-10-30T15:00:00,Regular goal,0-1,Wilfried Zaha,6,0
https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/30-10-2021/319210,Manchester City,Crystal Palace,2021-10-30T15:00:00,Regular goal,0-2,Conor Gallagher,88,0
https://www.xscores.com/soccer/match/newcastle-vs-chelsea/30-10-2021/319211,Newcastle,Chelsea,2021-10-30T15:00:00,Regular goal,0-1,Reece James,65,0
https://www.xscores.com/soccer/match/newcastle-vs-chelsea/30-10-2021/319211,Newcastle,Chelsea,2021-10-30T15:00:00,Regular goal,0-2,Reece James,77,0
https://www.xscores.com/soccer/match/newcastle-vs-chelsea/30-10-2021/319211,Newcastle,Chelsea,2021-10-30T15:00:00,Penalty,0-3,Jorginho,81,0
https://www.xscores.com/soccer/match/watford-vs-southampton/30-10-2021/319214,Watford,Southampton,2021-10-30T15:00:00,Regular goal,0-1,Che Adams,20,0
https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/30-10-2021/319213,Tottenham,Manchester United,2021-10-30T17:30:00,Regular goal,0-1,Cristiano Ronaldo,39,0
https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/30-10-2021/319213,Tottenham,Manchester United,2021-10-30T17:30:00,Regular goal,0-2,Edinson Cavani,64,0
https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/30-10-2021/319213,Tottenham,Manchester United,2021-10-30T17:30:00,Regular goal,0-3,Marcus Rashford,86,0
https://www.xscores.com/soccer/match/norwich-vs-leeds/31-10-2021/319212,Norwich,Leeds,2021-10-31T14:00:00,Regular goal,0-1,Raphinha,56,0
https://www.xscores.com/soccer/match/norwich-vs-leeds/31-10-2021/319212,Norwich,Leeds,2021-10-31T14:00:00,Regular goal,1-1,Andrew Omobamidele,58,0
https://www.xscores.com/soccer/match/norwich-vs-leeds/31-10-2021/319212,Norwich,Leeds,2021-10-31T14:00:00,Regular goal,1-2,Rodrigo,60,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/31-10-2021/319206,Aston Villa,West Ham,2021-10-31T16:30:00,Regular goal,0-1,Ben Johnson,7,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/31-10-2021/319206,Aston Villa,West Ham,2021-10-31T16:30:00,Regular goal,1-1,Ollie Watkins,34,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/31-10-2021/319206,Aston Villa,West Ham,2021-10-31T16:30:00,Regular goal,1-2,Declan Rice,38,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/31-10-2021/319206,Aston Villa,West Ham,2021-10-31T16:30:00,Regular goal,1-3,Pablo Fornals,80,0
https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/31-10-2021/319206,Aston Villa,West Ham,2021-10-31T16:30:00,Regular goal,1-4,Jarrod Bowen,84,0
https://www.xscores.com/soccer/match/wolverhampton-vs-everton/01-11-2021/319215,Wolverhampton,Everton,2021-11-01T20:00:00,Regular goal,1-0,Max Kilman,28,0
https://www.xscores.com/soccer/match/wolverhampton-vs-everton/01-11-2021/319215,Wolverhampton,Everton,2021-11-01T20:00:00,Regular goal,2-0,Raul Jimenez,32,0
https://www.xscores.com/soccer/match/wolverhampton-vs-everton/01-11-2021/319215,Wolverhampton,Everton,2021-11-01T20:00:00,Regular goal,2-1,Alex Iwobi,66,0
https://www.xscores.com/soccer/match/southampton-vs-aston-villa/05-11-2021/319224,Southampton,Aston Villa,2021-11-05T20:00:00,Regular goal,1-0,Adam Armstrong,3,0
https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/06-11-2021/319223,Manchester United,Manchester City,2021-11-06T12:30:00,Own goal,0-1,Eric Bailly,7,0
https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/06-11-2021/319223,Manchester United,Manchester City,2021-11-06T12:30:00,Regular goal,0-2,Bernardo Silva,45,0
https://www.xscores.com/soccer/match/brentford-vs-norwich/06-11-2021/319217,Brentford,Norwich,2021-11-06T15:00:00,Regular goal,0-1,Mathias Normann,6,0
https://www.xscores.com/soccer/match/brentford-vs-norwich/06-11-2021/319217,Brentford,Norwich,2021-11-06T15:00:00,Penalty,0-2,Teemu Pukki,29,0
https://www.xscores.com/soccer/match/brentford-vs-norwich/06-11-2021/319217,Brentford,Norwich,2021-11-06T15:00:00,Regular goal,1-2,Rico Henry,60,0
https://www.xscores.com/soccer/match/chelsea-vs-burnley/06-11-2021/319219,Chelsea,Burnley,2021-11-06T15:00:00,Regular goal,1-0,Kai Havertz,33,0
https://www.xscores.com/soccer/match/chelsea-vs-burnley/06-11-2021/319219,Chelsea,Burnley,2021-11-06T15:00:00,Regular goal,1-1,Matej Vydra,79,0
https://www.xscores.com/soccer/match/crystal-palace-vs-wolverhampton/06-11-2021/319220,Crystal Palace,Wolverhampton,2021-11-06T15:00:00,Regular goal,1-0,Wilfried Zaha,61,0
https://www.xscores.com/soccer/match/crystal-palace-vs-wolverhampton/06-11-2021/319220,Crystal Palace,Wolverhampton,2021-11-06T15:00:00,Regular goal,2-0,Conor Gallagher,78,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/06-11-2021/319218,Brighton,Newcastle,2021-11-06T17:30:00,Penalty,1-0,Leandro Trossard,24,0
https://www.xscores.com/soccer/match/brighton-vs-newcastle/06-11-2021/319218,Brighton,Newcastle,2021-11-06T17:30:00,Regular goal,1-1,Isaac Hayden,66,0
https://www.xscores.com/soccer/match/arsenal-vs-watford/07-11-2021/319216,Arsenal,Watford,2021-11-07T14:00:00,Regular goal,1-0,Emile Smith Rowe,56,0
https://www.xscores.com/soccer/match/leeds-vs-leicester/07-11-2021/319222,Leeds,Leicester,2021-11-07T14:00:00,Regular goal,1-0,Raphinha,26,0
https://www.xscores.com/soccer/match/leeds-vs-leicester/07-11-2021/319222,Leeds,Leicester,2021-11-07T14:00:00,Regular goal,1-1,Harvey Barnes,28,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/07-11-2021/319225,West Ham,Liverpool,2021-11-07T16:30:00,Own goal,1-0,Alisson Becker,4,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/07-11-2021/319225,West Ham,Liverpool,2021-11-07T16:30:00,Regular goal,1-1,Trent Alexander-Arnold,41,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/07-11-2021/319225,West Ham,Liverpool,2021-11-07T16:30:00,Regular goal,2-1,Pablo Fornals,67,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/07-11-2021/319225,West Ham,Liverpool,2021-11-07T16:30:00,Regular goal,3-1,Kurt Zouma,74,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/07-11-2021/319225,West Ham,Liverpool,2021-11-07T16:30:00,Regular goal,3-2,Divock Origi,83,0
https://www.xscores.com/soccer/match/leicester-vs-chelsea/20-11-2021/319228,Leicester,Chelsea,2021-11-20T12:30:00,Regular goal,0-1,Antonio Ruediger,14,0
https://www.xscores.com/soccer/match/leicester-vs-chelsea/20-11-2021/319228,Leicester,Chelsea,2021-11-20T12:30:00,Regular goal,0-2,N'Golo Kante,28,0
https://www.xscores.com/soccer/match/leicester-vs-chelsea/20-11-2021/319228,Leicester,Chelsea,2021-11-20T12:30:00,Regular goal,0-3,Christian Pulisic,71,0
https://www.xscores.com/soccer/match/aston-villa-vs-brighton/20-11-2021/319226,Aston Villa,Brighton,2021-11-20T15:00:00,Regular goal,1-0,Ollie Watkins,84,0
https://www.xscores.com/soccer/match/aston-villa-vs-brighton/20-11-2021/319226,Aston Villa,Brighton,2021-11-20T15:00:00,Regular goal,2-0,Tyrone Mings,89,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,0-1,Christian Benteke,8,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,1-1,Ben Mee,19,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,2-1,Chris Wood,27,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,2-2,Christian Benteke,36,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,2-3,Marc Guehi,42,0
https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/20-11-2021/319227,Burnley,Crystal Palace,2021-11-20T15:00:00,Regular goal,3-3,Maxwel Cornet,49,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Regular goal,1-0,Jamaal Lascelles,10,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Regular goal,1-1,Ivan Toney,11,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Regular goal,1-2,Rico Henry,31,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Regular goal,2-2,Joelinton,39,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Own goal,2-3,Jamaal Lascelles,61,0
https://www.xscores.com/soccer/match/newcastle-vs-brentford/20-11-2021/319231,Newcastle,Brentford,2021-11-20T15:00:00,Regular goal,3-3,Allan Saint-Maximin,75,0
https://www.xscores.com/soccer/match/norwich-vs-southampton/20-11-2021/319232,Norwich,Southampton,2021-11-20T15:00:00,Regular goal,0-1,Che Adams,4,0
https://www.xscores.com/soccer/match/norwich-vs-southampton/20-11-2021/319232,Norwich,Southampton,2021-11-20T15:00:00,Regular goal,1-1,Teemu Pukki,7,0
https://www.xscores.com/soccer/match/norwich-vs-southampton/20-11-2021/319232,Norwich,Southampton,2021-11-20T15:00:00,Regular goal,2-1,Grant Hanley,79,0
https://www.xscores.com/soccer/match/watford-vs-manchester-united/20-11-2021/319234,Watford,Manchester United,2021-11-20T15:00:00,Regular goal,1-0,Joshua King,28,0
https://www.xscores.com/soccer/match/watford-vs-manchester-united/20-11-2021/319234,Watford,Manchester United,2021-11-20T15:00:00,Regular goal,2-0,Ismaila Sarr,44,0
https://www.xscores.com/soccer/match/watford-vs-manchester-united/20-11-2021/319234,Watford,Manchester United,2021-11-20T15:00:00,Regular goal,2-1,Donny van de Beek,50,0
https://www.xscores.com/soccer/match/watford-vs-manchester-united/20-11-2021/319234,Watford,Manchester United,2021-11-20T15:00:00,Regular goal,3-1,Joao Pedro,90,2
https://www.xscores.com/soccer/match/watford-vs-manchester-united/20-11-2021/319234,Watford,Manchester United,2021-11-20T15:00:00,Regular goal,4-1,Emmanuel Dennis,90,6
https://www.xscores.com/soccer/match/wolverhampton-vs-west-ham/20-11-2021/319235,Wolverhampton,West Ham,2021-11-20T15:00:00,Regular goal,1-0,Raul Jimenez,58,0
https://www.xscores.com/soccer/match/liverpool-vs-arsenal/20-11-2021/319229,Liverpool,Arsenal,2021-11-20T17:30:00,Regular goal,1-0,Sadio Mane,39,0
https://www.xscores.com/soccer/match/liverpool-vs-arsenal/20-11-2021/319229,Liverpool,Arsenal,2021-11-20T17:30:00,Regular goal,2-0,Diogo Jota,52,0
https://www.xscores.com/soccer/match/liverpool-vs-arsenal/20-11-2021/319229,Liverpool,Arsenal,2021-11-20T17:30:00,Regular goal,3-0,Mohamed Salah,73,0
https://www.xscores.com/soccer/match/liverpool-vs-arsenal/20-11-2021/319229,Liverpool,Arsenal,2021-11-20T17:30:00,Regular goal,4-0,Takumi Minamino,77,0
https://www.xscores.com/soccer/match/manchester-city-vs-everton/21-11-2021/319230,Manchester City,Everton,2021-11-21T14:00:00,Regular goal,1-0,Raheem Sterling,44,0
https://www.xscores.com/soccer/match/manchester-city-vs-everton/21-11-2021/319230,Manchester City,Everton,2021-11-21T14:00:00,Regular goal,2-0,Rodri,55,0
https://www.xscores.com/soccer/match/manchester-city-vs-everton/21-11-2021/319230,Manchester City,Everton,2021-11-21T14:00:00,Regular goal,3-0,Bernardo Silva,86,0
https://www.xscores.com/soccer/match/tottenham-vs-leeds/21-11-2021/319233,Tottenham,Leeds,2021-11-21T16:30:00,Regular goal,0-1,Daniel James,44,0
https://www.xscores.com/soccer/match/tottenham-vs-leeds/21-11-2021/319233,Tottenham,Leeds,2021-11-21T16:30:00,Regular goal,1-1,Pierre-Emile Hoejbjerg,58,0
https://www.xscores.com/soccer/match/tottenham-vs-leeds/21-11-2021/319233,Tottenham,Leeds,2021-11-21T16:30:00,Regular goal,2-1,Sergio Reguilon,69,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/27-11-2021/319236,Arsenal,Newcastle,2021-11-27T12:30:00,Regular goal,1-0,Bukayo Saka,56,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/27-11-2021/319236,Arsenal,Newcastle,2021-11-27T12:30:00,Regular goal,2-0,Gabriel Martinelli,66,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/27-11-2021/319241,Crystal Palace,Aston Villa,2021-11-27T15:00:00,Regular goal,0-1,Matt Targett,15,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/27-11-2021/319241,Crystal Palace,Aston Villa,2021-11-27T15:00:00,Regular goal,0-2,John McGinn,86,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/27-11-2021/319241,Crystal Palace,Aston Villa,2021-11-27T15:00:00,Regular goal,1-2,Marc Guehi,90,5
https://www.xscores.com/soccer/match/liverpool-vs-southampton/27-11-2021/319243,Liverpool,Southampton,2021-11-27T15:00:00,Regular goal,1-0,Diogo Jota,2,0
https://www.xscores.com/soccer/match/liverpool-vs-southampton/27-11-2021/319243,Liverpool,Southampton,2021-11-27T15:00:00,Regular goal,2-0,Diogo Jota,32,0
https://www.xscores.com/soccer/match/liverpool-vs-southampton/27-11-2021/319243,Liverpool,Southampton,2021-11-27T15:00:00,Regular goal,3-0,Thiago Alcantara,37,0
