season,date,home_team,away_team,url
2006/2007,2006-11-18T15:00:00,Everton,Bolton,https://www.xscores.com/soccer/match/everton-vs-bolton/18-11-2006/1533618
2006/2007,2006-11-18T15:00:00,Portsmouth,Watford,https://www.xscores.com/soccer/match/portsmouth-vs-watford/18-11-2006/1533621
2006/2007,2006-11-18T15:00:00,Reading,Charlton,https://www.xscores.com/soccer/match/reading-vs-charlton/18-11-2006/1533622
2006/2007,2006-11-18T15:00:00,Sheffield United,Manchester United,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-united/18-11-2006/1533623
2006/2007,2006-11-18T17:15:00,Middlesbrough,Liverpool,https://www.xscores.com/soccer/match/middlesbrough-vs-liverpool/18-11-2006/1533620
2006/2007,2006-11-19T13:30:00,Wigan,Aston Villa,https://www.xscores.com/soccer/match/wigan-vs-aston-villa/19-11-2006/1533624
2006/2007,2006-11-19T16:00:00,Blackburn,Tottenham,https://www.xscores.com/soccer/match/blackburn-vs-tottenham/19-11-2006/1533616
2006/2007,2006-11-25T12:45:00,Charlton,Everton,https://www.xscores.com/soccer/match/charlton-vs-everton/25-11-2006/1533627
2006/2007,2006-11-25T15:00:00,Aston Villa,Middlesbrough,https://www.xscores.com/soccer/match/aston-villa-vs-middlesbrough/25-11-2006/1533625
2006/2007,2006-11-25T15:00:00,Fulham,Reading,https://www.xscores.com/soccer/match/fulham-vs-reading/25-11-2006/1533628
2006/2007,2006-11-25T15:00:00,Liverpool,Manchester City,https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/25-11-2006/1533629
2006/2007,2006-11-25T15:00:00,West Ham,Sheffield United,https://www.xscores.com/soccer/match/west-ham-vs-sheffield-united/25-11-2006/1533634
2006/2007,2006-11-25T17:15:00,Bolton,Arsenal,https://www.xscores.com/soccer/match/bolton-vs-arsenal/25-11-2006/1533626
2006/2007,2006-11-26T13:30:00,Newcastle,Portsmouth,https://www.xscores.com/soccer/match/newcastle-vs-portsmouth/26-11-2006/1533631
2006/2007,2006-11-26T15:00:00,Tottenham,Wigan,https://www.xscores.com/soccer/match/tottenham-vs-wigan/26-11-2006/1533632
2006/2007,2006-11-26T16:00:00,Manchester United,Chelsea,https://www.xscores.com/soccer/match/manchester-united-vs-chelsea/26-11-2006/1533630
2006/2007,2007-01-23T19:45:00,Watford,Blackburn,https://www.xscores.com/soccer/match/watford-vs-blackburn/23-01-2007/1533633
2006/2007,2006-11-28T20:00:00,Watford,Sheffield United,https://www.xscores.com/soccer/match/watford-vs-sheffield-united/28-11-2006/1533636
2006/2007,2006-11-29T19:45:00,Aston Villa,Manchester City,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/29-11-2006/1533637
2006/2007,2006-11-29T19:45:00,Fulham,Arsenal,https://www.xscores.com/soccer/match/fulham-vs-arsenal/29-11-2006/1533638
2006/2007,2006-11-29T20:00:00,Bolton,Chelsea,https://www.xscores.com/soccer/match/bolton-vs-chelsea/29-11-2006/1533635
2006/2007,2006-11-29T20:00:00,Liverpool,Portsmouth,https://www.xscores.com/soccer/match/liverpool-vs-portsmouth/29-11-2006/1533639
2006/2007,2006-11-29T20:00:00,Manchester United,Everton,https://www.xscores.com/soccer/match/manchester-united-vs-everton/29-11-2006/1533640
2006/2007,2006-12-05T20:00:00,Charlton,Blackburn,https://www.xscores.com/soccer/match/charlton-vs-blackburn/05-12-2006/1533641
2006/2007,2006-12-05T20:00:00,Tottenham,Middlesbrough,https://www.xscores.com/soccer/match/tottenham-vs-middlesbrough/05-12-2006/1533642
2006/2007,2006-12-06T19:45:00,Newcastle,Reading,https://www.xscores.com/soccer/match/newcastle-vs-reading/06-12-2006/1533643
2006/2007,2006-12-06T19:45:00,West Ham,Wigan,https://www.xscores.com/soccer/match/west-ham-vs-wigan/06-12-2006/1533644
2006/2007,2006-12-02T12:45:00,Arsenal,Tottenham,https://www.xscores.com/soccer/match/arsenal-vs-tottenham/02-12-2006/1533645
2006/2007,2006-12-02T15:00:00,Blackburn,Fulham,https://www.xscores.com/soccer/match/blackburn-vs-fulham/02-12-2006/1533646
2006/2007,2006-12-02T15:00:00,Portsmouth,Aston Villa,https://www.xscores.com/soccer/match/portsmouth-vs-aston-villa/02-12-2006/1533651
2006/2007,2006-12-02T15:00:00,Reading,Bolton,https://www.xscores.com/soccer/match/reading-vs-bolton/02-12-2006/1533652
2006/2007,2006-12-02T15:00:00,Sheffield United,Charlton,https://www.xscores.com/soccer/match/sheffield-united-vs-charlton/02-12-2006/1533653
2006/2007,2006-12-02T15:00:00,Wigan,Liverpool,https://www.xscores.com/soccer/match/wigan-vs-liverpool/02-12-2006/1533654
2006/2007,2006-12-02T17:15:00,Middlesbrough,Manchester United,https://www.xscores.com/soccer/match/middlesbrough-vs-manchester-united/02-12-2006/1533650
2006/2007,2006-12-03T16:00:00,Everton,West Ham,https://www.xscores.com/soccer/match/everton-vs-west-ham/03-12-2006/1533648
2006/2007,2006-12-04T20:00:00,Manchester City,Watford,https://www.xscores.com/soccer/match/manchester-city-vs-watford/04-12-2006/1533649
2006/2007,2006-12-13T19:45:00,Chelsea,Newcastle,https://www.xscores.com/soccer/match/chelsea-vs-newcastle/13-12-2006/1533647
2006/2007,2006-12-09T12:45:00,Manchester United,Manchester City,https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/09-12-2006/1533659
2006/2007,2006-12-09T15:00:00,Blackburn,Newcastle,https://www.xscores.com/soccer/match/blackburn-vs-newcastle/09-12-2006/1533655
2006/2007,2006-12-09T15:00:00,Liverpool,Fulham,https://www.xscores.com/soccer/match/liverpool-vs-fulham/09-12-2006/1533658
2006/2007,2006-12-09T15:00:00,Middlesbrough,Wigan,https://www.xscores.com/soccer/match/middlesbrough-vs-wigan/09-12-2006/1533660
2006/2007,2006-12-09T15:00:00,Portsmouth,Everton,https://www.xscores.com/soccer/match/portsmouth-vs-everton/09-12-2006/1533661
2006/2007,2006-12-09T15:00:00,Tottenham,Charlton,https://www.xscores.com/soccer/match/tottenham-vs-charlton/09-12-2006/1533663
2006/2007,2006-12-09T15:00:00,Watford,Reading,https://www.xscores.com/soccer/match/watford-vs-reading/09-12-2006/1533664
2006/2007,2006-12-09T17:15:00,Bolton,West Ham,https://www.xscores.com/soccer/match/bolton-vs-west-ham/09-12-2006/1533656
2006/2007,2006-12-10T16:00:00,Chelsea,Arsenal,https://www.xscores.com/soccer/match/chelsea-vs-arsenal/10-12-2006/1533657
2006/2007,2006-12-11T20:00:00,Sheffield United,Aston Villa,https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/11-12-2006/1533662
2006/2007,2006-12-16T12:45:00,Charlton,Liverpool,https://www.xscores.com/soccer/match/charlton-vs-liverpool/16-12-2006/1533667
2006/2007,2006-12-16T15:00:00,Arsenal,Portsmouth,https://www.xscores.com/soccer/match/arsenal-vs-portsmouth/16-12-2006/1533665
2006/2007,2006-12-16T15:00:00,Newcastle,Watford,https://www.xscores.com/soccer/match/newcastle-vs-watford/16-12-2006/1533671
2006/2007,2006-12-16T15:00:00,Reading,Blackburn,https://www.xscores.com/soccer/match/reading-vs-blackburn/16-12-2006/1533672
2006/2007,2006-12-16T15:00:00,Wigan,Sheffield United,https://www.xscores.com/soccer/match/wigan-vs-sheffield-united/16-12-2006/1533674
2006/2007,2006-12-16T17:15:00,Aston Villa,Bolton,https://www.xscores.com/soccer/match/aston-villa-vs-bolton/16-12-2006/1533666
2006/2007,2006-12-17T13:45:00,Everton,Chelsea,https://www.xscores.com/soccer/match/everton-vs-chelsea/17-12-2006/1533668
2006/2007,2006-12-17T15:00:00,Manchester City,Tottenham,https://www.xscores.com/soccer/match/manchester-city-vs-tottenham/17-12-2006/1533670
2006/2007,2006-12-17T16:00:00,West Ham,Manchester United,https://www.xscores.com/soccer/match/west-ham-vs-manchester-united/17-12-2006/1533673
2006/2007,2006-12-18T20:00:00,Fulham,Middlesbrough,https://www.xscores.com/soccer/match/fulham-vs-middlesbrough/18-12-2006/1533669
2006/2007,2006-12-23T12:45:00,Fulham,West Ham,https://www.xscores.com/soccer/match/fulham-vs-west-ham/23-12-2006/1533677
2006/2007,2006-12-23T15:00:00,Arsenal,Blackburn,https://www.xscores.com/soccer/match/arsenal-vs-blackburn/23-12-2006/1533675
2006/2007,2006-12-23T15:00:00,Aston Villa,Manchester United,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/23-12-2006/1533676
2006/2007,2006-12-23T15:00:00,Liverpool,Watford,https://www.xscores.com/soccer/match/liverpool-vs-watford/23-12-2006/1533678
2006/2007,2006-12-23T15:00:00,Manchester City,Bolton,https://www.xscores.com/soccer/match/manchester-city-vs-bolton/23-12-2006/1533679
2006/2007,2006-12-23T15:00:00,Middlesbrough,Charlton,https://www.xscores.com/soccer/match/middlesbrough-vs-charlton/23-12-2006/1533680
2006/2007,2006-12-23T15:00:00,Newcastle,Tottenham,https://www.xscores.com/soccer/match/newcastle-vs-tottenham/23-12-2006/1533681
2006/2007,2006-12-23T15:00:00,Portsmouth,Sheffield United,https://www.xscores.com/soccer/match/portsmouth-vs-sheffield-united/23-12-2006/1533682
2006/2007,2006-12-23T15:00:00,Reading,Everton,https://www.xscores.com/soccer/match/reading-vs-everton/23-12-2006/1533683
2006/2007,2006-12-23T17:15:00,Wigan,Chelsea,https://www.xscores.com/soccer/match/wigan-vs-chelsea/23-12-2006/1533684
2006/2007,2006-12-26T13:00:00,Chelsea,Reading,https://www.xscores.com/soccer/match/chelsea-vs-reading/26-12-2006/1533688
2006/2007,2006-12-26T13:00:00,Tottenham,Aston Villa,https://www.xscores.com/soccer/match/tottenham-vs-aston-villa/26-12-2006/1533692
2006/2007,2006-12-26T13:00:00,West Ham,Portsmouth,https://www.xscores.com/soccer/match/west-ham-vs-portsmouth/26-12-2006/1533694
2006/2007,2006-12-26T15:00:00,Blackburn,Liverpool,https://www.xscores.com/soccer/match/blackburn-vs-liverpool/26-12-2006/1533685
2006/2007,2006-12-26T15:00:00,Bolton,Newcastle,https://www.xscores.com/soccer/match/bolton-vs-newcastle/26-12-2006/1533686
2006/2007,2006-12-26T15:00:00,Everton,Middlesbrough,https://www.xscores.com/soccer/match/everton-vs-middlesbrough/26-12-2006/1533689
2006/2007,2006-12-26T15:00:00,Manchester United,Wigan,https://www.xscores.com/soccer/match/manchester-united-vs-wigan/26-12-2006/1533690
2006/2007,2006-12-26T15:00:00,Sheffield United,Manchester City,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-city/26-12-2006/1533691
