season,date,home_team,away_team,url
2020/2021,2020-09-26T20:00:00,Burnley,Southampton,https://www.xscores.com/soccer/match/burnley-vs-southampton/26-09-2020/208239
2020/2021,2020-09-27T12:00:00,Sheffield United,Leeds,https://www.xscores.com/soccer/match/sheffield-united-vs-leeds/27-09-2020/208244
2020/2021,2020-09-27T14:00:00,Tottenham,Newcastle,https://www.xscores.com/soccer/match/tottenham-vs-newcastle/27-09-2020/208245
2020/2021,2020-09-27T16:30:00,Manchester City,Leicester,https://www.xscores.com/soccer/match/manchester-city-vs-leicester/27-09-2020/208243
2020/2021,2020-09-27T19:00:00,West Ham,Wolverhampton,https://www.xscores.com/soccer/match/west-ham-vs-wolverhampton/27-09-2020/208247
2020/2021,2020-09-28T17:45:00,Fulham,Aston Villa,https://www.xscores.com/soccer/match/fulham-vs-aston-villa/28-09-2020/208241
2020/2021,2020-09-28T20:00:00,Liverpool,Arsenal,https://www.xscores.com/soccer/match/liverpool-vs-arsenal/28-09-2020/208242
2020/2021,2020-10-03T12:30:00,Chelsea,Crystal Palace,https://www.xscores.com/soccer/match/chelsea-vs-crystal-palace/03-10-2020/208250
2020/2021,2020-10-03T15:00:00,Everton,Brighton,https://www.xscores.com/soccer/match/everton-vs-brighton/03-10-2020/208251
2020/2021,2020-10-03T17:30:00,Leeds,Manchester City,https://www.xscores.com/soccer/match/leeds-vs-manchester-city/03-10-2020/208252
2020/2021,2020-10-03T20:00:00,Newcastle,Burnley,https://www.xscores.com/soccer/match/newcastle-vs-burnley/03-10-2020/208255
2020/2021,2020-10-04T12:00:00,Leicester,West Ham,https://www.xscores.com/soccer/match/leicester-vs-west-ham/04-10-2020/208253
2020/2021,2020-10-04T12:00:00,Southampton,West Bromwich,https://www.xscores.com/soccer/match/southampton-vs-west-bromwich/04-10-2020/208256
2020/2021,2020-10-04T14:00:00,Arsenal,Sheffield United,https://www.xscores.com/soccer/match/arsenal-vs-sheffield-united/04-10-2020/208248
2020/2021,2020-10-04T14:00:00,Wolverhampton,Fulham,https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/04-10-2020/208257
2020/2021,2020-10-04T16:30:00,Manchester United,Tottenham,https://www.xscores.com/soccer/match/manchester-united-vs-tottenham/04-10-2020/208254
2020/2021,2020-10-04T19:15:00,Aston Villa,Liverpool,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/04-10-2020/208249
2020/2021,2020-10-17T12:30:00,Everton,Liverpool,https://www.xscores.com/soccer/match/everton-vs-liverpool/17-10-2020/208260
2020/2021,2020-10-17T15:00:00,Chelsea,Southampton,https://www.xscores.com/soccer/match/chelsea-vs-southampton/17-10-2020/208258
2020/2021,2020-10-17T17:30:00,Manchester City,Arsenal,https://www.xscores.com/soccer/match/manchester-city-vs-arsenal/17-10-2020/208263
2020/2021,2020-10-17T20:00:00,Newcastle,Manchester United,https://www.xscores.com/soccer/match/newcastle-vs-manchester-united/17-10-2020/208264
2020/2021,2020-10-18T12:00:00,Sheffield United,Fulham,https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/18-10-2020/208265
2020/2021,2020-10-18T14:00:00,Crystal Palace,Brighton,https://www.xscores.com/soccer/match/crystal-palace-vs-brighton/18-10-2020/208259
2020/2021,2020-10-18T16:30:00,Tottenham,West Ham,https://www.xscores.com/soccer/match/tottenham-vs-west-ham/18-10-2020/208266
2020/2021,2020-10-18T19:15:00,Leicester,Aston Villa,https://www.xscores.com/soccer/match/leicester-vs-aston-villa/18-10-2020/208262
2020/2021,2020-10-19T17:30:00,West Bromwich,Burnley,https://www.xscores.com/soccer/match/west-bromwich-vs-burnley/19-10-2020/208267
2020/2021,2020-10-19T20:00:00,Leeds,Wolverhampton,https://www.xscores.com/soccer/match/leeds-vs-wolverhampton/19-10-2020/208261
2020/2021,2020-10-23T20:00:00,Aston Villa,Leeds,https://www.xscores.com/soccer/match/aston-villa-vs-leeds/23-10-2020/208269
2020/2021,2020-10-24T12:30:00,West Ham,Manchester City,https://www.xscores.com/soccer/match/west-ham-vs-manchester-city/24-10-2020/208276
2020/2021,2020-10-24T15:00:00,Fulham,Crystal Palace,https://www.xscores.com/soccer/match/fulham-vs-crystal-palace/24-10-2020/208272
2020/2021,2020-10-24T17:30:00,Manchester United,Chelsea,https://www.xscores.com/soccer/match/manchester-united-vs-chelsea/24-10-2020/208274
2020/2021,2020-10-24T20:00:00,Liverpool,Sheffield United,https://www.xscores.com/soccer/match/liverpool-vs-sheffield-united/24-10-2020/208273
2020/2021,2020-10-25T14:00:00,Southampton,Everton,https://www.xscores.com/soccer/match/southampton-vs-everton/25-10-2020/208275
2020/2021,2020-10-25T16:30:00,Wolverhampton,Newcastle,https://www.xscores.com/soccer/match/wolverhampton-vs-newcastle/25-10-2020/208277
2020/2021,2020-10-25T19:15:00,Arsenal,Leicester,https://www.xscores.com/soccer/match/arsenal-vs-leicester/25-10-2020/208268
2020/2021,2020-10-26T17:30:00,Brighton,West Bromwich,https://www.xscores.com/soccer/match/brighton-vs-west-bromwich/26-10-2020/208270
2020/2021,2020-10-26T20:00:00,Burnley,Tottenham,https://www.xscores.com/soccer/match/burnley-vs-tottenham/26-10-2020/208271
2020/2021,2020-10-30T20:00:00,Wolverhampton,Crystal Palace,https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/30-10-2020/208287
2020/2021,2020-10-31T12:30:00,Sheffield United,Manchester City,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-city/31-10-2020/208285
2020/2021,2020-10-31T15:00:00,Burnley,Chelsea,https://www.xscores.com/soccer/match/burnley-vs-chelsea/31-10-2020/208279
2020/2021,2020-10-31T17:30:00,Liverpool,West Ham,https://www.xscores.com/soccer/match/liverpool-vs-west-ham/31-10-2020/208282
2020/2021,2020-11-01T12:00:00,Aston Villa,Southampton,https://www.xscores.com/soccer/match/aston-villa-vs-southampton/01-11-2020/208278
2020/2021,2020-11-01T14:00:00,Newcastle,Everton,https://www.xscores.com/soccer/match/newcastle-vs-everton/01-11-2020/208284
2020/2021,2020-11-01T16:30:00,Manchester United,Arsenal,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/01-11-2020/208283
2020/2021,2020-11-01T19:15:00,Tottenham,Brighton,https://www.xscores.com/soccer/match/tottenham-vs-brighton/01-11-2020/208286
2020/2021,2020-11-02T17:30:00,Fulham,West Bromwich,https://www.xscores.com/soccer/match/fulham-vs-west-bromwich/02-11-2020/208280
2020/2021,2020-11-02T20:00:00,Leeds,Leicester,https://www.xscores.com/soccer/match/leeds-vs-leicester/02-11-2020/208281
2020/2021,2020-11-06T17:30:00,Brighton,Burnley,https://www.xscores.com/soccer/match/brighton-vs-burnley/06-11-2020/208289
2020/2021,2020-11-06T20:00:00,Southampton,Newcastle,https://www.xscores.com/soccer/match/southampton-vs-newcastle/06-11-2020/208295
2020/2021,2020-11-07T12:30:00,Everton,Manchester United,https://www.xscores.com/soccer/match/everton-vs-manchester-united/07-11-2020/208292
2020/2021,2020-11-07T15:00:00,Crystal Palace,Leeds,https://www.xscores.com/soccer/match/crystal-palace-vs-leeds/07-11-2020/208291
2020/2021,2020-11-07T17:30:00,Chelsea,Sheffield United,https://www.xscores.com/soccer/match/chelsea-vs-sheffield-united/07-11-2020/208290
2020/2021,2020-11-07T20:00:00,West Ham,Fulham,https://www.xscores.com/soccer/match/west-ham-vs-fulham/07-11-2020/208297
2020/2021,2020-11-08T12:00:00,West Bromwich,Tottenham,https://www.xscores.com/soccer/match/west-bromwich-vs-tottenham/08-11-2020/208296
2020/2021,2020-11-08T14:00:00,Leicester,Wolverhampton,https://www.xscores.com/soccer/match/leicester-vs-wolverhampton/08-11-2020/208293
2020/2021,2020-11-08T16:30:00,Manchester City,Liverpool,https://www.xscores.com/soccer/match/manchester-city-vs-liverpool/08-11-2020/208294
2020/2021,2020-11-08T19:15:00,Arsenal,Aston Villa,https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/08-11-2020/208288
2020/2021,2020-11-21T12:30:00,Newcastle,Chelsea,https://www.xscores.com/soccer/match/newcastle-vs-chelsea/21-11-2020/208304
2020/2021,2020-11-21T15:00:00,Aston Villa,Brighton,https://www.xscores.com/soccer/match/aston-villa-vs-brighton/21-11-2020/208298
2020/2021,2020-11-21T17:30:00,Tottenham,Manchester City,https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/21-11-2020/208306
2020/2021,2020-11-21T20:00:00,Manchester United,West Bromwich,https://www.xscores.com/soccer/match/manchester-united-vs-west-bromwich/21-11-2020/208303
2020/2021,2020-11-22T12:00:00,Fulham,Everton,https://www.xscores.com/soccer/match/fulham-vs-everton/22-11-2020/208300
2020/2021,2020-11-22T14:00:00,Sheffield United,West Ham,https://www.xscores.com/soccer/match/sheffield-united-vs-west-ham/22-11-2020/208305
2020/2021,2020-11-22T16:30:00,Leeds,Arsenal,https://www.xscores.com/soccer/match/leeds-vs-arsenal/22-11-2020/208301
2020/2021,2020-11-22T19:15:00,Liverpool,Leicester,https://www.xscores.com/soccer/match/liverpool-vs-leicester/22-11-2020/208302
2020/2021,2020-11-23T17:30:00,Burnley,Crystal Palace,https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/23-11-2020/208299
2020/2021,2020-11-23T20:00:00,Wolverhampton,Southampton,https://www.xscores.com/soccer/match/wolverhampton-vs-southampton/23-11-2020/208307
2020/2021,2020-11-27T20:00:00,Crystal Palace,Newcastle,https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/27-11-2020/208311
2020/2021,2020-11-28T12:30:00,Brighton,Liverpool,https://www.xscores.com/soccer/match/brighton-vs-liverpool/28-11-2020/208309
2020/2021,2020-11-28T15:00:00,Manchester City,Burnley,https://www.xscores.com/soccer/match/manchester-city-vs-burnley/28-11-2020/208314
2020/2021,2020-11-28T17:30:00,Everton,Leeds,https://www.xscores.com/soccer/match/everton-vs-leeds/28-11-2020/208312
2020/2021,2020-11-28T20:00:00,West Bromwich,Sheffield United,https://www.xscores.com/soccer/match/west-bromwich-vs-sheffield-united/28-11-2020/208316
2020/2021,2020-11-29T14:00:00,Southampton,Manchester United,https://www.xscores.com/soccer/match/southampton-vs-manchester-united/29-11-2020/208315
2020/2021,2020-11-29T16:30:00,Chelsea,Tottenham,https://www.xscores.com/soccer/match/chelsea-vs-tottenham/29-11-2020/208310
2020/2021,2020-11-29T19:15:00,Arsenal,Wolverhampton,https://www.xscores.com/soccer/match/arsenal-vs-wolverhampton/29-11-2020/208308
2020/2021,2020-11-30T17:30:00,Leicester,Fulham,https://www.xscores.com/soccer/match/leicester-vs-fulham/30-11-2020/208313
2020/2021,2020-11-30T20:00:00,West Ham,Aston Villa,https://www.xscores.com/soccer/match/west-ham-vs-aston-villa/30-11-2020/208317
2020/2021,2020-12-05T12:30:00,Burnley,Everton,https://www.xscores.com/soccer/match/burnley-vs-everton/05-12-2020/208320
2020/2021,2020-12-05T15:00:00,Manchester City,Fulham,https://www.xscores.com/soccer/match/manchester-city-vs-fulham/05-12-2020/208323
2020/2021,2020-12-05T17:30:00,West Ham,Manchester United,https://www.xscores.com/soccer/match/west-ham-vs-manchester-united/05-12-2020/208327
2020/2021,2020-12-05T20:00:00,Chelsea,Leeds,https://www.xscores.com/soccer/match/chelsea-vs-leeds/05-12-2020/208321
2020/2021,2020-12-06T12:00:00,West Bromwich,Crystal Palace,https://www.xscores.com/soccer/match/west-bromwich-vs-crystal-palace/06-12-2020/208326
2020/2021,2020-12-06T14:15:00,Sheffield United,Leicester,https://www.xscores.com/soccer/match/sheffield-united-vs-leicester/06-12-2020/208324
2020/2021,2020-12-06T16:30:00,Tottenham,Arsenal,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/06-12-2020/208325
2020/2021,2020-12-06T19:15:00,Liverpool,Wolverhampton,https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/06-12-2020/208322
2020/2021,2020-12-07T20:00:00,Brighton,Southampton,https://www.xscores.com/soccer/match/brighton-vs-southampton/07-12-2020/208319
2020/2021,2021-01-23T20:00:00,Aston Villa,Newcastle,https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/23-01-2021/208318
2020/2021,2020-12-11T20:00:00,Leeds,West Ham,https://www.xscores.com/soccer/match/leeds-vs-west-ham/11-12-2020/208332
2020/2021,2020-12-12T12:30:00,Wolverhampton,Aston Villa,https://www.xscores.com/soccer/match/wolverhampton-vs-aston-villa/12-12-2020/208337
2020/2021,2020-12-12T15:00:00,Newcastle,West Bromwich,https://www.xscores.com/soccer/match/newcastle-vs-west-bromwich/12-12-2020/208335
2020/2021,2020-12-12T17:30:00,Manchester United,Manchester City,https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/12-12-2020/208334
2020/2021,2020-12-12T20:00:00,Everton,Chelsea,https://www.xscores.com/soccer/match/everton-vs-chelsea/12-12-2020/208330
2020/2021,2020-12-13T12:00:00,Southampton,Sheffield United,https://www.xscores.com/soccer/match/southampton-vs-sheffield-united/13-12-2020/208336
2020/2021,2020-12-13T14:15:00,Crystal Palace,Tottenham,https://www.xscores.com/soccer/match/crystal-palace-vs-tottenham/13-12-2020/208329
2020/2021,2020-12-13T16:30:00,Fulham,Liverpool,https://www.xscores.com/soccer/match/fulham-vs-liverpool/13-12-2020/208331
2020/2021,2020-12-13T19:15:00,Arsenal,Burnley,https://www.xscores.com/soccer/match/arsenal-vs-burnley/13-12-2020/208328
2020/2021,2020-12-13T19:15:00,Leicester,Brighton,https://www.xscores.com/soccer/match/leicester-vs-brighton/13-12-2020/208333
2020/2021,2020-12-15T18:00:00,Wolverhampton,Chelsea,https://www.xscores.com/soccer/match/wolverhampton-vs-chelsea/15-12-2020/208345
2020/2021,2020-12-15T20:00:00,Manchester City,West Bromwich,https://www.xscores.com/soccer/match/manchester-city-vs-west-bromwich/15-12-2020/208347
2020/2021,2020-12-16T18:00:00,Arsenal,Southampton,https://www.xscores.com/soccer/match/arsenal-vs-southampton/16-12-2020/208338
2020/2021,2020-12-16T18:00:00,Leeds,Newcastle,https://www.xscores.com/soccer/match/leeds-vs-newcastle/16-12-2020/208341
2020/2021,2020-12-16T18:00:00,Leicester,Everton,https://www.xscores.com/soccer/match/leicester-vs-everton/16-12-2020/208342
2020/2021,2020-12-16T20:00:00,Fulham,Brighton,https://www.xscores.com/soccer/match/fulham-vs-brighton/16-12-2020/208340
2020/2021,2020-12-16T20:00:00,Liverpool,Tottenham,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/16-12-2020/208346
2020/2021,2020-12-16T20:00:00,West Ham,Crystal Palace,https://www.xscores.com/soccer/match/west-ham-vs-crystal-palace/16-12-2020/208344
2020/2021,2020-12-17T18:00:00,Aston Villa,Burnley,https://www.xscores.com/soccer/match/aston-villa-vs-burnley/17-12-2020/208339
2020/2021,2020-12-17T20:00:00,Sheffield United,Manchester United,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-united/17-12-2020/208343
2020/2021,2020-12-19T12:30:00,Crystal Palace,Liverpool,https://www.xscores.com/soccer/match/crystal-palace-vs-liverpool/19-12-2020/208351
2020/2021,2020-12-19T15:00:00,Southampton,Manchester City,https://www.xscores.com/soccer/match/southampton-vs-manchester-city/19-12-2020/208355
2020/2021,2020-12-19T17:30:00,Everton,Arsenal,https://www.xscores.com/soccer/match/everton-vs-arsenal/19-12-2020/208352
2020/2021,2020-12-19T20:00:00,Newcastle,Fulham,https://www.xscores.com/soccer/match/newcastle-vs-fulham/19-12-2020/208354
2020/2021,2020-12-20T12:00:00,Brighton,Sheffield United,https://www.xscores.com/soccer/match/brighton-vs-sheffield-united/20-12-2020/208348
2020/2021,2020-12-20T14:15:00,Tottenham,Leicester,https://www.xscores.com/soccer/match/tottenham-vs-leicester/20-12-2020/208356
2020/2021,2020-12-20T16:30:00,Manchester United,Leeds,https://www.xscores.com/soccer/match/manchester-united-vs-leeds/20-12-2020/208353
2020/2021,2020-12-20T19:15:00,West Bromwich,Aston Villa,https://www.xscores.com/soccer/match/west-bromwich-vs-aston-villa/20-12-2020/208357
2020/2021,2020-12-21T17:30:00,Burnley,Wolverhampton,https://www.xscores.com/soccer/match/burnley-vs-wolverhampton/21-12-2020/208349
2020/2021,2020-12-21T20:00:00,Chelsea,West Ham,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/21-12-2020/208350
2020/2021,2020-12-26T12:30:00,Leicester,Manchester United,https://www.xscores.com/soccer/match/leicester-vs-manchester-united/26-12-2020/208362
2020/2021,2020-12-26T15:00:00,Aston Villa,Crystal Palace,https://www.xscores.com/soccer/match/aston-villa-vs-crystal-palace/26-12-2020/208359
2020/2021,2020-12-26T15:00:00,Fulham,Southampton,https://www.xscores.com/soccer/match/fulham-vs-southampton/26-12-2020/208360
2020/2021,2020-12-26T17:30:00,Arsenal,Chelsea,https://www.xscores.com/soccer/match/arsenal-vs-chelsea/26-12-2020/208358
2020/2021,2020-12-26T20:00:00,Manchester City,Newcastle,https://www.xscores.com/soccer/match/manchester-city-vs-newcastle/26-12-2020/208364
2020/2021,2020-12-26T20:00:00,Sheffield United,Everton,https://www.xscores.com/soccer/match/sheffield-united-vs-everton/26-12-2020/208365
2020/2021,2020-12-27T12:00:00,Leeds,Burnley,https://www.xscores.com/soccer/match/leeds-vs-burnley/27-12-2020/208361
2020/2021,2020-12-27T14:15:00,West Ham,Brighton,https://www.xscores.com/soccer/match/west-ham-vs-brighton/27-12-2020/208366
2020/2021,2020-12-27T16:30:00,Liverpool,West Bromwich,https://www.xscores.com/soccer/match/liverpool-vs-west-bromwich/27-12-2020/208363
2020/2021,2020-12-27T19:15:00,Wolverhampton,Tottenham,https://www.xscores.com/soccer/match/wolverhampton-vs-tottenham/27-12-2020/208367
2020/2021,2020-12-28T15:00:00,Crystal Palace,Leicester,https://www.xscores.com/soccer/match/crystal-palace-vs-leicester/28-12-2020/208371
2020/2021,2020-12-28T17:30:00,Chelsea,Aston Villa,https://www.xscores.com/soccer/match/chelsea-vs-aston-villa/28-12-2020/208370
2020/2021,2020-12-29T18:00:00,Brighton,Arsenal,https://www.xscores.com/soccer/match/brighton-vs-arsenal/29-12-2020/208368
2020/2021,2020-12-29T18:00:00,Burnley,Sheffield United,https://www.xscores.com/soccer/match/burnley-vs-sheffield-united/29-12-2020/208369
2020/2021,2020-12-29T18:00:00,Southampton,West Ham,https://www.xscores.com/soccer/match/southampton-vs-west-ham/29-12-2020/208375
2020/2021,2020-12-29T18:00:00,West Bromwich,Leeds,https://www.xscores.com/soccer/match/west-bromwich-vs-leeds/29-12-2020/208377
2020/2021,2020-12-29T20:00:00,Manchester United,Wolverhampton,https://www.xscores.com/soccer/match/manchester-united-vs-wolverhampton/29-12-2020/208373
2020/2021,2020-12-30T20:00:00,Newcastle,Liverpool,https://www.xscores.com/soccer/match/newcastle-vs-liverpool/30-12-2020/208374
2020/2021,2021-01-13T20:15:00,Tottenham,Fulham,https://www.xscores.com/soccer/match/tottenham-vs-fulham/13-01-2021/208376
2020/2021,2021-02-17T20:15:00,Everton,Manchester City,https://www.xscores.com/soccer/match/everton-vs-manchester-city/17-02-2021/208372
2020/2021,2021-01-01T17:30:00,Everton,West Ham,https://www.xscores.com/soccer/match/everton-vs-west-ham/01-01-2021/208382
2020/2021,2021-01-01T20:00:00,Manchester United,Aston Villa,https://www.xscores.com/soccer/match/manchester-united-vs-aston-villa/01-01-2021/208383
2020/2021,2021-01-02T12:30:00,Tottenham,Leeds,https://www.xscores.com/soccer/match/tottenham-vs-leeds/02-01-2021/208386
2020/2021,2021-01-02T15:00:00,Crystal Palace,Sheffield United,https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/02-01-2021/208381
2020/2021,2021-01-02T17:30:00,Brighton,Wolverhampton,https://www.xscores.com/soccer/match/brighton-vs-wolverhampton/02-01-2021/208378
2020/2021,2021-01-02T20:00:00,West Bromwich,Arsenal,https://www.xscores.com/soccer/match/west-bromwich-vs-arsenal/02-01-2021/208387
2020/2021,2021-01-03T14:15:00,Newcastle,Leicester,https://www.xscores.com/soccer/match/newcastle-vs-leicester/03-01-2021/208384
2020/2021,2021-01-03T16:30:00,Chelsea,Manchester City,https://www.xscores.com/soccer/match/chelsea-vs-manchester-city/03-01-2021/208380
2020/2021,2021-01-04T20:00:00,Southampton,Liverpool,https://www.xscores.com/soccer/match/southampton-vs-liverpool/04-01-2021/208385
2020/2021,2021-02-17T18:00:00,Burnley,Fulham,https://www.xscores.com/soccer/match/burnley-vs-fulham/17-02-2021/208379
2020/2021,2021-01-12T18:00:00,Sheffield United,Newcastle,https://www.xscores.com/soccer/match/sheffield-united-vs-newcastle/12-01-2021/208393
2020/2021,2021-01-12T20:15:00,Wolverhampton,Everton,https://www.xscores.com/soccer/match/wolverhampton-vs-everton/12-01-2021/208395
2020/2021,2021-01-13T18:00:00,Manchester City,Brighton,https://www.xscores.com/soccer/match/manchester-city-vs-brighton/13-01-2021/208397
2020/2021,2021-01-14T20:00:00,Arsenal,Crystal Palace,https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/14-01-2021/208388
2020/2021,2021-01-19T18:00:00,West Ham,West Bromwich,https://www.xscores.com/soccer/match/west-ham-vs-west-bromwich/19-01-2021/208394
2020/2021,2021-01-19T20:15:00,Leicester,Chelsea,https://www.xscores.com/soccer/match/leicester-vs-chelsea/19-01-2021/208392
2020/2021,2021-01-20T20:15:00,Fulham,Manchester United,https://www.xscores.com/soccer/match/fulham-vs-manchester-united/20-01-2021/208390
2020/2021,2021-01-21T20:00:00,Liverpool,Burnley,https://www.xscores.com/soccer/match/liverpool-vs-burnley/21-01-2021/208396
2020/2021,2021-02-23T18:00:00,Leeds,Southampton,https://www.xscores.com/soccer/match/leeds-vs-southampton/23-02-2021/208391
2020/2021,2021-03-21T19:30:00,Aston Villa,Tottenham,https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/21-03-2021/208389
2020/2021,2021-01-16T12:30:00,Wolverhampton,West Bromwich,https://www.xscores.com/soccer/match/wolverhampton-vs-west-bromwich/16-01-2021/208407
2020/2021,2021-01-16T15:00:00,Leeds,Brighton,https://www.xscores.com/soccer/match/leeds-vs-brighton/16-01-2021/208401
2020/2021,2021-01-16T15:00:00,West Ham,Burnley,https://www.xscores.com/soccer/match/west-ham-vs-burnley/16-01-2021/208406
2020/2021,2021-01-16T17:30:00,Fulham,Chelsea,https://www.xscores.com/soccer/match/fulham-vs-chelsea/16-01-2021/208400
2020/2021,2021-01-16T20:00:00,Leicester,Southampton,https://www.xscores.com/soccer/match/leicester-vs-southampton/16-01-2021/208402
2020/2021,2021-01-17T14:00:00,Sheffield United,Tottenham,https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/17-01-2021/208405
2020/2021,2021-01-17T16:30:00,Liverpool,Manchester United,https://www.xscores.com/soccer/match/liverpool-vs-manchester-united/17-01-2021/208403
2020/2021,2021-01-17T19:15:00,Manchester City,Crystal Palace,https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/17-01-2021/208404
2020/2021,2021-01-18T20:00:00,Arsenal,Newcastle,https://www.xscores.com/soccer/match/arsenal-vs-newcastle/18-01-2021/208398
2020/2021,2021-05-13T18:00:00,Aston Villa,Everton,https://www.xscores.com/soccer/match/aston-villa-vs-everton/13-05-2021/208399
2020/2021,2021-01-26T18:00:00,Crystal Palace,West Ham,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/26-01-2021/208417
2020/2021,2021-01-26T18:00:00,Newcastle,Leeds,https://www.xscores.com/soccer/match/newcastle-vs-leeds/26-01-2021/208414
2020/2021,2021-01-26T20:15:00,Southampton,Arsenal,https://www.xscores.com/soccer/match/southampton-vs-arsenal/26-01-2021/208415
2020/2021,2021-01-26T20:15:00,West Bromwich,Manchester City,https://www.xscores.com/soccer/match/west-bromwich-vs-manchester-city/26-01-2021/208412
2020/2021,2021-01-27T18:00:00,Burnley,Aston Villa,https://www.xscores.com/soccer/match/burnley-vs-aston-villa/27-01-2021/208409
2020/2021,2021-01-27T18:00:00,Chelsea,Wolverhampton,https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/27-01-2021/208413
2020/2021,2021-01-27T19:30:00,Brighton,Fulham,https://www.xscores.com/soccer/match/brighton-vs-fulham/27-01-2021/208408
2020/2021,2021-01-27T20:15:00,Everton,Leicester,https://www.xscores.com/soccer/match/everton-vs-leicester/27-01-2021/208410
2020/2021,2021-01-27T20:15:00,Manchester United,Sheffield United,https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/27-01-2021/208411
