season,date,home_team,away_team,url
2023/2024,2023-08-11T20:00:00,Burnley,Manchester City,https://www.xscores.com/soccer/match/burnley-vs-manchester-city/11-08-2023/2139422
2023/2024,2023-08-12T13:00:00,Arsenal,Nottingham Forest,https://www.xscores.com/soccer/match/arsenal-vs-nottingham-forest/12-08-2023/2139430
2023/2024,2023-08-12T15:00:00,Bournemouth,West Ham,https://www.xscores.com/soccer/match/bournemouth-vs-west-ham/12-08-2023/2139429
2023/2024,2023-08-12T15:00:00,Brighton,Luton,https://www.xscores.com/soccer/match/brighton-vs-luton/12-08-2023/2139428
2023/2024,2023-08-12T15:00:00,Everton,Fulham,https://www.xscores.com/soccer/match/everton-vs-fulham/12-08-2023/2139427
2023/2024,2023-08-12T15:00:00,Sheffield United,Crystal Palace,https://www.xscores.com/soccer/match/sheffield-united-vs-crystal-palace/12-08-2023/2139426
2023/2024,2023-08-12T17:30:00,Newcastle,Aston Villa,https://www.xscores.com/soccer/match/newcastle-vs-aston-villa/12-08-2023/2139425
2023/2024,2023-08-13T14:00:00,Brentford,Tottenham,https://www.xscores.com/soccer/match/brentford-vs-tottenham/13-08-2023/2139424
2023/2024,2023-08-13T16:30:00,Chelsea,Liverpool,https://www.xscores.com/soccer/match/chelsea-vs-liverpool/13-08-2023/2139423
2023/2024,2023-08-14T20:00:00,Manchester United,Wolverhampton,https://www.xscores.com/soccer/match/manchester-united-vs-wolverhampton/14-08-2023/2139431
2023/2024,2023-08-18T19:45:00,Nottingham Forest,Sheffield United,https://www.xscores.com/soccer/match/nottingham-forest-vs-sheffield-united/18-08-2023/2139435
2023/2024,2023-08-19T15:00:00,Fulham,Brentford,https://www.xscores.com/soccer/match/fulham-vs-brentford/19-08-2023/2139439
2023/2024,2023-08-19T15:00:00,Liverpool,Bournemouth,https://www.xscores.com/soccer/match/liverpool-vs-bournemouth/19-08-2023/2139438
2023/2024,2023-08-19T15:00:00,Wolverhampton,Brighton,https://www.xscores.com/soccer/match/wolverhampton-vs-brighton/19-08-2023/2139432
2023/2024,2023-08-19T17:30:00,Tottenham,Manchester United,https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/19-08-2023/2139434
2023/2024,2023-08-19T20:00:00,Manchester City,Newcastle,https://www.xscores.com/soccer/match/manchester-city-vs-newcastle/19-08-2023/2139436
2023/2024,2023-08-20T14:00:00,Aston Villa,Everton,https://www.xscores.com/soccer/match/aston-villa-vs-everton/20-08-2023/2139441
2023/2024,2023-08-20T16:30:00,West Ham,Chelsea,https://www.xscores.com/soccer/match/west-ham-vs-chelsea/20-08-2023/2139433
2023/2024,2023-08-21T20:00:00,Crystal Palace,Arsenal,https://www.xscores.com/soccer/match/crystal-palace-vs-arsenal/21-08-2023/2139440
2023/2024,2023-10-03T19:30:00,Luton,Burnley,https://www.xscores.com/soccer/match/luton-vs-burnley/03-10-2023/2139437
2023/2024,2023-08-25T20:00:00,Chelsea,Luton,https://www.xscores.com/soccer/match/chelsea-vs-luton/25-08-2023/2139451
2023/2024,2023-08-26T12:30:00,Bournemouth,Tottenham,https://www.xscores.com/soccer/match/bournemouth-vs-tottenham/26-08-2023/2139442
2023/2024,2023-08-26T15:00:00,Arsenal,Fulham,https://www.xscores.com/soccer/match/arsenal-vs-fulham/26-08-2023/2139455
2023/2024,2023-08-26T15:00:00,Brentford,Crystal Palace,https://www.xscores.com/soccer/match/brentford-vs-crystal-palace/26-08-2023/2139454
2023/2024,2023-08-26T15:00:00,Everton,Wolverhampton,https://www.xscores.com/soccer/match/everton-vs-wolverhampton/26-08-2023/2139450
2023/2024,2023-08-26T15:00:00,Manchester United,Nottingham Forest,https://www.xscores.com/soccer/match/manchester-united-vs-nottingham-forest/26-08-2023/2139449
2023/2024,2023-08-26T17:30:00,Brighton,West Ham,https://www.xscores.com/soccer/match/brighton-vs-west-ham/26-08-2023/2139453
2023/2024,2023-08-27T14:00:00,Burnley,Aston Villa,https://www.xscores.com/soccer/match/burnley-vs-aston-villa/27-08-2023/2139452
2023/2024,2023-08-27T14:00:00,Sheffield United,Manchester City,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-city/27-08-2023/2139447
2023/2024,2023-08-27T16:30:00,Newcastle,Liverpool,https://www.xscores.com/soccer/match/newcastle-vs-liverpool/27-08-2023/2139448
2023/2024,2023-09-01T20:00:00,Luton,West Ham,https://www.xscores.com/soccer/match/luton-vs-west-ham/01-09-2023/2139470
2023/2024,2023-09-02T12:30:00,Sheffield United,Everton,https://www.xscores.com/soccer/match/sheffield-united-vs-everton/02-09-2023/2139472
2023/2024,2023-09-02T15:00:00,Brentford,Bournemouth,https://www.xscores.com/soccer/match/brentford-vs-bournemouth/02-09-2023/2139445
2023/2024,2023-09-02T15:00:00,Burnley,Tottenham,https://www.xscores.com/soccer/match/burnley-vs-tottenham/02-09-2023/2139444
2023/2024,2023-09-02T15:00:00,Chelsea,Nottingham Forest,https://www.xscores.com/soccer/match/chelsea-vs-nottingham-forest/02-09-2023/2139467
2023/2024,2023-09-02T15:00:00,Manchester City,Fulham,https://www.xscores.com/soccer/match/manchester-city-vs-fulham/02-09-2023/2139471
2023/2024,2023-09-02T17:30:00,Brighton,Newcastle,https://www.xscores.com/soccer/match/brighton-vs-newcastle/02-09-2023/2139443
2023/2024,2023-09-03T14:00:00,Crystal Palace,Wolverhampton,https://www.xscores.com/soccer/match/crystal-palace-vs-wolverhampton/03-09-2023/2139468
2023/2024,2023-09-03T14:00:00,Liverpool,Aston Villa,https://www.xscores.com/soccer/match/liverpool-vs-aston-villa/03-09-2023/2139469
2023/2024,2023-09-03T16:30:00,Arsenal,Manchester United,https://www.xscores.com/soccer/match/arsenal-vs-manchester-united/03-09-2023/2139446
2023/2024,2023-09-16T12:30:00,Wolverhampton,Liverpool,https://www.xscores.com/soccer/match/wolverhampton-vs-liverpool/16-09-2023/2139460
