season,date,home_team,away_team,url
2017/2018,2017-08-11T19:45:00,Arsenal,Leicester,https://www.xscores.com/soccer/match/arsenal-vs-leicester/11-08-2017/523572
2017/2018,2017-08-12T12:30:00,Watford,Liverpool,https://www.xscores.com/soccer/match/watford-vs-liverpool/12-08-2017/523580
2017/2018,2017-08-12T15:00:00,Chelsea,Burnley,https://www.xscores.com/soccer/match/chelsea-vs-burnley/12-08-2017/523574
2017/2018,2017-08-12T15:00:00,Crystal Palace,Huddersfield,https://www.xscores.com/soccer/match/crystal-palace-vs-huddersfield/12-08-2017/523575
2017/2018,2017-08-12T15:00:00,Everton,Stoke,https://www.xscores.com/soccer/match/everton-vs-stoke/12-08-2017/523576
2017/2018,2017-08-12T15:00:00,Southampton,Swansea,https://www.xscores.com/soccer/match/southampton-vs-swansea/12-08-2017/523579
2017/2018,2017-08-12T15:00:00,West Bromwich,Bournemouth,https://www.xscores.com/soccer/match/west-bromwich-vs-bournemouth/12-08-2017/523581
2017/2018,2017-08-12T17:30:00,Brighton,Manchester City,https://www.xscores.com/soccer/match/brighton-vs-manchester-city/12-08-2017/523573
2017/2018,2017-08-13T13:30:00,Newcastle,Tottenham,https://www.xscores.com/soccer/match/newcastle-vs-tottenham/13-08-2017/523578
2017/2018,2017-08-13T16:00:00,Manchester United,West Ham,https://www.xscores.com/soccer/match/manchester-united-vs-west-ham/13-08-2017/523577
2017/2018,2017-08-19T12:30:00,Swansea,Manchester United,https://www.xscores.com/soccer/match/swansea-vs-manchester-united/19-08-2017/523589
2017/2018,2017-08-19T15:00:00,Bournemouth,Watford,https://www.xscores.com/soccer/match/bournemouth-vs-watford/19-08-2017/523582
2017/2018,2017-08-19T15:00:00,Burnley,West Bromwich,https://www.xscores.com/soccer/match/burnley-vs-west-bromwich/19-08-2017/523583
2017/2018,2017-08-19T15:00:00,Leicester,Brighton,https://www.xscores.com/soccer/match/leicester-vs-brighton/19-08-2017/523585
2017/2018,2017-08-19T15:00:00,Liverpool,Crystal Palace,https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/19-08-2017/523586
