season,date,home_team,away_team,url
2001/2002,2000-08-19T16:00:00,Charlton,Manchester City,https://www.xscores.com/soccer/match/charlton-vs-manchester-city/19-08-2000/871120
2001/2002,2000-08-19T16:00:00,Chelsea,West Ham,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/19-08-2000/871121
2001/2002,2000-08-19T16:00:00,Coventry,Middlesbrough,https://www.xscores.com/soccer/match/coventry-vs-middlesbrough/19-08-2000/871122
2001/2002,2000-08-19T16:00:00,Derby,Southampton,https://www.xscores.com/soccer/match/derby-vs-southampton/19-08-2000/871123
2001/2002,2000-08-19T16:00:00,Leeds,Everton,https://www.xscores.com/soccer/match/leeds-vs-everton/19-08-2000/871124
2001/2002,2000-08-19T16:00:00,Leicester,Aston Villa,https://www.xscores.com/soccer/match/leicester-vs-aston-villa/19-08-2000/871125
2001/2002,2000-08-19T16:00:00,Liverpool,Bradford,https://www.xscores.com/soccer/match/liverpool-vs-bradford/19-08-2000/871126
2001/2002,2000-08-19T16:00:00,Sunderland,Arsenal,https://www.xscores.com/soccer/match/sunderland-vs-arsenal/19-08-2000/871127
2001/2002,2000-08-19T16:00:00,Tottenham,Ipswich,https://www.xscores.com/soccer/match/tottenham-vs-ipswich/19-08-2000/871128
2001/2002,2000-08-20T17:00:00,Manchester United,Newcastle,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/20-08-2000/871129
2001/2002,2000-08-21T21:00:00,Arsenal,Liverpool,https://www.xscores.com/soccer/match/arsenal-vs-liverpool/21-08-2000/871130
2001/2002,2000-08-22T20:45:00,Bradford,Chelsea,https://www.xscores.com/soccer/match/bradford-vs-chelsea/22-08-2000/871131
2001/2002,2000-08-22T20:45:00,Ipswich,Manchester United,https://www.xscores.com/soccer/match/ipswich-vs-manchester-united/22-08-2000/871132
2001/2002,2000-08-22T20:45:00,Middlesbrough,Tottenham,https://www.xscores.com/soccer/match/middlesbrough-vs-tottenham/22-08-2000/871133
2001/2002,2000-08-23T20:45:00,Manchester City,Sunderland,https://www.xscores.com/soccer/match/manchester-city-vs-sunderland/23-08-2000/871134
2001/2002,2000-08-23T20:45:00,Newcastle,Derby,https://www.xscores.com/soccer/match/newcastle-vs-derby/23-08-2000/871135
2001/2002,2000-08-23T20:45:00,Southampton,Coventry,https://www.xscores.com/soccer/match/southampton-vs-coventry/23-08-2000/871136
2001/2002,2000-08-23T20:45:00,West Ham,Leicester,https://www.xscores.com/soccer/match/west-ham-vs-leicester/23-08-2000/871137
2001/2002,2000-08-23T21:00:00,Aston Villa,Leeds,https://www.xscores.com/soccer/match/aston-villa-vs-leeds/23-08-2000/873945
2001/2002,2000-08-23T21:00:00,Everton,Charlton,https://www.xscores.com/soccer/match/everton-vs-charlton/23-08-2000/871138
2001/2002,2000-08-26T16:00:00,Arsenal,Charlton,https://www.xscores.com/soccer/match/arsenal-vs-charlton/26-08-2000/871139
2001/2002,2000-08-26T16:00:00,Bradford,Leicester,https://www.xscores.com/soccer/match/bradford-vs-leicester/26-08-2000/871140
2001/2002,2000-08-26T16:00:00,Everton,Derby,https://www.xscores.com/soccer/match/everton-vs-derby/26-08-2000/871141
2001/2002,2000-08-26T16:00:00,Ipswich,Sunderland,https://www.xscores.com/soccer/match/ipswich-vs-sunderland/26-08-2000/871142
2001/2002,2000-08-26T16:00:00,Manchester City,Coventry,https://www.xscores.com/soccer/match/manchester-city-vs-coventry/26-08-2000/871143
2001/2002,2000-08-26T16:00:00,Middlesbrough,Leeds,https://www.xscores.com/soccer/match/middlesbrough-vs-leeds/26-08-2000/871144
2001/2002,2000-08-26T16:00:00,Newcastle,Tottenham,https://www.xscores.com/soccer/match/newcastle-vs-tottenham/26-08-2000/871145
2001/2002,2000-08-26T16:00:00,Southampton,Liverpool,https://www.xscores.com/soccer/match/southampton-vs-liverpool/26-08-2000/871146
2001/2002,2000-08-26T16:00:00,West Ham,Manchester United,https://www.xscores.com/soccer/match/west-ham-vs-manchester-united/26-08-2000/871147
2001/2002,2000-08-27T17:00:00,Aston Villa,Chelsea,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-08-2000/871148
2001/2002,2000-09-05T20:45:00,Leeds,Manchester City,https://www.xscores.com/soccer/match/leeds-vs-manchester-city/05-09-2000/871151
2001/2002,2000-09-05T20:45:00,Sunderland,West Ham,https://www.xscores.com/soccer/match/sunderland-vs-west-ham/05-09-2000/871149
2001/2002,2000-09-05T20:45:00,Tottenham,Everton,https://www.xscores.com/soccer/match/tottenham-vs-everton/05-09-2000/871150
2001/2002,2000-09-05T21:00:00,Manchester United,Bradford,https://www.xscores.com/soccer/match/manchester-united-vs-bradford/05-09-2000/871152
