season,date,home_team,away_team,url
2013/2014,2013-09-14T15:00:00,Fulham,West Bromwich,https://www.xscores.com/soccer/match/fulham-vs-west-bromwich/14-09-2013/1497700
2013/2014,2013-09-14T15:00:00,Hull,Cardiff,https://www.xscores.com/soccer/match/hull-vs-cardiff/14-09-2013/1497701
2013/2014,2013-09-14T15:00:00,Stoke,Manchester City,https://www.xscores.com/soccer/match/stoke-vs-manchester-city/14-09-2013/1497704
2013/2014,2013-09-14T15:00:00,Sunderland,Arsenal,https://www.xscores.com/soccer/match/sunderland-vs-arsenal/14-09-2013/1497705
2013/2014,2013-09-14T15:00:00,Tottenham,Norwich,https://www.xscores.com/soccer/match/tottenham-vs-norwich/14-09-2013/1497707
2013/2014,2013-09-14T17:30:00,Everton,Chelsea,https://www.xscores.com/soccer/match/everton-vs-chelsea/14-09-2013/1497699
2013/2014,2013-09-15T16:00:00,Southampton,West Ham,https://www.xscores.com/soccer/match/southampton-vs-west-ham/15-09-2013/1497703
2013/2014,2013-09-16T20:00:00,Swansea,Liverpool,https://www.xscores.com/soccer/match/swansea-vs-liverpool/16-09-2013/1497706
2013/2014,2013-09-21T12:45:00,Norwich,Aston Villa,https://www.xscores.com/soccer/match/norwich-vs-aston-villa/21-09-2013/1497714
2013/2014,2013-09-21T15:00:00,Liverpool,Southampton,https://www.xscores.com/soccer/match/liverpool-vs-southampton/21-09-2013/1497716
2013/2014,2013-09-21T15:00:00,Newcastle,Hull,https://www.xscores.com/soccer/match/newcastle-vs-hull/21-09-2013/1497717
2013/2014,2013-09-21T15:00:00,West Bromwich,Sunderland,https://www.xscores.com/soccer/match/west-bromwich-vs-sunderland/21-09-2013/1497713
2013/2014,2013-09-21T15:00:00,West Ham,Everton,https://www.xscores.com/soccer/match/west-ham-vs-everton/21-09-2013/1497712
2013/2014,2013-09-21T17:30:00,Chelsea,Fulham,https://www.xscores.com/soccer/match/chelsea-vs-fulham/21-09-2013/1497710
2013/2014,2013-09-22T13:30:00,Arsenal,Stoke,https://www.xscores.com/soccer/match/arsenal-vs-stoke/22-09-2013/1497708
2013/2014,2013-09-22T13:30:00,Crystal Palace,Swansea,https://www.xscores.com/soccer/match/crystal-palace-vs-swansea/22-09-2013/1497711
2013/2014,2013-09-22T16:00:00,Cardiff,Tottenham,https://www.xscores.com/soccer/match/cardiff-vs-tottenham/22-09-2013/1497709
2013/2014,2013-09-22T16:00:00,Manchester City,Manchester United,https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/22-09-2013/1497715
2013/2014,2013-09-28T12:45:00,Tottenham,Chelsea,https://www.xscores.com/soccer/match/tottenham-vs-chelsea/28-09-2013/1497727
2013/2014,2013-09-28T15:00:00,Aston Villa,Manchester City,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/28-09-2013/1497718
2013/2014,2013-09-28T15:00:00,Fulham,Cardiff,https://www.xscores.com/soccer/match/fulham-vs-cardiff/28-09-2013/1497720
2013/2014,2013-09-28T15:00:00,Hull,West Ham,https://www.xscores.com/soccer/match/hull-vs-west-ham/28-09-2013/1497721
2013/2014,2013-09-28T15:00:00,Manchester United,West Bromwich,https://www.xscores.com/soccer/match/manchester-united-vs-west-bromwich/28-09-2013/1497722
2013/2014,2013-09-28T15:00:00,Southampton,Crystal Palace,https://www.xscores.com/soccer/match/southampton-vs-crystal-palace/28-09-2013/1497723
2013/2014,2013-09-28T17:30:00,Swansea,Arsenal,https://www.xscores.com/soccer/match/swansea-vs-arsenal/28-09-2013/1497726
2013/2014,2013-09-29T13:30:00,Stoke,Norwich,https://www.xscores.com/soccer/match/stoke-vs-norwich/29-09-2013/1497724
2013/2014,2013-09-29T16:00:00,Sunderland,Liverpool,https://www.xscores.com/soccer/match/sunderland-vs-liverpool/29-09-2013/1497725
2013/2014,2013-09-30T20:00:00,Everton,Newcastle,https://www.xscores.com/soccer/match/everton-vs-newcastle/30-09-2013/1497719
2013/2014,2013-10-05T12:45:00,Manchester City,Everton,https://www.xscores.com/soccer/match/manchester-city-vs-everton/05-10-2013/1497732
2013/2014,2013-10-05T15:00:00,Cardiff,Newcastle,https://www.xscores.com/soccer/match/cardiff-vs-newcastle/05-10-2013/1497728
2013/2014,2013-10-05T15:00:00,Fulham,Stoke,https://www.xscores.com/soccer/match/fulham-vs-stoke/05-10-2013/1497729
2013/2014,2013-10-05T15:00:00,Hull,Aston Villa,https://www.xscores.com/soccer/match/hull-vs-aston-villa/05-10-2013/1497730
2013/2014,2013-10-05T15:00:00,Liverpool,Crystal Palace,https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/05-10-2013/1497731
2013/2014,2013-10-05T17:30:00,Sunderland,Manchester United,https://www.xscores.com/soccer/match/sunderland-vs-manchester-united/05-10-2013/1497737
2013/2014,2013-10-06T13:30:00,Norwich,Chelsea,https://www.xscores.com/soccer/match/norwich-vs-chelsea/06-10-2013/1497733
2013/2014,2013-10-06T13:30:00,Southampton,Swansea,https://www.xscores.com/soccer/match/southampton-vs-swansea/06-10-2013/1497734
2013/2014,2013-10-06T16:00:00,Tottenham,West Ham,https://www.xscores.com/soccer/match/tottenham-vs-west-ham/06-10-2013/1497735
2013/2014,2013-10-06T16:00:00,West Bromwich,Arsenal,https://www.xscores.com/soccer/match/west-bromwich-vs-arsenal/06-10-2013/1497736
2013/2014,2013-10-19T12:45:00,Newcastle,Liverpool,https://www.xscores.com/soccer/match/newcastle-vs-liverpool/19-10-2013/1497747
2013/2014,2013-10-19T15:00:00,Arsenal,Norwich,https://www.xscores.com/soccer/match/arsenal-vs-norwich/19-10-2013/1497738
2013/2014,2013-10-19T15:00:00,Chelsea,Cardiff,https://www.xscores.com/soccer/match/chelsea-vs-cardiff/19-10-2013/1497740
2013/2014,2013-10-19T15:00:00,Everton,Hull,https://www.xscores.com/soccer/match/everton-vs-hull/19-10-2013/1497742
2013/2014,2013-10-19T15:00:00,Manchester United,Southampton,https://www.xscores.com/soccer/match/manchester-united-vs-southampton/19-10-2013/1497743
2013/2014,2013-10-19T15:00:00,Stoke,West Bromwich,https://www.xscores.com/soccer/match/stoke-vs-west-bromwich/19-10-2013/1497746
2013/2014,2013-10-19T15:00:00,Swansea,Sunderland,https://www.xscores.com/soccer/match/swansea-vs-sunderland/19-10-2013/1497745
2013/2014,2013-10-19T17:30:00,West Ham,Manchester City,https://www.xscores.com/soccer/match/west-ham-vs-manchester-city/19-10-2013/1497744
2013/2014,2013-10-20T16:00:00,Aston Villa,Tottenham,https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/20-10-2013/1497739
2013/2014,2013-10-21T20:00:00,Crystal Palace,Fulham,https://www.xscores.com/soccer/match/crystal-palace-vs-fulham/21-10-2013/1497741
2013/2014,2013-10-26T12:45:00,Crystal Palace,Arsenal,https://www.xscores.com/soccer/match/crystal-palace-vs-arsenal/26-10-2013/1497752
2013/2014,2013-10-26T15:00:00,Aston Villa,Everton,https://www.xscores.com/soccer/match/aston-villa-vs-everton/26-10-2013/1497750
2013/2014,2013-10-26T15:00:00,Liverpool,West Bromwich,https://www.xscores.com/soccer/match/liverpool-vs-west-bromwich/26-10-2013/1497753
2013/2014,2013-10-26T15:00:00,Manchester United,Stoke,https://www.xscores.com/soccer/match/manchester-united-vs-stoke/26-10-2013/1497754
2013/2014,2013-10-26T15:00:00,Norwich,Cardiff,https://www.xscores.com/soccer/match/norwich-vs-cardiff/26-10-2013/1497755
2013/2014,2013-10-26T17:30:00,Southampton,Fulham,https://www.xscores.com/soccer/match/southampton-vs-fulham/26-10-2013/1497757
2013/2014,2013-10-27T13:30:00,Sunderland,Newcastle,https://www.xscores.com/soccer/match/sunderland-vs-newcastle/27-10-2013/1497758
2013/2014,2013-10-27T16:00:00,Chelsea,Manchester City,https://www.xscores.com/soccer/match/chelsea-vs-manchester-city/27-10-2013/1497751
2013/2014,2013-10-27T16:00:00,Swansea,West Ham,https://www.xscores.com/soccer/match/swansea-vs-west-ham/27-10-2013/1497760
2013/2014,2013-10-27T16:00:00,Tottenham,Hull,https://www.xscores.com/soccer/match/tottenham-vs-hull/27-10-2013/1497759
2013/2014,2013-11-02T12:45:00,Newcastle,Chelsea,https://www.xscores.com/soccer/match/newcastle-vs-chelsea/02-11-2013/1497776
2013/2014,2013-11-02T15:00:00,Fulham,Manchester United,https://www.xscores.com/soccer/match/fulham-vs-manchester-united/02-11-2013/1497770
2013/2014,2013-11-02T15:00:00,Hull,Sunderland,https://www.xscores.com/soccer/match/hull-vs-sunderland/02-11-2013/1497773
2013/2014,2013-11-02T15:00:00,Manchester City,Norwich,https://www.xscores.com/soccer/match/manchester-city-vs-norwich/02-11-2013/1497774
2013/2014,2013-11-02T15:00:00,Stoke,Southampton,https://www.xscores.com/soccer/match/stoke-vs-southampton/02-11-2013/1497779
2013/2014,2013-11-02T15:00:00,West Bromwich,Crystal Palace,https://www.xscores.com/soccer/match/west-bromwich-vs-crystal-palace/02-11-2013/1497780
2013/2014,2013-11-02T15:00:00,West Ham,Aston Villa,https://www.xscores.com/soccer/match/west-ham-vs-aston-villa/02-11-2013/1497781
2013/2014,2013-11-02T17:30:00,Arsenal,Liverpool,https://www.xscores.com/soccer/match/arsenal-vs-liverpool/02-11-2013/1497765
2013/2014,2013-11-03T13:30:00,Everton,Tottenham,https://www.xscores.com/soccer/match/everton-vs-tottenham/03-11-2013/1497768
2013/2014,2013-11-03T16:00:00,Cardiff,Swansea,https://www.xscores.com/soccer/match/cardiff-vs-swansea/03-11-2013/1497767
2013/2014,2013-11-09T15:00:00,Aston Villa,Cardiff,https://www.xscores.com/soccer/match/aston-villa-vs-cardiff/09-11-2013/1497784
2013/2014,2013-11-09T15:00:00,Chelsea,West Bromwich,https://www.xscores.com/soccer/match/chelsea-vs-west-bromwich/09-11-2013/1497786
2013/2014,2013-11-09T15:00:00,Liverpool,Fulham,https://www.xscores.com/soccer/match/liverpool-vs-fulham/09-11-2013/1497790
2013/2014,2013-11-09T15:00:00,Southampton,Hull,https://www.xscores.com/soccer/match/southampton-vs-hull/09-11-2013/1497796
2013/2014,2013-11-09T15:15:00,Crystal Palace,Everton,https://www.xscores.com/soccer/match/crystal-palace-vs-everton/09-11-2013/1497788
2013/2014,2013-11-09T17:30:00,Norwich,West Ham,https://www.xscores.com/soccer/match/norwich-vs-west-ham/09-11-2013/1497794
2013/2014,2013-11-10T12:00:00,Tottenham,Newcastle,https://www.xscores.com/soccer/match/tottenham-vs-newcastle/10-11-2013/1497800
2013/2014,2013-11-10T14:05:00,Sunderland,Manchester City,https://www.xscores.com/soccer/match/sunderland-vs-manchester-city/10-11-2013/1498082
2013/2014,2013-11-10T16:10:00,Manchester United,Arsenal,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/10-11-2013/1497792
2013/2014,2013-11-10T16:10:00,Swansea,Stoke,https://www.xscores.com/soccer/match/swansea-vs-stoke/10-11-2013/1497799
2013/2014,2013-11-23T12:45:00,Everton,Liverpool,https://www.xscores.com/soccer/match/everton-vs-liverpool/23-11-2013/1497803
2013/2014,2013-11-23T15:00:00,Arsenal,Southampton,https://www.xscores.com/soccer/match/arsenal-vs-southampton/23-11-2013/1497801
2013/2014,2013-11-23T15:00:00,Fulham,Swansea,https://www.xscores.com/soccer/match/fulham-vs-swansea/23-11-2013/1497804
2013/2014,2013-11-23T15:00:00,Hull,Crystal Palace,https://www.xscores.com/soccer/match/hull-vs-crystal-palace/23-11-2013/1497806
2013/2014,2013-11-23T15:00:00,Newcastle,Norwich,https://www.xscores.com/soccer/match/newcastle-vs-norwich/23-11-2013/1497814
2013/2014,2013-11-23T15:00:00,Stoke,Sunderland,https://www.xscores.com/soccer/match/stoke-vs-sunderland/23-11-2013/1497821
2013/2014,2013-11-23T17:30:00,West Ham,Chelsea,https://www.xscores.com/soccer/match/west-ham-vs-chelsea/23-11-2013/1497816
2013/2014,2013-11-24T13:30:00,Manchester City,Tottenham,https://www.xscores.com/soccer/match/manchester-city-vs-tottenham/24-11-2013/1497810
2013/2014,2013-11-24T16:00:00,Cardiff,Manchester United,https://www.xscores.com/soccer/match/cardiff-vs-manchester-united/24-11-2013/1497802
2013/2014,2013-11-25T20:00:00,West Bromwich,Aston Villa,https://www.xscores.com/soccer/match/west-bromwich-vs-aston-villa/25-11-2013/1497818
2013/2014,2013-11-30T15:00:00,Aston Villa,Sunderland,https://www.xscores.com/soccer/match/aston-villa-vs-sunderland/30-11-2013/1497829
2013/2014,2013-11-30T15:00:00,Cardiff,Arsenal,https://www.xscores.com/soccer/match/cardiff-vs-arsenal/30-11-2013/1497830
2013/2014,2013-11-30T15:00:00,Everton,Stoke,https://www.xscores.com/soccer/match/everton-vs-stoke/30-11-2013/1497832
2013/2014,2013-11-30T15:00:00,Norwich,Crystal Palace,https://www.xscores.com/soccer/match/norwich-vs-crystal-palace/30-11-2013/1497838
2013/2014,2013-11-30T15:00:00,West Ham,Fulham,https://www.xscores.com/soccer/match/west-ham-vs-fulham/30-11-2013/1497835
2013/2014,2013-11-30T17:30:00,Newcastle,West Bromwich,https://www.xscores.com/soccer/match/newcastle-vs-west-bromwich/30-11-2013/1497840
2013/2014,2013-12-01T12:00:00,Tottenham,Manchester United,https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/01-12-2013/1497836
2013/2014,2013-12-01T14:05:00,Hull,Liverpool,https://www.xscores.com/soccer/match/hull-vs-liverpool/01-12-2013/1497833
2013/2014,2013-12-01T16:10:00,Chelsea,Southampton,https://www.xscores.com/soccer/match/chelsea-vs-southampton/01-12-2013/1497831
2013/2014,2013-12-01T16:10:00,Manchester City,Swansea,https://www.xscores.com/soccer/match/manchester-city-vs-swansea/01-12-2013/1497834
2013/2014,2013-12-03T20:00:00,Crystal Palace,West Ham,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/03-12-2013/1497848
2013/2014,2013-12-04T19:45:00,Arsenal,Hull,https://www.xscores.com/soccer/match/arsenal-vs-hull/04-12-2013/1497846
2013/2014,2013-12-04T19:45:00,Liverpool,Norwich,https://www.xscores.com/soccer/match/liverpool-vs-norwich/04-12-2013/1497850
2013/2014,2013-12-04T19:45:00,Manchester United,Everton,https://www.xscores.com/soccer/match/manchester-united-vs-everton/04-12-2013/1497852
2013/2014,2013-12-04T19:45:00,Southampton,Aston Villa,https://www.xscores.com/soccer/match/southampton-vs-aston-villa/04-12-2013/1497853
2013/2014,2013-12-04T19:45:00,Stoke,Cardiff,https://www.xscores.com/soccer/match/stoke-vs-cardiff/04-12-2013/1497854
2013/2014,2013-12-04T19:45:00,Sunderland,Chelsea,https://www.xscores.com/soccer/match/sunderland-vs-chelsea/04-12-2013/1497856
2013/2014,2013-12-04T19:45:00,Swansea,Newcastle,https://www.xscores.com/soccer/match/swansea-vs-newcastle/04-12-2013/1497859
2013/2014,2013-12-04T20:00:00,Fulham,Tottenham,https://www.xscores.com/soccer/match/fulham-vs-tottenham/04-12-2013/1497865
2013/2014,2013-12-04T20:00:00,West Bromwich,Manchester City,https://www.xscores.com/soccer/match/west-bromwich-vs-manchester-city/04-12-2013/1497862
2013/2014,2013-12-07T12:45:00,Manchester United,Newcastle,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/07-12-2013/1497875
2013/2014,2013-12-07T15:00:00,Crystal Palace,Cardiff,https://www.xscores.com/soccer/match/crystal-palace-vs-cardiff/07-12-2013/1497870
2013/2014,2013-12-07T15:00:00,Liverpool,West Ham,https://www.xscores.com/soccer/match/liverpool-vs-west-ham/07-12-2013/1497873
2013/2014,2013-12-07T15:00:00,Southampton,Manchester City,https://www.xscores.com/soccer/match/southampton-vs-manchester-city/07-12-2013/1497877
2013/2014,2013-12-07T15:00:00,Stoke,Chelsea,https://www.xscores.com/soccer/match/stoke-vs-chelsea/07-12-2013/1497879
2013/2014,2013-12-07T15:00:00,West Bromwich,Norwich,https://www.xscores.com/soccer/match/west-bromwich-vs-norwich/07-12-2013/1497885
2013/2014,2013-12-07T17:30:00,Sunderland,Tottenham,https://www.xscores.com/soccer/match/sunderland-vs-tottenham/07-12-2013/1497881
2013/2014,2013-12-08T13:30:00,Fulham,Aston Villa,https://www.xscores.com/soccer/match/fulham-vs-aston-villa/08-12-2013/1497871
2013/2014,2013-12-08T16:00:00,Arsenal,Everton,https://www.xscores.com/soccer/match/arsenal-vs-everton/08-12-2013/1497869
2013/2014,2013-12-09T20:00:00,Swansea,Hull,https://www.xscores.com/soccer/match/swansea-vs-hull/09-12-2013/1497883
2013/2014,2013-12-14T12:45:00,Manchester City,Arsenal,https://www.xscores.com/soccer/match/manchester-city-vs-arsenal/14-12-2013/1497897
2013/2014,2013-12-14T15:00:00,Cardiff,West Bromwich,https://www.xscores.com/soccer/match/cardiff-vs-west-bromwich/14-12-2013/1497890
2013/2014,2013-12-14T15:00:00,Chelsea,Crystal Palace,https://www.xscores.com/soccer/match/chelsea-vs-crystal-palace/14-12-2013/1497891
2013/2014,2013-12-14T15:00:00,Everton,Fulham,https://www.xscores.com/soccer/match/everton-vs-fulham/14-12-2013/1497892
2013/2014,2013-12-14T15:00:00,Newcastle,Southampton,https://www.xscores.com/soccer/match/newcastle-vs-southampton/14-12-2013/1497899
2013/2014,2013-12-14T15:00:00,West Ham,Sunderland,https://www.xscores.com/soccer/match/west-ham-vs-sunderland/14-12-2013/1497905
2013/2014,2013-12-14T17:30:00,Hull,Stoke,https://www.xscores.com/soccer/match/hull-vs-stoke/14-12-2013/1497895
2013/2014,2013-12-15T13:30:00,Aston Villa,Manchester United,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/15-12-2013/1497889
2013/2014,2013-12-15T13:30:00,Norwich,Swansea,https://www.xscores.com/soccer/match/norwich-vs-swansea/15-12-2013/1497901
2013/2014,2013-12-15T16:00:00,Tottenham,Liverpool,https://www.xscores.com/soccer/match/tottenham-vs-liverpool/15-12-2013/1497903
2013/2014,2013-12-21T12:45:00,Liverpool,Cardiff,https://www.xscores.com/soccer/match/liverpool-vs-cardiff/21-12-2013/1497912
2013/2014,2013-12-21T15:00:00,Crystal Palace,Newcastle,https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/21-12-2013/1497910
2013/2014,2013-12-21T15:00:00,Fulham,Manchester City,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/21-12-2013/1497911
2013/2014,2013-12-21T15:00:00,Manchester United,West Ham,https://www.xscores.com/soccer/match/manchester-united-vs-west-ham/21-12-2013/1497914
2013/2014,2013-12-21T15:00:00,Stoke,Aston Villa,https://www.xscores.com/soccer/match/stoke-vs-aston-villa/21-12-2013/1497918
2013/2014,2013-12-21T15:00:00,Sunderland,Norwich,https://www.xscores.com/soccer/match/sunderland-vs-norwich/21-12-2013/1497921
2013/2014,2013-12-21T15:00:00,West Bromwich,Hull,https://www.xscores.com/soccer/match/west-bromwich-vs-hull/21-12-2013/1497925
2013/2014,2013-12-22T13:30:00,Southampton,Tottenham,https://www.xscores.com/soccer/match/southampton-vs-tottenham/22-12-2013/1497917
2013/2014,2013-12-22T16:00:00,Swansea,Everton,https://www.xscores.com/soccer/match/swansea-vs-everton/22-12-2013/1497923
2013/2014,2013-12-23T20:00:00,Arsenal,Chelsea,https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-12-2013/1497909
2013/2014,2013-12-26T12:45:00,Hull,Manchester United,https://www.xscores.com/soccer/match/hull-vs-manchester-united/26-12-2013/1501265
2013/2014,2013-12-26T15:00:00,Aston Villa,Crystal Palace,https://www.xscores.com/soccer/match/aston-villa-vs-crystal-palace/26-12-2013/1497929
2013/2014,2013-12-26T15:00:00,Cardiff,Southampton,https://www.xscores.com/soccer/match/cardiff-vs-southampton/26-12-2013/1497931
2013/2014,2013-12-26T15:00:00,Chelsea,Swansea,https://www.xscores.com/soccer/match/chelsea-vs-swansea/26-12-2013/1497933
2013/2014,2013-12-26T15:00:00,Everton,Sunderland,https://www.xscores.com/soccer/match/everton-vs-sunderland/26-12-2013/1497935
2013/2014,2013-12-26T15:00:00,Newcastle,Stoke,https://www.xscores.com/soccer/match/newcastle-vs-stoke/26-12-2013/1497940
2013/2014,2013-12-26T15:00:00,Norwich,Fulham,https://www.xscores.com/soccer/match/norwich-vs-fulham/26-12-2013/1497941
2013/2014,2013-12-26T15:00:00,Tottenham,West Bromwich,https://www.xscores.com/soccer/match/tottenham-vs-west-bromwich/26-12-2013/1497943
2013/2014,2013-12-26T15:00:00,West Ham,Arsenal,https://www.xscores.com/soccer/match/west-ham-vs-arsenal/26-12-2013/1497945
2013/2014,2013-12-26T17:30:00,Manchester City,Liverpool,https://www.xscores.com/soccer/match/manchester-city-vs-liverpool/26-12-2013/1501267
2013/2014,2013-12-28T12:45:00,West Ham,West Bromwich,https://www.xscores.com/soccer/match/west-ham-vs-west-bromwich/28-12-2013/1497966
2013/2014,2013-12-28T15:00:00,Aston Villa,Swansea,https://www.xscores.com/soccer/match/aston-villa-vs-swansea/28-12-2013/1497948
2013/2014,2013-12-28T15:00:00,Hull,Fulham,https://www.xscores.com/soccer/match/hull-vs-fulham/28-12-2013/1497956
2013/2014,2013-12-28T15:00:00,Manchester City,Crystal Palace,https://www.xscores.com/soccer/match/manchester-city-vs-crystal-palace/28-12-2013/1497960
2013/2014,2013-12-28T15:00:00,Norwich,Manchester United,https://www.xscores.com/soccer/match/norwich-vs-manchester-united/28-12-2013/1497964
2013/2014,2013-12-28T17:30:00,Cardiff,Sunderland,https://www.xscores.com/soccer/match/cardiff-vs-sunderland/28-12-2013/1497950
2013/2014,2013-12-29T13:30:00,Everton,Southampton,https://www.xscores.com/soccer/match/everton-vs-southampton/29-12-2013/1497954
2013/2014,2013-12-29T13:30:00,Newcastle,Arsenal,https://www.xscores.com/soccer/match/newcastle-vs-arsenal/29-12-2013/1497962
2013/2014,2013-12-29T16:00:00,Chelsea,Liverpool,https://www.xscores.com/soccer/match/chelsea-vs-liverpool/29-12-2013/1497952
2013/2014,2013-12-29T16:00:00,Tottenham,Stoke,https://www.xscores.com/soccer/match/tottenham-vs-stoke/29-12-2013/1497965
2013/2014,2014-01-01T12:45:00,Swansea,Manchester City,https://www.xscores.com/soccer/match/swansea-vs-manchester-city/01-01-2014/1497985
2013/2014,2014-01-01T15:00:00,Arsenal,Cardiff,https://www.xscores.com/soccer/match/arsenal-vs-cardiff/01-01-2014/1497968
2013/2014,2014-01-01T15:00:00,Crystal Palace,Norwich,https://www.xscores.com/soccer/match/crystal-palace-vs-norwich/01-01-2014/1497970
2013/2014,2014-01-01T15:00:00,Fulham,West Ham,https://www.xscores.com/soccer/match/fulham-vs-west-ham/01-01-2014/1497973
2013/2014,2014-01-01T15:00:00,Liverpool,Hull,https://www.xscores.com/soccer/match/liverpool-vs-hull/01-01-2014/1497975
2013/2014,2014-01-01T15:00:00,Southampton,Chelsea,https://www.xscores.com/soccer/match/southampton-vs-chelsea/01-01-2014/1497980
2013/2014,2014-01-01T15:00:00,Stoke,Everton,https://www.xscores.com/soccer/match/stoke-vs-everton/01-01-2014/1497981
2013/2014,2014-01-01T15:00:00,Sunderland,Aston Villa,https://www.xscores.com/soccer/match/sunderland-vs-aston-villa/01-01-2014/1497983
2013/2014,2014-01-01T15:00:00,West Bromwich,Newcastle,https://www.xscores.com/soccer/match/west-bromwich-vs-newcastle/01-01-2014/1497986
