season,date,home_team,away_team,url
2000/2001,2001-08-18T16:00:00,Charlton,Everton,https://www.xscores.com/soccer/match/charlton-vs-everton/18-08-2001/1517568
2000/2001,2001-08-18T16:00:00,Derby,Blackburn,https://www.xscores.com/soccer/match/derby-vs-blackburn/18-08-2001/1517564
2000/2001,2001-08-18T16:00:00,Leeds,Southampton,https://www.xscores.com/soccer/match/leeds-vs-southampton/18-08-2001/1517565
2000/2001,2001-08-18T16:00:00,Leicester,Bolton,https://www.xscores.com/soccer/match/leicester-vs-bolton/18-08-2001/1517566
2000/2001,2001-08-18T16:00:00,Liverpool,West Ham,https://www.xscores.com/soccer/match/liverpool-vs-west-ham/18-08-2001/1517567
2000/2001,2001-08-18T16:00:00,Middlesbrough,Arsenal,https://www.xscores.com/soccer/match/middlesbrough-vs-arsenal/18-08-2001/1517569
2000/2001,2001-08-18T16:00:00,Sunderland,Ipswich,https://www.xscores.com/soccer/match/sunderland-vs-ipswich/18-08-2001/1517570
2000/2001,2001-08-18T16:00:00,Tottenham,Aston Villa,https://www.xscores.com/soccer/match/tottenham-vs-aston-villa/18-08-2001/1517571
2000/2001,2001-08-19T15:00:00,Chelsea,Newcastle,https://www.xscores.com/soccer/match/chelsea-vs-newcastle/19-08-2001/1517572
2000/2001,2001-08-19T17:00:00,Manchester United,Fulham,https://www.xscores.com/soccer/match/manchester-united-vs-fulham/19-08-2001/1517573
2000/2001,2001-08-20T21:00:00,Everton,Tottenham,https://www.xscores.com/soccer/match/everton-vs-tottenham/20-08-2001/1517574
2000/2001,2001-08-21T20:45:00,Ipswich,Derby,https://www.xscores.com/soccer/match/ipswich-vs-derby/21-08-2001/1517575
2000/2001,2001-08-21T21:00:00,Arsenal,Leeds,https://www.xscores.com/soccer/match/arsenal-vs-leeds/21-08-2001/1517576
2000/2001,2001-08-21T21:00:00,Bolton,Middlesbrough,https://www.xscores.com/soccer/match/bolton-vs-middlesbrough/21-08-2001/1517577
2000/2001,2001-08-22T20:45:00,Fulham,Sunderland,https://www.xscores.com/soccer/match/fulham-vs-sunderland/22-08-2001/1517578
2000/2001,2001-08-22T21:00:00,Blackburn,Manchester United,https://www.xscores.com/soccer/match/blackburn-vs-manchester-united/22-08-2001/1517579
2000/2001,2001-08-25T16:00:00,Arsenal,Leicester,https://www.xscores.com/soccer/match/arsenal-vs-leicester/25-08-2001/1517580
2000/2001,2001-09-26T20:45:00,Newcastle,Leicester,https://www.xscores.com/soccer/match/newcastle-vs-leicester/26-09-2001/1517581
2000/2001,2001-10-24T20:45:00,Aston Villa,Charlton,https://www.xscores.com/soccer/match/aston-villa-vs-charlton/24-10-2001/1517583
2000/2001,2001-10-24T20:45:00,West Ham,Chelsea,https://www.xscores.com/soccer/match/west-ham-vs-chelsea/24-10-2001/1517582
2000/2001,2001-08-25T16:00:00,Blackburn,Tottenham,https://www.xscores.com/soccer/match/blackburn-vs-tottenham/25-08-2001/1517584
2000/2001,2001-08-25T16:00:00,Everton,Middlesbrough,https://www.xscores.com/soccer/match/everton-vs-middlesbrough/25-08-2001/1517585
2000/2001,2001-08-25T16:00:00,Fulham,Derby,https://www.xscores.com/soccer/match/fulham-vs-derby/25-08-2001/1517586
2000/2001,2001-08-25T16:00:00,Ipswich,Charlton,https://www.xscores.com/soccer/match/ipswich-vs-charlton/25-08-2001/1517587
2000/2001,2001-08-25T16:00:00,Southampton,Chelsea,https://www.xscores.com/soccer/match/southampton-vs-chelsea/25-08-2001/1517588
2000/2001,2001-08-25T16:00:00,West Ham,Leeds,https://www.xscores.com/soccer/match/west-ham-vs-leeds/25-08-2001/1517589
2000/2001,2001-08-26T15:00:00,Aston Villa,Manchester United,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/26-08-2001/1517590
