season,date,home_team,away_team,url
2011/2012,2011-08-27T17:30:00,Liverpool,Bolton,https://www.xscores.com/soccer/match/liverpool-vs-bolton/27-08-2011/1550880
2011/2012,2011-08-28T13:00:00,Newcastle,Fulham,https://www.xscores.com/soccer/match/newcastle-vs-fulham/28-08-2011/1550882
2011/2012,2011-08-28T13:30:00,Tottenham,Manchester City,https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/28-08-2011/1550884
2011/2012,2011-08-28T15:00:00,West Bromwich,Stoke,https://www.xscores.com/soccer/match/west-bromwich-vs-stoke/28-08-2011/1550885
2011/2012,2011-08-28T16:00:00,Manchester United,Arsenal,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/28-08-2011/1550881
2011/2012,2011-09-10T15:00:00,Arsenal,Swansea,https://www.xscores.com/soccer/match/arsenal-vs-swansea/10-09-2011/1550887
2011/2012,2011-09-10T15:00:00,Everton,Aston Villa,https://www.xscores.com/soccer/match/everton-vs-aston-villa/10-09-2011/1550889
2011/2012,2011-09-10T15:00:00,Manchester City,Wigan,https://www.xscores.com/soccer/match/manchester-city-vs-wigan/10-09-2011/1550891
2011/2012,2011-09-10T15:00:00,Stoke,Liverpool,https://www.xscores.com/soccer/match/stoke-vs-liverpool/10-09-2011/1550894
2011/2012,2011-09-10T15:00:00,Sunderland,Chelsea,https://www.xscores.com/soccer/match/sunderland-vs-chelsea/10-09-2011/1550895
2011/2012,2011-09-10T15:00:00,Wolverhampton,Tottenham,https://www.xscores.com/soccer/match/wolverhampton-vs-tottenham/10-09-2011/1550896
2011/2012,2011-09-10T17:30:00,Bolton,Manchester United,https://www.xscores.com/soccer/match/bolton-vs-manchester-united/10-09-2011/1550888
2011/2012,2011-09-11T13:30:00,Norwich,West Bromwich,https://www.xscores.com/soccer/match/norwich-vs-west-bromwich/11-09-2011/1550892
2011/2012,2011-09-11T16:00:00,Fulham,Blackburn,https://www.xscores.com/soccer/match/fulham-vs-blackburn/11-09-2011/1550890
2011/2012,2011-09-12T20:00:00,Queens Park Rangers,Newcastle,https://www.xscores.com/soccer/match/queens-park-rangers-vs-newcastle/12-09-2011/1550893
2011/2012,2011-09-17T12:45:00,Blackburn,Arsenal,https://www.xscores.com/soccer/match/blackburn-vs-arsenal/17-09-2011/1550898
2011/2012,2011-09-17T15:00:00,Aston Villa,Newcastle,https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/17-09-2011/1550897
2011/2012,2011-09-17T15:00:00,Bolton,Norwich,https://www.xscores.com/soccer/match/bolton-vs-norwich/17-09-2011/1550899
2011/2012,2011-09-17T15:00:00,Everton,Wigan,https://www.xscores.com/soccer/match/everton-vs-wigan/17-09-2011/1550900
2011/2012,2011-09-17T15:00:00,Swansea,West Bromwich,https://www.xscores.com/soccer/match/swansea-vs-west-bromwich/17-09-2011/1550904
2011/2012,2011-09-17T15:00:00,Wolverhampton,Queens Park Rangers,https://www.xscores.com/soccer/match/wolverhampton-vs-queens-park-rangers/17-09-2011/1550906
2011/2012,2011-09-18T13:30:00,Tottenham,Liverpool,https://www.xscores.com/soccer/match/tottenham-vs-liverpool/18-09-2011/1550905
2011/2012,2011-09-18T15:00:00,Fulham,Manchester City,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/18-09-2011/1550901
2011/2012,2011-09-18T15:00:00,Sunderland,Stoke,https://www.xscores.com/soccer/match/sunderland-vs-stoke/18-09-2011/1550903
2011/2012,2011-09-18T16:00:00,Manchester United,Chelsea,https://www.xscores.com/soccer/match/manchester-united-vs-chelsea/18-09-2011/1550902
2011/2012,2011-09-24T12:45:00,Manchester City,Everton,https://www.xscores.com/soccer/match/manchester-city-vs-everton/24-09-2011/1550910
2011/2012,2011-09-24T15:00:00,Arsenal,Bolton,https://www.xscores.com/soccer/match/arsenal-vs-bolton/24-09-2011/1550907
2011/2012,2011-09-24T15:00:00,Chelsea,Swansea,https://www.xscores.com/soccer/match/chelsea-vs-swansea/24-09-2011/1550908
2011/2012,2011-09-24T15:00:00,Liverpool,Wolverhampton,https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/24-09-2011/1550909
2011/2012,2011-09-24T15:00:00,Newcastle,Blackburn,https://www.xscores.com/soccer/match/newcastle-vs-blackburn/24-09-2011/1550911
2011/2012,2011-09-24T15:00:00,West Bromwich,Fulham,https://www.xscores.com/soccer/match/west-bromwich-vs-fulham/24-09-2011/1550915
2011/2012,2011-09-24T15:00:00,Wigan,Tottenham,https://www.xscores.com/soccer/match/wigan-vs-tottenham/24-09-2011/1550916
2011/2012,2011-09-24T17:30:00,Stoke,Manchester United,https://www.xscores.com/soccer/match/stoke-vs-manchester-united/24-09-2011/1550914
2011/2012,2011-09-25T16:00:00,Queens Park Rangers,Aston Villa,https://www.xscores.com/soccer/match/queens-park-rangers-vs-aston-villa/25-09-2011/1550913
2011/2012,2011-09-26T20:00:00,Norwich,Sunderland,https://www.xscores.com/soccer/match/norwich-vs-sunderland/26-09-2011/1550912
2011/2012,2011-10-01T12:45:00,Everton,Liverpool,https://www.xscores.com/soccer/match/everton-vs-liverpool/01-10-2011/1550920
2011/2012,2011-10-01T15:00:00,Aston Villa,Wigan,https://www.xscores.com/soccer/match/aston-villa-vs-wigan/01-10-2011/1550917
2011/2012,2011-10-01T15:00:00,Blackburn,Manchester City,https://www.xscores.com/soccer/match/blackburn-vs-manchester-city/01-10-2011/1550918
2011/2012,2011-10-01T15:00:00,Manchester United,Norwich,https://www.xscores.com/soccer/match/manchester-united-vs-norwich/01-10-2011/1550922
2011/2012,2011-10-01T15:00:00,Sunderland,West Bromwich,https://www.xscores.com/soccer/match/sunderland-vs-west-bromwich/01-10-2011/1550923
2011/2012,2011-10-01T15:00:00,Wolverhampton,Newcastle,https://www.xscores.com/soccer/match/wolverhampton-vs-newcastle/01-10-2011/1550926
2011/2012,2011-10-02T13:30:00,Bolton,Chelsea,https://www.xscores.com/soccer/match/bolton-vs-chelsea/02-10-2011/1550919
2011/2012,2011-10-02T15:00:00,Fulham,Queens Park Rangers,https://www.xscores.com/soccer/match/fulham-vs-queens-park-rangers/02-10-2011/1550921
2011/2012,2011-10-02T15:00:00,Swansea,Stoke,https://www.xscores.com/soccer/match/swansea-vs-stoke/02-10-2011/1550924
2011/2012,2011-10-02T16:00:00,Tottenham,Arsenal,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/02-10-2011/1550925
2011/2012,2011-10-15T12:45:00,Liverpool,Manchester United,https://www.xscores.com/soccer/match/liverpool-vs-manchester-united/15-10-2011/1550929
2011/2012,2011-10-15T15:00:00,Manchester City,Aston Villa,https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/15-10-2011/1550930
2011/2012,2011-10-15T15:00:00,Norwich,Swansea,https://www.xscores.com/soccer/match/norwich-vs-swansea/15-10-2011/1550932
2011/2012,2011-10-15T15:00:00,Queens Park Rangers,Blackburn,https://www.xscores.com/soccer/match/queens-park-rangers-vs-blackburn/15-10-2011/1550933
2011/2012,2011-10-15T15:00:00,Stoke,Fulham,https://www.xscores.com/soccer/match/stoke-vs-fulham/15-10-2011/1550934
2011/2012,2011-10-15T15:00:00,Wigan,Bolton,https://www.xscores.com/soccer/match/wigan-vs-bolton/15-10-2011/1550936
2011/2012,2011-10-15T17:30:00,Chelsea,Everton,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-10-2011/1550928
2011/2012,2011-10-16T12:00:00,West Bromwich,Wolverhampton,https://www.xscores.com/soccer/match/west-bromwich-vs-wolverhampton/16-10-2011/1550935
2011/2012,2011-10-16T13:30:00,Arsenal,Sunderland,https://www.xscores.com/soccer/match/arsenal-vs-sunderland/16-10-2011/1550927
2011/2012,2011-10-16T16:00:00,Newcastle,Tottenham,https://www.xscores.com/soccer/match/newcastle-vs-tottenham/16-10-2011/1550931
2011/2012,2011-10-22T12:45:00,Wolverhampton,Swansea,https://www.xscores.com/soccer/match/wolverhampton-vs-swansea/22-10-2011/1550946
2011/2012,2011-10-22T15:00:00,Aston Villa,West Bromwich,https://www.xscores.com/soccer/match/aston-villa-vs-west-bromwich/22-10-2011/1550938
2011/2012,2011-10-22T15:00:00,Bolton,Sunderland,https://www.xscores.com/soccer/match/bolton-vs-sunderland/22-10-2011/1550940
2011/2012,2011-10-22T15:00:00,Newcastle,Wigan,https://www.xscores.com/soccer/match/newcastle-vs-wigan/22-10-2011/1550944
2011/2012,2011-10-22T17:30:00,Liverpool,Norwich,https://www.xscores.com/soccer/match/liverpool-vs-norwich/22-10-2011/1550942
2011/2012,2011-10-23T13:30:00,Arsenal,Stoke,https://www.xscores.com/soccer/match/arsenal-vs-stoke/23-10-2011/1550937
2011/2012,2011-10-23T13:30:00,Fulham,Everton,https://www.xscores.com/soccer/match/fulham-vs-everton/23-10-2011/1550941
2011/2012,2011-10-23T13:30:00,Manchester United,Manchester City,https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/23-10-2011/1550943
2011/2012,2011-10-23T15:00:00,Blackburn,Tottenham,https://www.xscores.com/soccer/match/blackburn-vs-tottenham/23-10-2011/1550939
2011/2012,2011-10-23T16:00:00,Queens Park Rangers,Chelsea,https://www.xscores.com/soccer/match/queens-park-rangers-vs-chelsea/23-10-2011/1550945
2011/2012,2011-10-29T12:00:00,Everton,Manchester United,https://www.xscores.com/soccer/match/everton-vs-manchester-united/29-10-2011/1550948
2011/2012,2011-10-29T12:45:00,Chelsea,Arsenal,https://www.xscores.com/soccer/match/chelsea-vs-arsenal/29-10-2011/1550947
2011/2012,2011-10-29T15:00:00,Manchester City,Wolverhampton,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/29-10-2011/1550949
2011/2012,2011-10-29T15:00:00,Norwich,Blackburn,https://www.xscores.com/soccer/match/norwich-vs-blackburn/29-10-2011/1550950
2011/2012,2011-10-29T15:00:00,Sunderland,Aston Villa,https://www.xscores.com/soccer/match/sunderland-vs-aston-villa/29-10-2011/1550952
2011/2012,2011-10-29T15:00:00,Swansea,Bolton,https://www.xscores.com/soccer/match/swansea-vs-bolton/29-10-2011/1550953
2011/2012,2011-10-29T15:00:00,Wigan,Fulham,https://www.xscores.com/soccer/match/wigan-vs-fulham/29-10-2011/1550956
2011/2012,2011-10-29T17:30:00,West Bromwich,Liverpool,https://www.xscores.com/soccer/match/west-bromwich-vs-liverpool/29-10-2011/1550955
2011/2012,2011-10-30T16:00:00,Tottenham,Queens Park Rangers,https://www.xscores.com/soccer/match/tottenham-vs-queens-park-rangers/30-10-2011/1550954
2011/2012,2011-10-31T20:00:00,Stoke,Newcastle,https://www.xscores.com/soccer/match/stoke-vs-newcastle/31-10-2011/1550951
2011/2012,2011-11-05T12:45:00,Newcastle,Everton,https://www.xscores.com/soccer/match/newcastle-vs-everton/05-11-2011/1550964
2011/2012,2011-11-05T15:00:00,Arsenal,West Bromwich,https://www.xscores.com/soccer/match/arsenal-vs-west-bromwich/05-11-2011/1550957
2011/2012,2011-11-05T15:00:00,Aston Villa,Norwich,https://www.xscores.com/soccer/match/aston-villa-vs-norwich/05-11-2011/1550958
2011/2012,2011-11-05T15:00:00,Blackburn,Chelsea,https://www.xscores.com/soccer/match/blackburn-vs-chelsea/05-11-2011/1550959
2011/2012,2011-11-05T15:00:00,Liverpool,Swansea,https://www.xscores.com/soccer/match/liverpool-vs-swansea/05-11-2011/1550962
2011/2012,2011-11-05T15:00:00,Manchester United,Sunderland,https://www.xscores.com/soccer/match/manchester-united-vs-sunderland/05-11-2011/1550963
2011/2012,2011-11-05T17:30:00,Queens Park Rangers,Manchester City,https://www.xscores.com/soccer/match/queens-park-rangers-vs-manchester-city/05-11-2011/1550965
2011/2012,2011-11-06T13:30:00,Wolverhampton,Wigan,https://www.xscores.com/soccer/match/wolverhampton-vs-wigan/06-11-2011/1550966
2011/2012,2011-11-06T15:00:00,Bolton,Stoke,https://www.xscores.com/soccer/match/bolton-vs-stoke/06-11-2011/1550960
2011/2012,2011-11-06T16:00:00,Fulham,Tottenham,https://www.xscores.com/soccer/match/fulham-vs-tottenham/06-11-2011/1550961
2011/2012,2011-11-19T12:45:00,Norwich,Arsenal,https://www.xscores.com/soccer/match/norwich-vs-arsenal/19-11-2011/1550970
2011/2012,2011-11-19T15:00:00,Everton,Wolverhampton,https://www.xscores.com/soccer/match/everton-vs-wolverhampton/19-11-2011/1550968
2011/2012,2011-11-19T15:00:00,Manchester City,Newcastle,https://www.xscores.com/soccer/match/manchester-city-vs-newcastle/19-11-2011/1550969
2011/2012,2011-11-19T15:00:00,Stoke,Queens Park Rangers,https://www.xscores.com/soccer/match/stoke-vs-queens-park-rangers/19-11-2011/1550971
2011/2012,2011-11-19T15:00:00,Sunderland,Fulham,https://www.xscores.com/soccer/match/sunderland-vs-fulham/19-11-2011/1550972
2011/2012,2011-11-19T15:00:00,West Bromwich,Bolton,https://www.xscores.com/soccer/match/west-bromwich-vs-bolton/19-11-2011/1550975
2011/2012,2011-11-19T15:00:00,Wigan,Blackburn,https://www.xscores.com/soccer/match/wigan-vs-blackburn/19-11-2011/1550976
2011/2012,2011-11-19T17:30:00,Swansea,Manchester United,https://www.xscores.com/soccer/match/swansea-vs-manchester-united/19-11-2011/1550973
2011/2012,2011-11-20T16:00:00,Chelsea,Liverpool,https://www.xscores.com/soccer/match/chelsea-vs-liverpool/20-11-2011/1550967
2011/2012,2011-11-21T20:00:00,Tottenham,Aston Villa,https://www.xscores.com/soccer/match/tottenham-vs-aston-villa/21-11-2011/1550974
2011/2012,2011-11-26T12:45:00,Stoke,Blackburn,https://www.xscores.com/soccer/match/stoke-vs-blackburn/26-11-2011/1550983
2011/2012,2011-11-26T15:00:00,Bolton,Everton,https://www.xscores.com/soccer/match/bolton-vs-everton/26-11-2011/1550978
2011/2012,2011-11-26T15:00:00,Chelsea,Wolverhampton,https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/26-11-2011/1550979
2011/2012,2011-11-26T15:00:00,Manchester United,Newcastle,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/26-11-2011/1550981
2011/2012,2011-11-26T15:00:00,Norwich,Queens Park Rangers,https://www.xscores.com/soccer/match/norwich-vs-queens-park-rangers/26-11-2011/1550982
2011/2012,2011-11-26T15:00:00,Sunderland,Wigan,https://www.xscores.com/soccer/match/sunderland-vs-wigan/26-11-2011/1550984
2011/2012,2011-11-26T15:00:00,West Bromwich,Tottenham,https://www.xscores.com/soccer/match/west-bromwich-vs-tottenham/26-11-2011/1550986
2011/2012,2011-11-26T17:30:00,Arsenal,Fulham,https://www.xscores.com/soccer/match/arsenal-vs-fulham/26-11-2011/1550977
2011/2012,2011-11-27T13:30:00,Swansea,Aston Villa,https://www.xscores.com/soccer/match/swansea-vs-aston-villa/27-11-2011/1550985
2011/2012,2011-11-27T16:00:00,Liverpool,Manchester City,https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/27-11-2011/1550980
2011/2012,2011-12-03T12:45:00,Newcastle,Chelsea,https://www.xscores.com/soccer/match/newcastle-vs-chelsea/03-12-2011/1550992
2011/2012,2011-12-03T15:00:00,Blackburn,Swansea,https://www.xscores.com/soccer/match/blackburn-vs-swansea/03-12-2011/1550988
2011/2012,2011-12-03T15:00:00,Manchester City,Norwich,https://www.xscores.com/soccer/match/manchester-city-vs-norwich/03-12-2011/1550991
2011/2012,2011-12-03T15:00:00,Queens Park Rangers,West Bromwich,https://www.xscores.com/soccer/match/queens-park-rangers-vs-west-bromwich/03-12-2011/1550993
2011/2012,2011-12-03T15:00:00,Tottenham,Bolton,https://www.xscores.com/soccer/match/tottenham-vs-bolton/03-12-2011/1550994
2011/2012,2011-12-03T15:00:00,Wigan,Arsenal,https://www.xscores.com/soccer/match/wigan-vs-arsenal/03-12-2011/1550995
2011/2012,2011-12-03T17:30:00,Aston Villa,Manchester United,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/03-12-2011/1550987
2011/2012,2011-12-04T15:00:00,Everton,Stoke,https://www.xscores.com/soccer/match/everton-vs-stoke/04-12-2011/1550989
2011/2012,2011-12-04T16:00:00,Wolverhampton,Sunderland,https://www.xscores.com/soccer/match/wolverhampton-vs-sunderland/04-12-2011/1550996
2011/2012,2011-12-05T20:00:00,Fulham,Liverpool,https://www.xscores.com/soccer/match/fulham-vs-liverpool/05-12-2011/1550990
2011/2012,2011-12-10T15:00:00,Arsenal,Everton,https://www.xscores.com/soccer/match/arsenal-vs-everton/10-12-2011/1550997
2011/2012,2011-12-10T15:00:00,Bolton,Aston Villa,https://www.xscores.com/soccer/match/bolton-vs-aston-villa/10-12-2011/1550998
2011/2012,2011-12-10T15:00:00,Liverpool,Queens Park Rangers,https://www.xscores.com/soccer/match/liverpool-vs-queens-park-rangers/10-12-2011/1551000
2011/2012,2011-12-10T15:00:00,Manchester United,Wolverhampton,https://www.xscores.com/soccer/match/manchester-united-vs-wolverhampton/10-12-2011/1551001
2011/2012,2011-12-10T15:00:00,Norwich,Newcastle,https://www.xscores.com/soccer/match/norwich-vs-newcastle/10-12-2011/1551002
2011/2012,2011-12-10T15:00:00,Swansea,Fulham,https://www.xscores.com/soccer/match/swansea-vs-fulham/10-12-2011/1551005
2011/2012,2011-12-10T15:00:00,West Bromwich,Wigan,https://www.xscores.com/soccer/match/west-bromwich-vs-wigan/10-12-2011/1551006
2011/2012,2011-12-11T13:30:00,Sunderland,Blackburn,https://www.xscores.com/soccer/match/sunderland-vs-blackburn/11-12-2011/1551004
2011/2012,2011-12-11T16:00:00,Stoke,Tottenham,https://www.xscores.com/soccer/match/stoke-vs-tottenham/11-12-2011/1551003
2011/2012,2011-12-12T20:00:00,Chelsea,Manchester City,https://www.xscores.com/soccer/match/chelsea-vs-manchester-city/12-12-2011/1550999
2011/2012,2011-12-17T15:00:00,Blackburn,West Bromwich,https://www.xscores.com/soccer/match/blackburn-vs-west-bromwich/17-12-2011/1551008
2011/2012,2011-12-17T15:00:00,Everton,Norwich,https://www.xscores.com/soccer/match/everton-vs-norwich/17-12-2011/1551009
2011/2012,2011-12-17T15:00:00,Fulham,Bolton,https://www.xscores.com/soccer/match/fulham-vs-bolton/17-12-2011/1551010
2011/2012,2011-12-17T15:00:00,Newcastle,Swansea,https://www.xscores.com/soccer/match/newcastle-vs-swansea/17-12-2011/1551012
2011/2012,2011-12-17T15:00:00,Wolverhampton,Stoke,https://www.xscores.com/soccer/match/wolverhampton-vs-stoke/17-12-2011/1551016
2011/2012,2011-12-17T17:30:00,Wigan,Chelsea,https://www.xscores.com/soccer/match/wigan-vs-chelsea/17-12-2011/1551015
2011/2012,2011-12-18T12:00:00,Queens Park Rangers,Manchester United,https://www.xscores.com/soccer/match/queens-park-rangers-vs-manchester-united/18-12-2011/1551013
2011/2012,2011-12-18T14:05:00,Aston Villa,Liverpool,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/18-12-2011/1551007
2011/2012,2011-12-18T15:00:00,Tottenham,Sunderland,https://www.xscores.com/soccer/match/tottenham-vs-sunderland/18-12-2011/1551014
2011/2012,2011-12-18T16:10:00,Manchester City,Arsenal,https://www.xscores.com/soccer/match/manchester-city-vs-arsenal/18-12-2011/1551011
2011/2012,2011-12-20T19:45:00,Wolverhampton,Norwich,https://www.xscores.com/soccer/match/wolverhampton-vs-norwich/20-12-2011/1551020
2011/2012,2011-12-20T20:00:00,Blackburn,Bolton,https://www.xscores.com/soccer/match/blackburn-vs-bolton/20-12-2011/1551022
2011/2012,2011-12-21T19:45:00,Aston Villa,Arsenal,https://www.xscores.com/soccer/match/aston-villa-vs-arsenal/21-12-2011/1551021
2011/2012,2011-12-21T19:45:00,Manchester City,Stoke,https://www.xscores.com/soccer/match/manchester-city-vs-stoke/21-12-2011/1551025
2011/2012,2011-12-21T19:45:00,Newcastle,West Bromwich,https://www.xscores.com/soccer/match/newcastle-vs-west-bromwich/21-12-2011/1551026
2011/2012,2011-12-21T20:00:00,Everton,Swansea,https://www.xscores.com/soccer/match/everton-vs-swansea/21-12-2011/1551023
2011/2012,2011-12-21T20:00:00,Fulham,Manchester United,https://www.xscores.com/soccer/match/fulham-vs-manchester-united/21-12-2011/1551024
2011/2012,2011-12-21T20:00:00,Queens Park Rangers,Sunderland,https://www.xscores.com/soccer/match/queens-park-rangers-vs-sunderland/21-12-2011/1551017
2011/2012,2011-12-21T20:00:00,Wigan,Liverpool,https://www.xscores.com/soccer/match/wigan-vs-liverpool/21-12-2011/1551019
2011/2012,2011-12-22T20:00:00,Tottenham,Chelsea,https://www.xscores.com/soccer/match/tottenham-vs-chelsea/22-12-2011/1551018
2011/2012,2011-12-26T13:00:00,Chelsea,Fulham,https://www.xscores.com/soccer/match/chelsea-vs-fulham/26-12-2011/1551029
2011/2012,2011-12-26T15:00:00,Bolton,Newcastle,https://www.xscores.com/soccer/match/bolton-vs-newcastle/26-12-2011/1551028
2011/2012,2011-12-26T15:00:00,Liverpool,Blackburn,https://www.xscores.com/soccer/match/liverpool-vs-blackburn/26-12-2011/1551030
2011/2012,2011-12-26T15:00:00,Manchester United,Wigan,https://www.xscores.com/soccer/match/manchester-united-vs-wigan/26-12-2011/1551031
2011/2012,2011-12-26T15:00:00,Sunderland,Everton,https://www.xscores.com/soccer/match/sunderland-vs-everton/26-12-2011/1551034
2011/2012,2011-12-26T15:00:00,West Bromwich,Manchester City,https://www.xscores.com/soccer/match/west-bromwich-vs-manchester-city/26-12-2011/1551036
2011/2012,2011-12-26T19:45:00,Stoke,Aston Villa,https://www.xscores.com/soccer/match/stoke-vs-aston-villa/26-12-2011/1551033
2011/2012,2011-12-27T15:00:00,Arsenal,Wolverhampton,https://www.xscores.com/soccer/match/arsenal-vs-wolverhampton/27-12-2011/1551027
2011/2012,2011-12-27T17:00:00,Swansea,Queens Park Rangers,https://www.xscores.com/soccer/match/swansea-vs-queens-park-rangers/27-12-2011/1551035
2011/2012,2011-12-27T19:30:00,Norwich,Tottenham,https://www.xscores.com/soccer/match/norwich-vs-tottenham/27-12-2011/1551032
2011/2012,2011-12-30T19:45:00,Liverpool,Newcastle,https://www.xscores.com/soccer/match/liverpool-vs-newcastle/30-12-2011/1551040
2011/2012,2011-12-31T12:45:00,Manchester United,Blackburn,https://www.xscores.com/soccer/match/manchester-united-vs-blackburn/31-12-2011/1551041
2011/2012,2011-12-31T15:00:00,Arsenal,Queens Park Rangers,https://www.xscores.com/soccer/match/arsenal-vs-queens-park-rangers/31-12-2011/1551037
2011/2012,2011-12-31T15:00:00,Bolton,Wolverhampton,https://www.xscores.com/soccer/match/bolton-vs-wolverhampton/31-12-2011/1551038
2011/2012,2011-12-31T15:00:00,Chelsea,Aston Villa,https://www.xscores.com/soccer/match/chelsea-vs-aston-villa/31-12-2011/1551039
2011/2012,2011-12-31T15:00:00,Norwich,Fulham,https://www.xscores.com/soccer/match/norwich-vs-fulham/31-12-2011/1551042
2011/2012,2011-12-31T15:00:00,Stoke,Wigan,https://www.xscores.com/soccer/match/stoke-vs-wigan/31-12-2011/1551043
2011/2012,2011-12-31T15:00:00,Swansea,Tottenham,https://www.xscores.com/soccer/match/swansea-vs-tottenham/31-12-2011/1551045
2011/2012,2012-01-01T12:30:00,West Bromwich,Everton,https://www.xscores.com/soccer/match/west-bromwich-vs-everton/01-01-2012/1551046
2011/2012,2012-01-01T15:00:00,Sunderland,Manchester City,https://www.xscores.com/soccer/match/sunderland-vs-manchester-city/01-01-2012/1551044
2011/2012,2012-01-02T15:00:00,Aston Villa,Swansea,https://www.xscores.com/soccer/match/aston-villa-vs-swansea/02-01-2012/1551047
2011/2012,2012-01-02T15:00:00,Blackburn,Stoke,https://www.xscores.com/soccer/match/blackburn-vs-stoke/02-01-2012/1551048
2011/2012,2012-01-02T15:00:00,Queens Park Rangers,Norwich,https://www.xscores.com/soccer/match/queens-park-rangers-vs-norwich/02-01-2012/1551053
2011/2012,2012-01-02T15:00:00,Wolverhampton,Chelsea,https://www.xscores.com/soccer/match/wolverhampton-vs-chelsea/02-01-2012/1551056
2011/2012,2012-01-02T17:30:00,Fulham,Arsenal,https://www.xscores.com/soccer/match/fulham-vs-arsenal/02-01-2012/1551050
