season,date,home_team,away_team,url
2019/2020,2019-10-05T15:00:00,Burnley,Everton,https://www.xscores.com/soccer/match/burnley-vs-everton/05-10-2019/17873
2019/2020,2019-10-05T15:00:00,Liverpool,Leicester,https://www.xscores.com/soccer/match/liverpool-vs-leicester/05-10-2019/17874
2019/2020,2019-10-05T15:00:00,Norwich,Aston Villa,https://www.xscores.com/soccer/match/norwich-vs-aston-villa/05-10-2019/17877
2019/2020,2019-10-05T15:00:00,Watford,Sheffield United,https://www.xscores.com/soccer/match/watford-vs-sheffield-united/05-10-2019/17879
2019/2020,2019-10-05T17:30:00,West Ham,Crystal Palace,https://www.xscores.com/soccer/match/west-ham-vs-crystal-palace/05-10-2019/17880
2019/2020,2019-10-06T14:00:00,Arsenal,Bournemouth,https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/06-10-2019/17871
2019/2020,2019-10-06T14:00:00,Manchester City,Wolverhampton,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/06-10-2019/17875
2019/2020,2019-10-06T14:00:00,Southampton,Chelsea,https://www.xscores.com/soccer/match/southampton-vs-chelsea/06-10-2019/17878
2019/2020,2019-10-06T16:30:00,Newcastle,Manchester United,https://www.xscores.com/soccer/match/newcastle-vs-manchester-united/06-10-2019/17876
2019/2020,2019-10-19T12:30:00,Everton,West Ham,https://www.xscores.com/soccer/match/everton-vs-west-ham/19-10-2019/17885
2019/2020,2019-10-19T15:00:00,Aston Villa,Brighton,https://www.xscores.com/soccer/match/aston-villa-vs-brighton/19-10-2019/17881
2019/2020,2019-10-19T15:00:00,Bournemouth,Norwich,https://www.xscores.com/soccer/match/bournemouth-vs-norwich/19-10-2019/17882
2019/2020,2019-10-19T15:00:00,Chelsea,Newcastle,https://www.xscores.com/soccer/match/chelsea-vs-newcastle/19-10-2019/17883
2019/2020,2019-10-19T15:00:00,Leicester,Burnley,https://www.xscores.com/soccer/match/leicester-vs-burnley/19-10-2019/17886
2019/2020,2019-10-19T15:00:00,Tottenham,Watford,https://www.xscores.com/soccer/match/tottenham-vs-watford/19-10-2019/17889
2019/2020,2019-10-19T15:00:00,Wolverhampton,Southampton,https://www.xscores.com/soccer/match/wolverhampton-vs-southampton/19-10-2019/17890
2019/2020,2019-10-19T17:30:00,Crystal Palace,Manchester City,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/19-10-2019/17884
2019/2020,2019-10-20T16:30:00,Manchester United,Liverpool,https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/20-10-2019/17887
2019/2020,2019-10-21T20:00:00,Sheffield United,Arsenal,https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/21-10-2019/17888
2019/2020,2019-10-25T20:00:00,Southampton,Leicester,https://www.xscores.com/soccer/match/southampton-vs-leicester/25-10-2019/17898
2019/2020,2019-10-26T12:30:00,Manchester City,Aston Villa,https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/26-10-2019/17895
2019/2020,2019-10-26T15:00:00,Brighton,Everton,https://www.xscores.com/soccer/match/brighton-vs-everton/26-10-2019/17892
2019/2020,2019-10-26T15:00:00,Watford,Bournemouth,https://www.xscores.com/soccer/match/watford-vs-bournemouth/26-10-2019/17899
2019/2020,2019-10-26T15:00:00,West Ham,Sheffield United,https://www.xscores.com/soccer/match/west-ham-vs-sheffield-united/26-10-2019/17900
2019/2020,2019-10-26T17:30:00,Burnley,Chelsea,https://www.xscores.com/soccer/match/burnley-vs-chelsea/26-10-2019/17893
2019/2020,2019-10-27T14:00:00,Newcastle,Wolverhampton,https://www.xscores.com/soccer/match/newcastle-vs-wolverhampton/27-10-2019/17896
2019/2020,2019-10-27T16:30:00,Arsenal,Crystal Palace,https://www.xscores.com/soccer/match/arsenal-vs-crystal-palace/27-10-2019/17891
2019/2020,2019-10-27T16:30:00,Liverpool,Tottenham,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/27-10-2019/17894
2019/2020,2019-10-27T16:30:00,Norwich,Manchester United,https://www.xscores.com/soccer/match/norwich-vs-manchester-united/27-10-2019/17897
2019/2020,2019-11-02T12:30:00,Bournemouth,Manchester United,https://www.xscores.com/soccer/match/bournemouth-vs-manchester-united/02-11-2019/17903
2019/2020,2019-11-02T15:00:00,Arsenal,Wolverhampton,https://www.xscores.com/soccer/match/arsenal-vs-wolverhampton/02-11-2019/17901
2019/2020,2019-11-02T15:00:00,Aston Villa,Liverpool,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/02-11-2019/17902
2019/2020,2019-11-02T15:00:00,Brighton,Norwich,https://www.xscores.com/soccer/match/brighton-vs-norwich/02-11-2019/17904
2019/2020,2019-11-02T15:00:00,Manchester City,Southampton,https://www.xscores.com/soccer/match/manchester-city-vs-southampton/02-11-2019/17907
2019/2020,2019-11-02T15:00:00,Sheffield United,Burnley,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/02-11-2019/17908
2019/2020,2019-11-02T15:00:00,West Ham,Newcastle,https://www.xscores.com/soccer/match/west-ham-vs-newcastle/02-11-2019/17910
2019/2020,2019-11-02T17:30:00,Watford,Chelsea,https://www.xscores.com/soccer/match/watford-vs-chelsea/02-11-2019/17909
2019/2020,2019-11-03T14:00:00,Crystal Palace,Leicester,https://www.xscores.com/soccer/match/crystal-palace-vs-leicester/03-11-2019/17905
2019/2020,2019-11-03T16:30:00,Everton,Tottenham,https://www.xscores.com/soccer/match/everton-vs-tottenham/03-11-2019/17906
2019/2020,2019-11-08T20:00:00,Norwich,Watford,https://www.xscores.com/soccer/match/norwich-vs-watford/08-11-2019/17917
2019/2020,2019-11-09T12:30:00,Chelsea,Crystal Palace,https://www.xscores.com/soccer/match/chelsea-vs-crystal-palace/09-11-2019/17912
2019/2020,2019-11-09T15:00:00,Burnley,West Ham,https://www.xscores.com/soccer/match/burnley-vs-west-ham/09-11-2019/17911
2019/2020,2019-11-09T15:00:00,Newcastle,Bournemouth,https://www.xscores.com/soccer/match/newcastle-vs-bournemouth/09-11-2019/17916
2019/2020,2019-11-09T15:00:00,Southampton,Everton,https://www.xscores.com/soccer/match/southampton-vs-everton/09-11-2019/17918
2019/2020,2019-11-09T15:00:00,Tottenham,Sheffield United,https://www.xscores.com/soccer/match/tottenham-vs-sheffield-united/09-11-2019/17919
2019/2020,2019-11-09T17:30:00,Leicester,Arsenal,https://www.xscores.com/soccer/match/leicester-vs-arsenal/09-11-2019/17913
2019/2020,2019-11-10T14:00:00,Manchester United,Brighton,https://www.xscores.com/soccer/match/manchester-united-vs-brighton/10-11-2019/17915
2019/2020,2019-11-10T14:00:00,Wolverhampton,Aston Villa,https://www.xscores.com/soccer/match/wolverhampton-vs-aston-villa/10-11-2019/17920
2019/2020,2019-11-10T16:30:00,Liverpool,Manchester City,https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/10-11-2019/17914
2019/2020,2019-11-23T12:30:00,West Ham,Tottenham,https://www.xscores.com/soccer/match/west-ham-vs-tottenham/23-11-2019/17930
2019/2020,2019-11-23T15:00:00,Arsenal,Southampton,https://www.xscores.com/soccer/match/arsenal-vs-southampton/23-11-2019/17921
2019/2020,2019-11-23T15:00:00,Bournemouth,Wolverhampton,https://www.xscores.com/soccer/match/bournemouth-vs-wolverhampton/23-11-2019/17923
2019/2020,2019-11-23T15:00:00,Brighton,Leicester,https://www.xscores.com/soccer/match/brighton-vs-leicester/23-11-2019/17924
2019/2020,2019-11-23T15:00:00,Crystal Palace,Liverpool,https://www.xscores.com/soccer/match/crystal-palace-vs-liverpool/23-11-2019/17925
2019/2020,2019-11-23T15:00:00,Everton,Norwich,https://www.xscores.com/soccer/match/everton-vs-norwich/23-11-2019/17926
2019/2020,2019-11-23T15:00:00,Watford,Burnley,https://www.xscores.com/soccer/match/watford-vs-burnley/23-11-2019/17929
2019/2020,2019-11-23T17:30:00,Manchester City,Chelsea,https://www.xscores.com/soccer/match/manchester-city-vs-chelsea/23-11-2019/17927
2019/2020,2019-11-24T16:30:00,Sheffield United,Manchester United,https://www.xscores.com/soccer/match/sheffield-united-vs-manchester-united/24-11-2019/17928
2019/2020,2019-11-25T20:00:00,Aston Villa,Newcastle,https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/25-11-2019/17922
2019/2020,2019-11-30T12:30:00,Newcastle,Manchester City,https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/30-11-2019/17936
2019/2020,2019-11-30T15:00:00,Burnley,Crystal Palace,https://www.xscores.com/soccer/match/burnley-vs-crystal-palace/30-11-2019/17931
2019/2020,2019-11-30T15:00:00,Chelsea,West Ham,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/30-11-2019/17932
2019/2020,2019-11-30T15:00:00,Liverpool,Brighton,https://www.xscores.com/soccer/match/liverpool-vs-brighton/30-11-2019/17934
2019/2020,2019-11-30T15:00:00,Tottenham,Bournemouth,https://www.xscores.com/soccer/match/tottenham-vs-bournemouth/30-11-2019/17939
2019/2020,2019-11-30T17:30:00,Southampton,Watford,https://www.xscores.com/soccer/match/southampton-vs-watford/30-11-2019/17938
2019/2020,2019-12-01T14:00:00,Norwich,Arsenal,https://www.xscores.com/soccer/match/norwich-vs-arsenal/01-12-2019/17937
2019/2020,2019-12-01T14:00:00,Wolverhampton,Sheffield United,https://www.xscores.com/soccer/match/wolverhampton-vs-sheffield-united/01-12-2019/17940
2019/2020,2019-12-01T16:30:00,Leicester,Everton,https://www.xscores.com/soccer/match/leicester-vs-everton/01-12-2019/17933
2019/2020,2019-12-01T16:30:00,Manchester United,Aston Villa,https://www.xscores.com/soccer/match/manchester-united-vs-aston-villa/01-12-2019/17935
2019/2020,2019-12-03T19:30:00,Crystal Palace,Bournemouth,https://www.xscores.com/soccer/match/crystal-palace-vs-bournemouth/03-12-2019/17949
2019/2020,2019-12-03T20:15:00,Burnley,Manchester City,https://www.xscores.com/soccer/match/burnley-vs-manchester-city/03-12-2019/17942
2019/2020,2019-12-04T19:30:00,Chelsea,Aston Villa,https://www.xscores.com/soccer/match/chelsea-vs-aston-villa/04-12-2019/17947
2019/2020,2019-12-04T19:30:00,Leicester,Watford,https://www.xscores.com/soccer/match/leicester-vs-watford/04-12-2019/17943
2019/2020,2019-12-04T19:30:00,Manchester United,Tottenham,https://www.xscores.com/soccer/match/manchester-united-vs-tottenham/04-12-2019/17946
2019/2020,2019-12-04T19:30:00,Southampton,Norwich,https://www.xscores.com/soccer/match/southampton-vs-norwich/04-12-2019/17948
2019/2020,2019-12-04T19:30:00,Wolverhampton,West Ham,https://www.xscores.com/soccer/match/wolverhampton-vs-west-ham/04-12-2019/17945
2019/2020,2019-12-04T20:15:00,Liverpool,Everton,https://www.xscores.com/soccer/match/liverpool-vs-everton/04-12-2019/17950
2019/2020,2019-12-05T19:30:00,Sheffield United,Newcastle,https://www.xscores.com/soccer/match/sheffield-united-vs-newcastle/05-12-2019/17944
2019/2020,2019-12-05T20:15:00,Arsenal,Brighton,https://www.xscores.com/soccer/match/arsenal-vs-brighton/05-12-2019/17941
2019/2020,2019-12-07T12:30:00,Everton,Chelsea,https://www.xscores.com/soccer/match/everton-vs-chelsea/07-12-2019/17954
2019/2020,2019-12-07T15:00:00,Bournemouth,Liverpool,https://www.xscores.com/soccer/match/bournemouth-vs-liverpool/07-12-2019/17952
2019/2020,2019-12-07T15:00:00,Tottenham,Burnley,https://www.xscores.com/soccer/match/tottenham-vs-burnley/07-12-2019/17958
2019/2020,2019-12-07T15:00:00,Watford,Crystal Palace,https://www.xscores.com/soccer/match/watford-vs-crystal-palace/07-12-2019/17959
2019/2020,2019-12-07T17:30:00,Manchester City,Manchester United,https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/07-12-2019/17955
2019/2020,2019-12-08T14:00:00,Aston Villa,Leicester,https://www.xscores.com/soccer/match/aston-villa-vs-leicester/08-12-2019/17951
2019/2020,2019-12-08T14:00:00,Newcastle,Southampton,https://www.xscores.com/soccer/match/newcastle-vs-southampton/08-12-2019/17956
2019/2020,2019-12-08T14:00:00,Norwich,Sheffield United,https://www.xscores.com/soccer/match/norwich-vs-sheffield-united/08-12-2019/17957
2019/2020,2019-12-08T16:30:00,Brighton,Wolverhampton,https://www.xscores.com/soccer/match/brighton-vs-wolverhampton/08-12-2019/17953
2019/2020,2019-12-09T20:00:00,West Ham,Arsenal,https://www.xscores.com/soccer/match/west-ham-vs-arsenal/09-12-2019/17960
2019/2020,2019-12-14T12:30:00,Liverpool,Watford,https://www.xscores.com/soccer/match/liverpool-vs-watford/14-12-2019/17966
2019/2020,2019-12-14T15:00:00,Burnley,Newcastle,https://www.xscores.com/soccer/match/burnley-vs-newcastle/14-12-2019/17962
2019/2020,2019-12-14T15:00:00,Chelsea,Bournemouth,https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/14-12-2019/17963
2019/2020,2019-12-14T15:00:00,Leicester,Norwich,https://www.xscores.com/soccer/match/leicester-vs-norwich/14-12-2019/17965
2019/2020,2019-12-14T15:00:00,Sheffield United,Aston Villa,https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/14-12-2019/17968
2019/2020,2019-12-14T17:30:00,Southampton,West Ham,https://www.xscores.com/soccer/match/southampton-vs-west-ham/14-12-2019/17969
2019/2020,2019-12-15T14:00:00,Manchester United,Everton,https://www.xscores.com/soccer/match/manchester-united-vs-everton/15-12-2019/17967
2019/2020,2019-12-15T14:00:00,Wolverhampton,Tottenham,https://www.xscores.com/soccer/match/wolverhampton-vs-tottenham/15-12-2019/17970
2019/2020,2019-12-15T16:30:00,Arsenal,Manchester City,https://www.xscores.com/soccer/match/arsenal-vs-manchester-city/15-12-2019/17961
2019/2020,2019-12-16T19:45:00,Crystal Palace,Brighton,https://www.xscores.com/soccer/match/crystal-palace-vs-brighton/16-12-2019/17964
2019/2020,2019-12-21T12:30:00,Everton,Arsenal,https://www.xscores.com/soccer/match/everton-vs-arsenal/21-12-2019/17974
2019/2020,2019-12-21T15:00:00,Aston Villa,Southampton,https://www.xscores.com/soccer/match/aston-villa-vs-southampton/21-12-2019/17971
2019/2020,2019-12-21T15:00:00,Bournemouth,Burnley,https://www.xscores.com/soccer/match/bournemouth-vs-burnley/21-12-2019/17972
2019/2020,2019-12-21T15:00:00,Brighton,Sheffield United,https://www.xscores.com/soccer/match/brighton-vs-sheffield-united/21-12-2019/17973
2019/2020,2019-12-21T15:00:00,Newcastle,Crystal Palace,https://www.xscores.com/soccer/match/newcastle-vs-crystal-palace/21-12-2019/17976
2019/2020,2019-12-21T15:00:00,Norwich,Wolverhampton,https://www.xscores.com/soccer/match/norwich-vs-wolverhampton/21-12-2019/17977
2019/2020,2019-12-21T17:30:00,Manchester City,Leicester,https://www.xscores.com/soccer/match/manchester-city-vs-leicester/21-12-2019/17975
2019/2020,2019-12-22T14:00:00,Watford,Manchester United,https://www.xscores.com/soccer/match/watford-vs-manchester-united/22-12-2019/17979
2019/2020,2019-12-22T16:30:00,Tottenham,Chelsea,https://www.xscores.com/soccer/match/tottenham-vs-chelsea/22-12-2019/17978
2019/2020,2020-01-29T19:45:00,West Ham,Liverpool,https://www.xscores.com/soccer/match/west-ham-vs-liverpool/29-01-2020/17980
2019/2020,2019-12-26T12:30:00,Tottenham,Brighton,https://www.xscores.com/soccer/match/tottenham-vs-brighton/26-12-2019/17989
2019/2020,2019-12-26T15:00:00,Aston Villa,Norwich,https://www.xscores.com/soccer/match/aston-villa-vs-norwich/26-12-2019/17981
2019/2020,2019-12-26T15:00:00,Bournemouth,Arsenal,https://www.xscores.com/soccer/match/bournemouth-vs-arsenal/26-12-2019/17982
2019/2020,2019-12-26T15:00:00,Chelsea,Southampton,https://www.xscores.com/soccer/match/chelsea-vs-southampton/26-12-2019/17983
2019/2020,2019-12-26T15:00:00,Crystal Palace,West Ham,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/26-12-2019/17984
2019/2020,2019-12-26T15:00:00,Everton,Burnley,https://www.xscores.com/soccer/match/everton-vs-burnley/26-12-2019/17985
2019/2020,2019-12-26T15:00:00,Sheffield United,Watford,https://www.xscores.com/soccer/match/sheffield-united-vs-watford/26-12-2019/853526
2019/2020,2019-12-26T15:10:00,Sheffield United,Watford,https://www.xscores.com/soccer/match/sheffield-united-vs-watford/26-12-2019/17988
2019/2020,2019-12-26T17:30:00,Manchester United,Newcastle,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/26-12-2019/17987
2019/2020,2019-12-26T20:00:00,Leicester,Liverpool,https://www.xscores.com/soccer/match/leicester-vs-liverpool/26-12-2019/17986
2019/2020,2019-12-27T19:45:00,Wolverhampton,Manchester City,https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-city/27-12-2019/17990
2019/2020,2019-12-28T12:30:00,Brighton,Bournemouth,https://www.xscores.com/soccer/match/brighton-vs-bournemouth/28-12-2019/17992
2019/2020,2019-12-28T15:00:00,Newcastle,Everton,https://www.xscores.com/soccer/match/newcastle-vs-everton/28-12-2019/17996
2019/2020,2019-12-28T15:00:00,Southampton,Crystal Palace,https://www.xscores.com/soccer/match/southampton-vs-crystal-palace/28-12-2019/17998
2019/2020,2019-12-28T15:00:00,Watford,Aston Villa,https://www.xscores.com/soccer/match/watford-vs-aston-villa/28-12-2019/17999
2019/2020,2019-12-28T17:30:00,Norwich,Tottenham,https://www.xscores.com/soccer/match/norwich-vs-tottenham/28-12-2019/17997
2019/2020,2019-12-28T17:30:00,West Ham,Leicester,https://www.xscores.com/soccer/match/west-ham-vs-leicester/28-12-2019/18000
2019/2020,2019-12-28T19:45:00,Burnley,Manchester United,https://www.xscores.com/soccer/match/burnley-vs-manchester-united/28-12-2019/17993
2019/2020,2019-12-29T14:00:00,Arsenal,Chelsea,https://www.xscores.com/soccer/match/arsenal-vs-chelsea/29-12-2019/17991
2019/2020,2019-12-29T16:30:00,Liverpool,Wolverhampton,https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/29-12-2019/17994
