season,date,home_team,away_team,url
2010/2011,2010-08-14T12:45:00,Tottenham,Manchester City,https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/14-08-2010/1547100
2010/2011,2010-08-14T15:00:00,Aston Villa,West Ham,https://www.xscores.com/soccer/match/aston-villa-vs-west-ham/14-08-2010/1547092
2010/2011,2010-08-14T15:00:00,Blackburn,Everton,https://www.xscores.com/soccer/match/blackburn-vs-everton/14-08-2010/1547093
2010/2011,2010-08-14T15:00:00,Bolton,Fulham,https://www.xscores.com/soccer/match/bolton-vs-fulham/14-08-2010/1547095
2010/2011,2010-08-14T15:00:00,Sunderland,Birmingham,https://www.xscores.com/soccer/match/sunderland-vs-birmingham/14-08-2010/1547099
2010/2011,2010-08-14T15:00:00,Wigan,Blackpool,https://www.xscores.com/soccer/match/wigan-vs-blackpool/14-08-2010/1547094
2010/2011,2010-08-14T15:00:00,Wolverhampton,Stoke,https://www.xscores.com/soccer/match/wolverhampton-vs-stoke/14-08-2010/1547101
2010/2011,2010-08-14T17:30:00,Chelsea,West Bromwich,https://www.xscores.com/soccer/match/chelsea-vs-west-bromwich/14-08-2010/1547096
2010/2011,2010-08-15T16:00:00,Liverpool,Arsenal,https://www.xscores.com/soccer/match/liverpool-vs-arsenal/15-08-2010/1547097
2010/2011,2010-08-16T20:00:00,Manchester United,Newcastle,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/16-08-2010/1547098
2010/2011,2010-08-21T15:00:00,Arsenal,Blackpool,https://www.xscores.com/soccer/match/arsenal-vs-blackpool/21-08-2010/1547102
2010/2011,2010-08-21T15:00:00,Birmingham,Blackburn,https://www.xscores.com/soccer/match/birmingham-vs-blackburn/21-08-2010/1547103
2010/2011,2010-08-21T15:00:00,Everton,Wolverhampton,https://www.xscores.com/soccer/match/everton-vs-wolverhampton/21-08-2010/1547104
2010/2011,2010-08-21T15:00:00,Stoke,Tottenham,https://www.xscores.com/soccer/match/stoke-vs-tottenham/21-08-2010/1547108
2010/2011,2010-08-21T15:00:00,West Bromwich,Sunderland,https://www.xscores.com/soccer/match/west-bromwich-vs-sunderland/21-08-2010/1547109
2010/2011,2010-08-21T15:00:00,West Ham,Bolton,https://www.xscores.com/soccer/match/west-ham-vs-bolton/21-08-2010/1547110
2010/2011,2010-08-21T17:15:00,Wigan,Chelsea,https://www.xscores.com/soccer/match/wigan-vs-chelsea/21-08-2010/1547111
2010/2011,2010-08-22T13:30:00,Newcastle,Aston Villa,https://www.xscores.com/soccer/match/newcastle-vs-aston-villa/22-08-2010/1547107
2010/2011,2010-08-22T16:00:00,Fulham,Manchester United,https://www.xscores.com/soccer/match/fulham-vs-manchester-united/22-08-2010/1547105
2010/2011,2010-08-23T20:00:00,Manchester City,Liverpool,https://www.xscores.com/soccer/match/manchester-city-vs-liverpool/23-08-2010/1547106
2010/2011,2010-08-28T12:45:00,Blackburn,Arsenal,https://www.xscores.com/soccer/match/blackburn-vs-arsenal/28-08-2010/1547113
2010/2011,2010-08-28T15:00:00,Blackpool,Fulham,https://www.xscores.com/soccer/match/blackpool-vs-fulham/28-08-2010/1547114
2010/2011,2010-08-28T15:00:00,Chelsea,Stoke,https://www.xscores.com/soccer/match/chelsea-vs-stoke/28-08-2010/1547116
