season,date,home_team,away_team,url
2003/2004,2003-12-20T15:00:00,Bolton,Arsenal,https://www.xscores.com/soccer/match/bolton-vs-arsenal/20-12-2003/1523788
2003/2004,2003-12-20T15:00:00,Charlton,Newcastle,https://www.xscores.com/soccer/match/charlton-vs-newcastle/20-12-2003/1523789
2003/2004,2003-12-20T15:00:00,Everton,Leicester,https://www.xscores.com/soccer/match/everton-vs-leicester/20-12-2003/1523790
2003/2004,2003-12-20T15:00:00,Fulham,Chelsea,https://www.xscores.com/soccer/match/fulham-vs-chelsea/20-12-2003/1523791
2003/2004,2003-12-21T12:30:00,Southampton,Portsmouth,https://www.xscores.com/soccer/match/southampton-vs-portsmouth/21-12-2003/1523792
2003/2004,2003-12-21T16:05:00,Tottenham,Manchester United,https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/21-12-2003/1523793
2003/2004,2003-12-22T20:00:00,Manchester City,Leeds,https://www.xscores.com/soccer/match/manchester-city-vs-leeds/22-12-2003/1523794
2003/2004,2004-01-21T19:45:00,Wolverhampton,Liverpool,https://www.xscores.com/soccer/match/wolverhampton-vs-liverpool/21-01-2004/1523795
2003/2004,2004-03-03T19:45:00,Birmingham,Middlesbrough,https://www.xscores.com/soccer/match/birmingham-vs-middlesbrough/03-03-2004/1523796
2003/2004,2003-12-26T12:00:00,Arsenal,Wolverhampton,https://www.xscores.com/soccer/match/arsenal-vs-wolverhampton/26-12-2003/1523798
2003/2004,2003-12-26T12:00:00,Fulham,Southampton,https://www.xscores.com/soccer/match/fulham-vs-southampton/26-12-2003/1523797
2003/2004,2003-12-26T12:30:00,Charlton,Chelsea,https://www.xscores.com/soccer/match/charlton-vs-chelsea/26-12-2003/1523799
2003/2004,2003-12-26T15:00:00,Birmingham,Manchester City,https://www.xscores.com/soccer/match/birmingham-vs-manchester-city/26-12-2003/1523800
2003/2004,2003-12-26T15:00:00,Blackburn,Middlesbrough,https://www.xscores.com/soccer/match/blackburn-vs-middlesbrough/26-12-2003/1523801
2003/2004,2003-12-26T15:00:00,Leeds,Aston Villa,https://www.xscores.com/soccer/match/leeds-vs-aston-villa/26-12-2003/1523802
2003/2004,2003-12-26T15:00:00,Leicester,Newcastle,https://www.xscores.com/soccer/match/leicester-vs-newcastle/26-12-2003/1523803
2003/2004,2003-12-26T15:00:00,Liverpool,Bolton,https://www.xscores.com/soccer/match/liverpool-vs-bolton/26-12-2003/1523804
2003/2004,2003-12-26T15:00:00,Manchester United,Everton,https://www.xscores.com/soccer/match/manchester-united-vs-everton/26-12-2003/1523805
2003/2004,2003-12-26T15:00:00,Portsmouth,Tottenham,https://www.xscores.com/soccer/match/portsmouth-vs-tottenham/26-12-2003/1523806
2003/2004,2003-12-28T12:30:00,Chelsea,Portsmouth,https://www.xscores.com/soccer/match/chelsea-vs-portsmouth/28-12-2003/1523807
2003/2004,2003-12-28T14:00:00,Newcastle,Blackburn,https://www.xscores.com/soccer/match/newcastle-vs-blackburn/28-12-2003/1523808
2003/2004,2003-12-28T15:00:00,Aston Villa,Fulham,https://www.xscores.com/soccer/match/aston-villa-vs-fulham/28-12-2003/1523809
2003/2004,2003-12-28T15:00:00,Bolton,Leicester,https://www.xscores.com/soccer/match/bolton-vs-leicester/28-12-2003/1523810
2003/2004,2003-12-28T15:00:00,Everton,Birmingham,https://www.xscores.com/soccer/match/everton-vs-birmingham/28-12-2003/1523811
2003/2004,2003-12-28T15:00:00,Manchester City,Liverpool,https://www.xscores.com/soccer/match/manchester-city-vs-liverpool/28-12-2003/1523812
2003/2004,2003-12-28T15:00:00,Tottenham,Charlton,https://www.xscores.com/soccer/match/tottenham-vs-charlton/28-12-2003/1523813
2003/2004,2003-12-28T15:00:00,Wolverhampton,Leeds,https://www.xscores.com/soccer/match/wolverhampton-vs-leeds/28-12-2003/1523814
2003/2004,2003-12-28T16:05:00,Middlesbrough,Manchester United,https://www.xscores.com/soccer/match/middlesbrough-vs-manchester-united/28-12-2003/1523815
2003/2004,2003-12-29T20:00:00,Southampton,Arsenal,https://www.xscores.com/soccer/match/southampton-vs-arsenal/29-12-2003/1523816
2003/2004,2004-01-06T20:00:00,Aston Villa,Portsmouth,https://www.xscores.com/soccer/match/aston-villa-vs-portsmouth/06-01-2004/1523817
2003/2004,2004-01-07T19:45:00,Manchester City,Charlton,https://www.xscores.com/soccer/match/manchester-city-vs-charlton/07-01-2004/1523822
2003/2004,2004-01-07T19:45:00,Newcastle,Leeds,https://www.xscores.com/soccer/match/newcastle-vs-leeds/07-01-2004/1523818
2003/2004,2004-01-07T19:45:00,Southampton,Leicester,https://www.xscores.com/soccer/match/southampton-vs-leicester/07-01-2004/1523819
2003/2004,2004-01-07T19:45:00,Tottenham,Birmingham,https://www.xscores.com/soccer/match/tottenham-vs-birmingham/07-01-2004/1523820
2003/2004,2004-01-07T19:45:00,Wolverhampton,Blackburn,https://www.xscores.com/soccer/match/wolverhampton-vs-blackburn/07-01-2004/1523821
2003/2004,2004-01-07T20:00:00,Bolton,Manchester United,https://www.xscores.com/soccer/match/bolton-vs-manchester-united/07-01-2004/1523824
