season,date,home_team,away_team,url
2002/2003,2002-08-17T16:00:00,Blackburn,Sunderland,https://www.xscores.com/soccer/match/blackburn-vs-sunderland/17-08-2002/1520308
2002/2003,2002-08-17T16:00:00,Charlton,Chelsea,https://www.xscores.com/soccer/match/charlton-vs-chelsea/17-08-2002/1520309
2002/2003,2002-08-17T16:00:00,Everton,Tottenham,https://www.xscores.com/soccer/match/everton-vs-tottenham/17-08-2002/1520310
2002/2003,2002-08-17T16:00:00,Fulham,Bolton,https://www.xscores.com/soccer/match/fulham-vs-bolton/17-08-2002/1520311
2002/2003,2002-08-17T16:00:00,Leeds,Manchester City,https://www.xscores.com/soccer/match/leeds-vs-manchester-city/17-08-2002/1520312
2002/2003,2002-08-17T16:00:00,Manchester United,West Bromwich,https://www.xscores.com/soccer/match/manchester-united-vs-west-bromwich/17-08-2002/1520313
2002/2003,2002-08-17T16:00:00,Southampton,Middlesbrough,https://www.xscores.com/soccer/match/southampton-vs-middlesbrough/17-08-2002/1520314
2002/2003,2002-08-18T15:00:00,Aston Villa,Liverpool,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/18-08-2002/1520315
2002/2003,2002-08-18T17:05:00,Arsenal,Birmingham,https://www.xscores.com/soccer/match/arsenal-vs-birmingham/18-08-2002/1520316
2002/2003,2002-08-19T21:00:00,Newcastle,West Ham,https://www.xscores.com/soccer/match/newcastle-vs-west-ham/19-08-2002/1520317
2002/2003,2002-08-23T21:00:00,Chelsea,Manchester United,https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/23-08-2002/1520318
2002/2003,2002-08-24T13:15:00,Manchester City,Newcastle,https://www.xscores.com/soccer/match/manchester-city-vs-newcastle/24-08-2002/1520319
2002/2003,2002-08-24T16:00:00,Birmingham,Blackburn,https://www.xscores.com/soccer/match/birmingham-vs-blackburn/24-08-2002/1520324
2002/2003,2002-08-24T16:00:00,Bolton,Charlton,https://www.xscores.com/soccer/match/bolton-vs-charlton/24-08-2002/1520325
2002/2003,2002-08-24T16:00:00,Liverpool,Southampton,https://www.xscores.com/soccer/match/liverpool-vs-southampton/24-08-2002/1520323
2002/2003,2002-08-24T16:00:00,Middlesbrough,Fulham,https://www.xscores.com/soccer/match/middlesbrough-vs-fulham/24-08-2002/1520320
2002/2003,2002-08-24T16:00:00,Sunderland,Everton,https://www.xscores.com/soccer/match/sunderland-vs-everton/24-08-2002/1520321
2002/2003,2002-08-24T16:00:00,Tottenham,Aston Villa,https://www.xscores.com/soccer/match/tottenham-vs-aston-villa/24-08-2002/1520322
2002/2003,2002-08-24T16:00:00,West Ham,Arsenal,https://www.xscores.com/soccer/match/west-ham-vs-arsenal/24-08-2002/1520326
2002/2003,2002-08-24T18:30:00,West Bromwich,Leeds,https://www.xscores.com/soccer/match/west-bromwich-vs-leeds/24-08-2002/1520327
2002/2003,2002-08-27T20:45:00,Charlton,Tottenham,https://www.xscores.com/soccer/match/charlton-vs-tottenham/27-08-2002/1520328
2002/2003,2002-08-27T21:00:00,Arsenal,West Bromwich,https://www.xscores.com/soccer/match/arsenal-vs-west-bromwich/27-08-2002/1520329
2002/2003,2002-08-28T20:45:00,Aston Villa,Manchester City,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/28-08-2002/1520332
2002/2003,2002-08-28T20:45:00,Leeds,Sunderland,https://www.xscores.com/soccer/match/leeds-vs-sunderland/28-08-2002/1520331
2002/2003,2002-08-28T20:45:00,Southampton,Chelsea,https://www.xscores.com/soccer/match/southampton-vs-chelsea/28-08-2002/1520330
2002/2003,2002-08-28T21:00:00,Blackburn,Liverpool,https://www.xscores.com/soccer/match/blackburn-vs-liverpool/28-08-2002/1520333
2002/2003,2002-08-28T21:00:00,Everton,Birmingham,https://www.xscores.com/soccer/match/everton-vs-birmingham/28-08-2002/1520334
2002/2003,2002-09-03T21:00:00,Manchester United,Middlesbrough,https://www.xscores.com/soccer/match/manchester-united-vs-middlesbrough/03-09-2002/1520335
2002/2003,2002-10-23T20:45:00,Fulham,West Ham,https://www.xscores.com/soccer/match/fulham-vs-west-ham/23-10-2002/1520336
2002/2003,2003-01-22T19:45:00,Newcastle,Bolton,https://www.xscores.com/soccer/match/newcastle-vs-bolton/22-01-2003/1520337
2002/2003,2002-08-31T13:00:00,Birmingham,Leeds,https://www.xscores.com/soccer/match/birmingham-vs-leeds/31-08-2002/1520338
2002/2003,2002-08-31T16:00:00,Manchester City,Everton,https://www.xscores.com/soccer/match/manchester-city-vs-everton/31-08-2002/1520339
2002/2003,2002-08-31T16:00:00,Middlesbrough,Blackburn,https://www.xscores.com/soccer/match/middlesbrough-vs-blackburn/31-08-2002/1520340
2002/2003,2002-08-31T16:00:00,Sunderland,Manchester United,https://www.xscores.com/soccer/match/sunderland-vs-manchester-united/31-08-2002/1520341
2002/2003,2002-08-31T16:00:00,Tottenham,Southampton,https://www.xscores.com/soccer/match/tottenham-vs-southampton/31-08-2002/1520342
2002/2003,2002-08-31T16:00:00,West Bromwich,Fulham,https://www.xscores.com/soccer/match/west-bromwich-vs-fulham/31-08-2002/1520343
2002/2003,2002-08-31T16:00:00,West Ham,Charlton,https://www.xscores.com/soccer/match/west-ham-vs-charlton/31-08-2002/1520344
2002/2003,2002-09-01T15:00:00,Bolton,Aston Villa,https://www.xscores.com/soccer/match/bolton-vs-aston-villa/01-09-2002/1520345
2002/2003,2002-09-01T17:05:00,Chelsea,Arsenal,https://www.xscores.com/soccer/match/chelsea-vs-arsenal/01-09-2002/1520346
2002/2003,2002-09-02T21:00:00,Liverpool,Newcastle,https://www.xscores.com/soccer/match/liverpool-vs-newcastle/02-09-2002/1520347
2002/2003,2002-09-10T20:45:00,Middlesbrough,Sunderland,https://www.xscores.com/soccer/match/middlesbrough-vs-sunderland/10-09-2002/1520348
2002/2003,2002-09-10T21:00:00,Arsenal,Manchester City,https://www.xscores.com/soccer/match/arsenal-vs-manchester-city/10-09-2002/1520349
2002/2003,2002-09-11T20:45:00,Aston Villa,Charlton,https://www.xscores.com/soccer/match/aston-villa-vs-charlton/11-09-2002/1520350
2002/2003,2002-09-11T20:45:00,Fulham,Tottenham,https://www.xscores.com/soccer/match/fulham-vs-tottenham/11-09-2002/1520353
2002/2003,2002-09-11T20:45:00,Southampton,Everton,https://www.xscores.com/soccer/match/southampton-vs-everton/11-09-2002/1520351
2002/2003,2002-09-11T20:45:00,West Ham,West Bromwich,https://www.xscores.com/soccer/match/west-ham-vs-west-bromwich/11-09-2002/1520352
2002/2003,2002-09-11T21:00:00,Blackburn,Chelsea,https://www.xscores.com/soccer/match/blackburn-vs-chelsea/11-09-2002/1520357
2002/2003,2002-09-11T21:00:00,Liverpool,Birmingham,https://www.xscores.com/soccer/match/liverpool-vs-birmingham/11-09-2002/1520354
2002/2003,2002-09-11T21:00:00,Manchester United,Bolton,https://www.xscores.com/soccer/match/manchester-united-vs-bolton/11-09-2002/1520355
2002/2003,2002-09-11T21:00:00,Newcastle,Leeds,https://www.xscores.com/soccer/match/newcastle-vs-leeds/11-09-2002/1520356
2002/2003,2002-09-14T13:00:00,Leeds,Manchester United,https://www.xscores.com/soccer/match/leeds-vs-manchester-united/14-09-2002/1520358
2002/2003,2002-09-14T16:00:00,Bolton,Liverpool,https://www.xscores.com/soccer/match/bolton-vs-liverpool/14-09-2002/1520360
2002/2003,2002-09-14T16:00:00,Charlton,Arsenal,https://www.xscores.com/soccer/match/charlton-vs-arsenal/14-09-2002/1520361
2002/2003,2002-09-14T16:00:00,Chelsea,Newcastle,https://www.xscores.com/soccer/match/chelsea-vs-newcastle/14-09-2002/1520362
2002/2003,2002-09-14T16:00:00,Everton,Middlesbrough,https://www.xscores.com/soccer/match/everton-vs-middlesbrough/14-09-2002/1520363
2002/2003,2002-09-14T16:00:00,Sunderland,Fulham,https://www.xscores.com/soccer/match/sunderland-vs-fulham/14-09-2002/1520359
2002/2003,2002-09-14T16:00:00,West Bromwich,Southampton,https://www.xscores.com/soccer/match/west-bromwich-vs-southampton/14-09-2002/1520364
2002/2003,2002-09-15T15:00:00,Manchester City,Blackburn,https://www.xscores.com/soccer/match/manchester-city-vs-blackburn/15-09-2002/1520365
2002/2003,2002-09-15T17:05:00,Tottenham,West Ham,https://www.xscores.com/soccer/match/tottenham-vs-west-ham/15-09-2002/1520366
2002/2003,2002-09-16T21:00:00,Birmingham,Aston Villa,https://www.xscores.com/soccer/match/birmingham-vs-aston-villa/16-09-2002/1520367
2002/2003,2002-09-21T13:15:00,Newcastle,Sunderland,https://www.xscores.com/soccer/match/newcastle-vs-sunderland/21-09-2002/1520368
2002/2003,2002-09-21T16:00:00,Arsenal,Bolton,https://www.xscores.com/soccer/match/arsenal-vs-bolton/21-09-2002/1520374
2002/2003,2002-09-21T16:00:00,Liverpool,West Bromwich,https://www.xscores.com/soccer/match/liverpool-vs-west-bromwich/21-09-2002/1520371
2002/2003,2002-09-21T16:00:00,Manchester United,Tottenham,https://www.xscores.com/soccer/match/manchester-united-vs-tottenham/21-09-2002/1520372
2002/2003,2002-09-21T16:00:00,Middlesbrough,Birmingham,https://www.xscores.com/soccer/match/middlesbrough-vs-birmingham/21-09-2002/1520373
2002/2003,2002-09-21T16:00:00,Southampton,Charlton,https://www.xscores.com/soccer/match/southampton-vs-charlton/21-09-2002/1520369
2002/2003,2002-09-21T16:00:00,West Ham,Manchester City,https://www.xscores.com/soccer/match/west-ham-vs-manchester-city/21-09-2002/1520370
2002/2003,2002-09-22T15:00:00,Aston Villa,Everton,https://www.xscores.com/soccer/match/aston-villa-vs-everton/22-09-2002/1520375
2002/2003,2002-09-22T16:00:00,Blackburn,Leeds,https://www.xscores.com/soccer/match/blackburn-vs-leeds/22-09-2002/1520376
2002/2003,2002-09-23T21:00:00,Fulham,Chelsea,https://www.xscores.com/soccer/match/fulham-vs-chelsea/23-09-2002/1520377
2002/2003,2002-09-28T13:00:00,Leeds,Arsenal,https://www.xscores.com/soccer/match/leeds-vs-arsenal/28-09-2002/1520378
2002/2003,2002-09-28T16:00:00,Bolton,Southampton,https://www.xscores.com/soccer/match/bolton-vs-southampton/28-09-2002/1520382
2002/2003,2002-09-28T16:00:00,Charlton,Manchester United,https://www.xscores.com/soccer/match/charlton-vs-manchester-united/28-09-2002/1520383
2002/2003,2002-09-28T16:00:00,Chelsea,West Ham,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/28-09-2002/1520384
2002/2003,2002-09-28T16:00:00,Everton,Fulham,https://www.xscores.com/soccer/match/everton-vs-fulham/28-09-2002/1520385
2002/2003,2002-09-28T16:00:00,Manchester City,Liverpool,https://www.xscores.com/soccer/match/manchester-city-vs-liverpool/28-09-2002/1520379
2002/2003,2002-09-28T16:00:00,Sunderland,Aston Villa,https://www.xscores.com/soccer/match/sunderland-vs-aston-villa/28-09-2002/1520380
2002/2003,2002-09-28T16:00:00,Tottenham,Middlesbrough,https://www.xscores.com/soccer/match/tottenham-vs-middlesbrough/28-09-2002/1520381
