season,date,home_team,away_team,url
2004/2005,2004-08-14T12:45:00,Tottenham,Liverpool,https://www.xscores.com/soccer/match/tottenham-vs-liverpool/14-08-2004/1527002
2004/2005,2004-08-14T15:00:00,Aston Villa,Southampton,https://www.xscores.com/soccer/match/aston-villa-vs-southampton/14-08-2004/1527003
2004/2005,2004-08-14T15:00:00,Blackburn,West Bromwich,https://www.xscores.com/soccer/match/blackburn-vs-west-bromwich/14-08-2004/1527004
2004/2005,2004-08-14T15:00:00,Bolton,Charlton,https://www.xscores.com/soccer/match/bolton-vs-charlton/14-08-2004/1527005
2004/2005,2004-08-14T15:00:00,Manchester City,Fulham,https://www.xscores.com/soccer/match/manchester-city-vs-fulham/14-08-2004/1527008
2004/2005,2004-08-14T15:00:00,Norwich,Crystal Palace,https://www.xscores.com/soccer/match/norwich-vs-crystal-palace/14-08-2004/1527009
2004/2005,2004-08-14T15:00:00,Portsmouth,Birmingham,https://www.xscores.com/soccer/match/portsmouth-vs-birmingham/14-08-2004/1527010
2004/2005,2004-08-14T17:15:00,Middlesbrough,Newcastle,https://www.xscores.com/soccer/match/middlesbrough-vs-newcastle/14-08-2004/1527011
2004/2005,2004-08-15T14:00:00,Everton,Arsenal,https://www.xscores.com/soccer/match/everton-vs-arsenal/15-08-2004/1527007
2004/2005,2004-08-15T16:05:00,Chelsea,Manchester United,https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/15-08-2004/1527006
2004/2005,2004-08-21T12:45:00,Southampton,Blackburn,https://www.xscores.com/soccer/match/southampton-vs-blackburn/21-08-2004/1527759
2004/2005,2004-08-21T15:00:00,Birmingham,Chelsea,https://www.xscores.com/soccer/match/birmingham-vs-chelsea/21-08-2004/1527761
2004/2005,2004-08-21T15:00:00,Charlton,Portsmouth,https://www.xscores.com/soccer/match/charlton-vs-portsmouth/21-08-2004/1527762
2004/2005,2004-08-21T15:00:00,Crystal Palace,Everton,https://www.xscores.com/soccer/match/crystal-palace-vs-everton/21-08-2004/1527767
2004/2005,2004-08-21T15:00:00,Fulham,Bolton,https://www.xscores.com/soccer/match/fulham-vs-bolton/21-08-2004/1527768
2004/2005,2004-08-21T15:00:00,Liverpool,Manchester City,https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/21-08-2004/1527769
2004/2005,2004-08-21T15:00:00,Newcastle,Tottenham,https://www.xscores.com/soccer/match/newcastle-vs-tottenham/21-08-2004/1527770
2004/2005,2004-08-21T17:15:00,Manchester United,Norwich,https://www.xscores.com/soccer/match/manchester-united-vs-norwich/21-08-2004/1527771
2004/2005,2004-08-22T13:00:00,West Bromwich,Aston Villa,https://www.xscores.com/soccer/match/west-bromwich-vs-aston-villa/22-08-2004/1527772
2004/2005,2004-08-22T16:05:00,Arsenal,Middlesbrough,https://www.xscores.com/soccer/match/arsenal-vs-middlesbrough/22-08-2004/1527773
2004/2005,2004-08-24T19:45:00,Birmingham,Manchester City,https://www.xscores.com/soccer/match/birmingham-vs-manchester-city/24-08-2004/1527774
2004/2005,2004-08-24T20:00:00,Crystal Palace,Chelsea,https://www.xscores.com/soccer/match/crystal-palace-vs-chelsea/24-08-2004/1527775
2004/2005,2004-08-25T19:45:00,Arsenal,Blackburn,https://www.xscores.com/soccer/match/arsenal-vs-blackburn/25-08-2004/1527779
2004/2005,2004-08-25T19:45:00,Fulham,Middlesbrough,https://www.xscores.com/soccer/match/fulham-vs-middlesbrough/25-08-2004/1527776
2004/2005,2004-08-25T19:45:00,Southampton,Bolton,https://www.xscores.com/soccer/match/southampton-vs-bolton/25-08-2004/1527778
2004/2005,2004-08-25T19:45:00,West Bromwich,Tottenham,https://www.xscores.com/soccer/match/west-bromwich-vs-tottenham/25-08-2004/1527777
2004/2005,2004-08-25T20:00:00,Charlton,Aston Villa,https://www.xscores.com/soccer/match/charlton-vs-aston-villa/25-08-2004/1527781
2004/2005,2004-08-25T20:00:00,Newcastle,Norwich,https://www.xscores.com/soccer/match/newcastle-vs-norwich/25-08-2004/1527780
2004/2005,2004-08-30T12:00:00,Manchester United,Everton,https://www.xscores.com/soccer/match/manchester-united-vs-everton/30-08-2004/1527793
2004/2005,2004-12-14T20:00:00,Liverpool,Portsmouth,https://www.xscores.com/soccer/match/liverpool-vs-portsmouth/14-12-2004/1527782
2004/2005,2004-08-28T12:45:00,Blackburn,Manchester United,https://www.xscores.com/soccer/match/blackburn-vs-manchester-united/28-08-2004/1527783
2004/2005,2004-08-28T15:00:00,Aston Villa,Newcastle,https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/28-08-2004/1527784
2004/2005,2004-08-28T15:00:00,Chelsea,Southampton,https://www.xscores.com/soccer/match/chelsea-vs-southampton/28-08-2004/1527786
2004/2005,2004-08-28T15:00:00,Everton,West Bromwich,https://www.xscores.com/soccer/match/everton-vs-west-bromwich/28-08-2004/1527787
2004/2005,2004-08-28T15:00:00,Manchester City,Charlton,https://www.xscores.com/soccer/match/manchester-city-vs-charlton/28-08-2004/1527788
2004/2005,2004-08-28T15:00:00,Middlesbrough,Crystal Palace,https://www.xscores.com/soccer/match/middlesbrough-vs-crystal-palace/28-08-2004/1527789
2004/2005,2004-08-28T15:00:00,Tottenham,Birmingham,https://www.xscores.com/soccer/match/tottenham-vs-birmingham/28-08-2004/1527785
2004/2005,2004-08-28T17:15:00,Norwich,Arsenal,https://www.xscores.com/soccer/match/norwich-vs-arsenal/28-08-2004/1527790
2004/2005,2004-08-29T16:10:00,Bolton,Liverpool,https://www.xscores.com/soccer/match/bolton-vs-liverpool/29-08-2004/1527791
2004/2005,2004-08-30T20:00:00,Portsmouth,Fulham,https://www.xscores.com/soccer/match/portsmouth-vs-fulham/30-08-2004/1527792
2004/2005,2004-09-11T12:45:00,Aston Villa,Chelsea,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/11-09-2004/1527794
2004/2005,2004-09-11T15:00:00,Bolton,Manchester United,https://www.xscores.com/soccer/match/bolton-vs-manchester-united/11-09-2004/1527795
2004/2005,2004-09-11T15:00:00,Fulham,Arsenal,https://www.xscores.com/soccer/match/fulham-vs-arsenal/11-09-2004/1527796
2004/2005,2004-09-11T15:00:00,Liverpool,West Bromwich,https://www.xscores.com/soccer/match/liverpool-vs-west-bromwich/11-09-2004/1527797
2004/2005,2004-09-11T15:00:00,Manchester City,Everton,https://www.xscores.com/soccer/match/manchester-city-vs-everton/11-09-2004/1527798
2004/2005,2004-09-11T15:00:00,Middlesbrough,Birmingham,https://www.xscores.com/soccer/match/middlesbrough-vs-birmingham/11-09-2004/1527799
2004/2005,2004-09-11T15:00:00,Newcastle,Blackburn,https://www.xscores.com/soccer/match/newcastle-vs-blackburn/11-09-2004/1527800
2004/2005,2004-09-11T17:15:00,Portsmouth,Crystal Palace,https://www.xscores.com/soccer/match/portsmouth-vs-crystal-palace/11-09-2004/1527801
2004/2005,2004-09-12T16:05:00,Tottenham,Norwich,https://www.xscores.com/soccer/match/tottenham-vs-norwich/12-09-2004/1527802
2004/2005,2004-09-13T20:05:00,Charlton,Southampton,https://www.xscores.com/soccer/match/charlton-vs-southampton/13-09-2004/1527803
2004/2005,2004-09-18T12:45:00,Arsenal,Bolton,https://www.xscores.com/soccer/match/arsenal-vs-bolton/18-09-2004/1527804
2004/2005,2004-09-18T15:00:00,Birmingham,Charlton,https://www.xscores.com/soccer/match/birmingham-vs-charlton/18-09-2004/1527805
2004/2005,2004-09-18T15:00:00,Blackburn,Portsmouth,https://www.xscores.com/soccer/match/blackburn-vs-portsmouth/18-09-2004/1527806
2004/2005,2004-09-18T15:00:00,Crystal Palace,Manchester City,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/18-09-2004/1527807
2004/2005,2004-09-18T15:00:00,Norwich,Aston Villa,https://www.xscores.com/soccer/match/norwich-vs-aston-villa/18-09-2004/1527808
2004/2005,2004-09-18T15:00:00,West Bromwich,Fulham,https://www.xscores.com/soccer/match/west-bromwich-vs-fulham/18-09-2004/1527809
2004/2005,2004-09-19T14:00:00,Southampton,Newcastle,https://www.xscores.com/soccer/match/southampton-vs-newcastle/19-09-2004/1527810
2004/2005,2004-09-19T15:00:00,Everton,Middlesbrough,https://www.xscores.com/soccer/match/everton-vs-middlesbrough/19-09-2004/1527811
2004/2005,2004-09-19T16:05:00,Chelsea,Tottenham,https://www.xscores.com/soccer/match/chelsea-vs-tottenham/19-09-2004/1527812
2004/2005,2004-09-20T20:00:00,Manchester United,Liverpool,https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/20-09-2004/1527813
2004/2005,2004-09-25T12:45:00,Middlesbrough,Chelsea,https://www.xscores.com/soccer/match/middlesbrough-vs-chelsea/25-09-2004/1527814
2004/2005,2004-09-25T15:00:00,Aston Villa,Crystal Palace,https://www.xscores.com/soccer/match/aston-villa-vs-crystal-palace/25-09-2004/1527815
2004/2005,2004-09-25T15:00:00,Fulham,Southampton,https://www.xscores.com/soccer/match/fulham-vs-southampton/25-09-2004/1527817
2004/2005,2004-09-25T15:00:00,Liverpool,Norwich,https://www.xscores.com/soccer/match/liverpool-vs-norwich/25-09-2004/1527818
2004/2005,2004-09-25T15:00:00,Manchester City,Arsenal,https://www.xscores.com/soccer/match/manchester-city-vs-arsenal/25-09-2004/1527819
2004/2005,2004-09-25T15:00:00,Newcastle,West Bromwich,https://www.xscores.com/soccer/match/newcastle-vs-west-bromwich/25-09-2004/1527820
2004/2005,2004-09-25T15:00:00,Tottenham,Manchester United,https://www.xscores.com/soccer/match/tottenham-vs-manchester-united/25-09-2004/1527816
2004/2005,2004-09-25T17:15:00,Bolton,Birmingham,https://www.xscores.com/soccer/match/bolton-vs-birmingham/25-09-2004/1527821
2004/2005,2004-09-26T16:05:00,Portsmouth,Everton,https://www.xscores.com/soccer/match/portsmouth-vs-everton/26-09-2004/1527822
2004/2005,2004-09-27T20:00:00,Charlton,Blackburn,https://www.xscores.com/soccer/match/charlton-vs-blackburn/27-09-2004/1527823
2004/2005,2004-10-02T12:50:00,Southampton,Manchester City,https://www.xscores.com/soccer/match/southampton-vs-manchester-city/02-10-2004/1527824
2004/2005,2004-10-02T15:00:00,Arsenal,Charlton,https://www.xscores.com/soccer/match/arsenal-vs-charlton/02-10-2004/1527825
2004/2005,2004-10-02T15:00:00,Blackburn,Aston Villa,https://www.xscores.com/soccer/match/blackburn-vs-aston-villa/02-10-2004/1527826
2004/2005,2004-10-02T15:00:00,Everton,Tottenham,https://www.xscores.com/soccer/match/everton-vs-tottenham/02-10-2004/1527827
2004/2005,2004-10-02T15:00:00,Norwich,Portsmouth,https://www.xscores.com/soccer/match/norwich-vs-portsmouth/02-10-2004/1527828
2004/2005,2004-10-02T17:15:00,West Bromwich,Bolton,https://www.xscores.com/soccer/match/west-bromwich-vs-bolton/02-10-2004/1527829
2004/2005,2004-10-03T15:00:00,Birmingham,Newcastle,https://www.xscores.com/soccer/match/birmingham-vs-newcastle/03-10-2004/1527830
2004/2005,2004-10-03T15:00:00,Manchester United,Middlesbrough,https://www.xscores.com/soccer/match/manchester-united-vs-middlesbrough/03-10-2004/1527831
2004/2005,2004-10-03T16:05:00,Chelsea,Liverpool,https://www.xscores.com/soccer/match/chelsea-vs-liverpool/03-10-2004/1527832
2004/2005,2004-10-04T20:00:00,Crystal Palace,Fulham,https://www.xscores.com/soccer/match/crystal-palace-vs-fulham/04-10-2004/1527833
2004/2005,2004-10-16T12:45:00,Birmingham,Manchester United,https://www.xscores.com/soccer/match/birmingham-vs-manchester-united/16-10-2004/1527834
2004/2005,2004-10-16T15:00:00,Arsenal,Aston Villa,https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/16-10-2004/1527835
2004/2005,2004-10-16T15:00:00,Blackburn,Middlesbrough,https://www.xscores.com/soccer/match/blackburn-vs-middlesbrough/16-10-2004/1527837
2004/2005,2004-10-16T15:00:00,Bolton,Crystal Palace,https://www.xscores.com/soccer/match/bolton-vs-crystal-palace/16-10-2004/1527838
2004/2005,2004-10-16T15:00:00,Everton,Southampton,https://www.xscores.com/soccer/match/everton-vs-southampton/16-10-2004/1527839
2004/2005,2004-10-16T15:00:00,Fulham,Liverpool,https://www.xscores.com/soccer/match/fulham-vs-liverpool/16-10-2004/1527840
2004/2005,2004-10-16T15:00:00,West Bromwich,Norwich,https://www.xscores.com/soccer/match/west-bromwich-vs-norwich/16-10-2004/1527836
2004/2005,2004-10-16T17:15:00,Manchester City,Chelsea,https://www.xscores.com/soccer/match/manchester-city-vs-chelsea/16-10-2004/1527841
2004/2005,2004-10-17T16:05:00,Charlton,Newcastle,https://www.xscores.com/soccer/match/charlton-vs-newcastle/17-10-2004/1527842
2004/2005,2004-10-18T20:00:00,Portsmouth,Tottenham,https://www.xscores.com/soccer/match/portsmouth-vs-tottenham/18-10-2004/1527843
2004/2005,2004-10-23T12:45:00,Norwich,Everton,https://www.xscores.com/soccer/match/norwich-vs-everton/23-10-2004/1527844
2004/2005,2004-10-23T15:00:00,Aston Villa,Fulham,https://www.xscores.com/soccer/match/aston-villa-vs-fulham/23-10-2004/1527845
2004/2005,2004-10-23T15:00:00,Chelsea,Blackburn,https://www.xscores.com/soccer/match/chelsea-vs-blackburn/23-10-2004/1527847
2004/2005,2004-10-23T15:00:00,Crystal Palace,West Bromwich,https://www.xscores.com/soccer/match/crystal-palace-vs-west-bromwich/23-10-2004/1527848
2004/2005,2004-10-23T15:00:00,Tottenham,Bolton,https://www.xscores.com/soccer/match/tottenham-vs-bolton/23-10-2004/1527846
2004/2005,2004-10-23T17:15:00,Liverpool,Charlton,https://www.xscores.com/soccer/match/liverpool-vs-charlton/23-10-2004/1527851
2004/2005,2004-10-24T14:00:00,Southampton,Birmingham,https://www.xscores.com/soccer/match/southampton-vs-birmingham/24-10-2004/1527852
2004/2005,2004-10-24T15:00:00,Middlesbrough,Portsmouth,https://www.xscores.com/soccer/match/middlesbrough-vs-portsmouth/24-10-2004/1527849
2004/2005,2004-10-24T15:00:00,Newcastle,Manchester City,https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/24-10-2004/1527850
2004/2005,2004-10-24T16:05:00,Manchester United,Arsenal,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/24-10-2004/1527853
2004/2005,2004-10-30T12:45:00,Birmingham,Crystal Palace,https://www.xscores.com/soccer/match/birmingham-vs-crystal-palace/30-10-2004/1527854
2004/2005,2004-10-30T15:00:00,Arsenal,Southampton,https://www.xscores.com/soccer/match/arsenal-vs-southampton/30-10-2004/1527855
2004/2005,2004-10-30T15:00:00,Charlton,Middlesbrough,https://www.xscores.com/soccer/match/charlton-vs-middlesbrough/30-10-2004/1527857
2004/2005,2004-10-30T15:00:00,Everton,Aston Villa,https://www.xscores.com/soccer/match/everton-vs-aston-villa/30-10-2004/1527858
2004/2005,2004-10-30T15:00:00,Fulham,Tottenham,https://www.xscores.com/soccer/match/fulham-vs-tottenham/30-10-2004/1527859
2004/2005,2004-10-30T15:00:00,Portsmouth,Manchester United,https://www.xscores.com/soccer/match/portsmouth-vs-manchester-united/30-10-2004/1527860
2004/2005,2004-10-30T15:00:00,West Bromwich,Chelsea,https://www.xscores.com/soccer/match/west-bromwich-vs-chelsea/30-10-2004/1527856
2004/2005,2004-10-30T17:15:00,Blackburn,Liverpool,https://www.xscores.com/soccer/match/blackburn-vs-liverpool/30-10-2004/1527861
2004/2005,2004-10-31T16:05:00,Bolton,Newcastle,https://www.xscores.com/soccer/match/bolton-vs-newcastle/31-10-2004/1527862
2004/2005,2004-11-01T20:00:00,Manchester City,Norwich,https://www.xscores.com/soccer/match/manchester-city-vs-norwich/01-11-2004/1527863
2004/2005,2004-11-06T12:45:00,Aston Villa,Portsmouth,https://www.xscores.com/soccer/match/aston-villa-vs-portsmouth/06-11-2004/1527864
2004/2005,2004-11-06T15:00:00,Chelsea,Everton,https://www.xscores.com/soccer/match/chelsea-vs-everton/06-11-2004/1527865
2004/2005,2004-11-06T15:00:00,Liverpool,Birmingham,https://www.xscores.com/soccer/match/liverpool-vs-birmingham/06-11-2004/1527866
2004/2005,2004-11-06T15:00:00,Norwich,Blackburn,https://www.xscores.com/soccer/match/norwich-vs-blackburn/06-11-2004/1527868
2004/2005,2004-11-06T15:00:00,Southampton,West Bromwich,https://www.xscores.com/soccer/match/southampton-vs-west-bromwich/06-11-2004/1527869
2004/2005,2004-11-06T15:00:00,Tottenham,Charlton,https://www.xscores.com/soccer/match/tottenham-vs-charlton/06-11-2004/1527870
2004/2005,2004-11-06T17:15:00,Crystal Palace,Arsenal,https://www.xscores.com/soccer/match/crystal-palace-vs-arsenal/06-11-2004/1527871
2004/2005,2004-11-07T14:00:00,Middlesbrough,Bolton,https://www.xscores.com/soccer/match/middlesbrough-vs-bolton/07-11-2004/1527872
2004/2005,2004-11-07T15:00:00,Newcastle,Fulham,https://www.xscores.com/soccer/match/newcastle-vs-fulham/07-11-2004/1527867
2004/2005,2004-11-07T16:05:00,Manchester United,Manchester City,https://www.xscores.com/soccer/match/manchester-united-vs-manchester-city/07-11-2004/1527873
