season,date,home_team,away_team,url
1998/1999,1998-08-15T16:00:00,AFC Wimbledon,Tottenham,https://www.xscores.com/soccer/match/afc-wimbledon-vs-tottenham/15-08-1998/1588068
1998/1999,1998-08-15T16:00:00,Blackburn,Derby,https://www.xscores.com/soccer/match/blackburn-vs-derby/15-08-1998/1588061
1998/1999,1998-08-15T16:00:00,Coventry,Chelsea,https://www.xscores.com/soccer/match/coventry-vs-chelsea/15-08-1998/1588062
1998/1999,1998-08-15T16:00:00,Everton,Aston Villa,https://www.xscores.com/soccer/match/everton-vs-aston-villa/15-08-1998/1588063
1998/1999,1998-08-15T16:00:00,Manchester United,Leicester,https://www.xscores.com/soccer/match/manchester-united-vs-leicester/15-08-1998/1588064
1998/1999,1998-08-15T16:00:00,Middlesbrough,Leeds,https://www.xscores.com/soccer/match/middlesbrough-vs-leeds/15-08-1998/1588065
1998/1999,1998-08-15T16:00:00,Newcastle,Charlton,https://www.xscores.com/soccer/match/newcastle-vs-charlton/15-08-1998/1588066
1998/1999,1998-08-15T16:00:00,Sheffield Wednesday,West Ham,https://www.xscores.com/soccer/match/sheffield-wednesday-vs-west-ham/15-08-1998/1588067
1998/1999,1998-08-16T17:00:00,Southampton,Liverpool,https://www.xscores.com/soccer/match/southampton-vs-liverpool/16-08-1998/1588069
1998/1999,1998-08-17T17:00:00,Arsenal,Nottingham Forest,https://www.xscores.com/soccer/match/arsenal-vs-nottingham-forest/17-08-1998/1588070
1998/1999,1998-08-22T16:00:00,Charlton,Southampton,https://www.xscores.com/soccer/match/charlton-vs-southampton/22-08-1998/1588071
1998/1999,1998-08-22T16:00:00,Chelsea,Newcastle,https://www.xscores.com/soccer/match/chelsea-vs-newcastle/22-08-1998/1588072
1998/1999,1998-08-22T16:00:00,Derby,AFC Wimbledon,https://www.xscores.com/soccer/match/derby-vs-afc-wimbledon/22-08-1998/1588073
1998/1999,1998-08-22T16:00:00,Leicester,Everton,https://www.xscores.com/soccer/match/leicester-vs-everton/22-08-1998/1588074
1998/1999,1998-08-22T16:00:00,Liverpool,Arsenal,https://www.xscores.com/soccer/match/liverpool-vs-arsenal/22-08-1998/1588076
1998/1999,1998-08-22T16:00:00,Nottingham Forest,Coventry,https://www.xscores.com/soccer/match/nottingham-forest-vs-coventry/22-08-1998/1588075
1998/1999,1998-08-22T16:00:00,Tottenham,Sheffield Wednesday,https://www.xscores.com/soccer/match/tottenham-vs-sheffield-wednesday/22-08-1998/1588077
1998/1999,1998-08-22T16:00:00,West Ham,Manchester United,https://www.xscores.com/soccer/match/west-ham-vs-manchester-united/22-08-1998/1588078
1998/1999,1998-08-23T17:00:00,Aston Villa,Middlesbrough,https://www.xscores.com/soccer/match/aston-villa-vs-middlesbrough/23-08-1998/1588079
1998/1999,1998-08-24T21:00:00,Leeds,Blackburn,https://www.xscores.com/soccer/match/leeds-vs-blackburn/24-08-1998/1588080
1998/1999,1998-08-29T16:00:00,AFC Wimbledon,Leeds,https://www.xscores.com/soccer/match/afc-wimbledon-vs-leeds/29-08-1998/1588088
1998/1999,1998-08-29T16:00:00,Arsenal,Charlton,https://www.xscores.com/soccer/match/arsenal-vs-charlton/29-08-1998/1588081
