season,date,home_team,away_team,url
2021/2022,2021-11-27T12:30:00,Arsenal,Newcastle,https://www.xscores.com/soccer/match/arsenal-vs-newcastle/27-11-2021/319236
2021/2022,2021-11-27T15:00:00,Crystal Palace,Aston Villa,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/27-11-2021/319241
2021/2022,2021-11-27T15:00:00,Liverpool,Southampton,https://www.xscores.com/soccer/match/liverpool-vs-southampton/27-11-2021/319243
2021/2022,2021-11-27T15:00:00,Norwich,Wolverhampton,https://www.xscores.com/soccer/match/norwich-vs-wolverhampton/27-11-2021/319245
2021/2022,2021-11-27T17:30:00,Brighton,Leeds,https://www.xscores.com/soccer/match/brighton-vs-leeds/27-11-2021/319238
2021/2022,2021-11-28T14:00:00,Brentford,Everton,https://www.xscores.com/soccer/match/brentford-vs-everton/28-11-2021/319237
2021/2022,2021-11-28T14:00:00,Leicester,Watford,https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242
2021/2022,2021-11-28T14:00:00,Manchester City,West Ham,https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/28-11-2021/319244
2021/2022,2021-11-28T16:30:00,Chelsea,Manchester United,https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/28-11-2021/319240
2021/2022,2022-02-23T19:30:00,Burnley,Tottenham,https://www.xscores.com/soccer/match/burnley-vs-tottenham/23-02-2022/319239
2021/2022,2021-11-30T19:30:00,Newcastle,Norwich,https://www.xscores.com/soccer/match/newcastle-vs-norwich/30-11-2021/319253
2021/2022,2021-11-30T20:15:00,Leeds,Crystal Palace,https://www.xscores.com/soccer/match/leeds-vs-crystal-palace/30-11-2021/319248
2021/2022,2021-12-01T19:30:00,Southampton,Leicester,https://www.xscores.com/soccer/match/southampton-vs-leicester/01-12-2021/319254
2021/2022,2021-12-01T19:30:00,Watford,Chelsea,https://www.xscores.com/soccer/match/watford-vs-chelsea/01-12-2021/319249
2021/2022,2021-12-01T19:30:00,West Ham,Brighton,https://www.xscores.com/soccer/match/west-ham-vs-brighton/01-12-2021/319250
2021/2022,2021-12-01T19:30:00,Wolverhampton,Burnley,https://www.xscores.com/soccer/match/wolverhampton-vs-burnley/01-12-2021/319251
2021/2022,2021-12-01T20:15:00,Aston Villa,Manchester City,https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/01-12-2021/319246
2021/2022,2021-12-01T20:15:00,Everton,Liverpool,https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247
2021/2022,2021-12-02T19:30:00,Tottenham,Brentford,https://www.xscores.com/soccer/match/tottenham-vs-brentford/02-12-2021/319255
2021/2022,2021-12-02T20:15:00,Manchester United,Arsenal,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252
2021/2022,2021-12-04T12:30:00,West Ham,Chelsea,https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264
2021/2022,2021-12-04T15:00:00,Newcastle,Burnley,https://www.xscores.com/soccer/match/newcastle-vs-burnley/04-12-2021/319260
2021/2022,2021-12-04T15:00:00,Southampton,Brighton,https://www.xscores.com/soccer/match/southampton-vs-brighton/04-12-2021/319261
2021/2022,2021-12-04T15:00:00,Wolverhampton,Liverpool,https://www.xscores.com/soccer/match/wolverhampton-vs-liverpool/04-12-2021/319265
2021/2022,2021-12-04T17:30:00,Watford,Manchester City,https://www.xscores.com/soccer/match/watford-vs-manchester-city/04-12-2021/319263
2021/2022,2021-12-05T14:00:00,Leeds,Brentford,https://www.xscores.com/soccer/match/leeds-vs-brentford/05-12-2021/319258
2021/2022,2021-12-05T14:00:00,Manchester United,Crystal Palace,https://www.xscores.com/soccer/match/manchester-united-vs-crystal-palace/05-12-2021/319259
2021/2022,2021-12-05T14:00:00,Tottenham,Norwich,https://www.xscores.com/soccer/match/tottenham-vs-norwich/05-12-2021/319262
2021/2022,2021-12-05T16:30:00,Aston Villa,Leicester,https://www.xscores.com/soccer/match/aston-villa-vs-leicester/05-12-2021/319256
2021/2022,2021-12-06T20:00:00,Everton,Arsenal,https://www.xscores.com/soccer/match/everton-vs-arsenal/06-12-2021/319257
2021/2022,2021-12-10T20:00:00,Brentford,Watford,https://www.xscores.com/soccer/match/brentford-vs-watford/10-12-2021/319268
2021/2022,2021-12-11T12:30:00,Manchester City,Wolverhampton,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/11-12-2021/319275
2021/2022,2021-12-11T15:00:00,Arsenal,Southampton,https://www.xscores.com/soccer/match/arsenal-vs-southampton/11-12-2021/319267
2021/2022,2021-12-11T15:00:00,Chelsea,Leeds,https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271
2021/2022,2021-12-11T15:00:00,Liverpool,Aston Villa,https://www.xscores.com/soccer/match/liverpool-vs-aston-villa/11-12-2021/319274
2021/2022,2021-12-11T17:30:00,Norwich,Manchester United,https://www.xscores.com/soccer/match/norwich-vs-manchester-united/11-12-2021/319276
2021/2022,2021-12-12T14:00:00,Burnley,West Ham,https://www.xscores.com/soccer/match/burnley-vs-west-ham/12-12-2021/319270
2021/2022,2021-12-12T14:00:00,Leicester,Newcastle,https://www.xscores.com/soccer/match/leicester-vs-newcastle/12-12-2021/319273
2021/2022,2021-12-12T16:30:00,Crystal Palace,Everton,https://www.xscores.com/soccer/match/crystal-palace-vs-everton/12-12-2021/319272
2021/2022,2022-03-16T19:30:00,Brighton,Tottenham,https://www.xscores.com/soccer/match/brighton-vs-tottenham/16-03-2022/319269
2021/2022,2021-12-14T19:45:00,Norwich,Aston Villa,https://www.xscores.com/soccer/match/norwich-vs-aston-villa/14-12-2021/319282
2021/2022,2021-12-14T20:00:00,Manchester City,Leeds,https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286
2021/2022,2021-12-15T19:30:00,Brighton,Wolverhampton,https://www.xscores.com/soccer/match/brighton-vs-wolverhampton/15-12-2021/319279
2021/2022,2021-12-15T19:30:00,Crystal Palace,Southampton,https://www.xscores.com/soccer/match/crystal-palace-vs-southampton/15-12-2021/319283
2021/2022,2021-12-15T20:00:00,Arsenal,West Ham,https://www.xscores.com/soccer/match/arsenal-vs-west-ham/15-12-2021/319277
2021/2022,2021-12-16T19:45:00,Chelsea,Everton,https://www.xscores.com/soccer/match/chelsea-vs-everton/16-12-2021/319284
2021/2022,2021-12-16T20:00:00,Liverpool,Newcastle,https://www.xscores.com/soccer/match/liverpool-vs-newcastle/16-12-2021/319285
2021/2022,2022-01-19T19:30:00,Leicester,Tottenham,https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281
2021/2022,2022-01-19T20:00:00,Brentford,Manchester United,https://www.xscores.com/soccer/match/brentford-vs-manchester-united/19-01-2022/319278
2021/2022,2022-02-05T18:00:00,Burnley,Watford,https://www.xscores.com/soccer/match/burnley-vs-watford/05-02-2022/319280
2021/2022,2021-12-18T17:30:00,Leeds,Arsenal,https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289
2021/2022,2021-12-19T14:00:00,Newcastle,Manchester City,https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/19-12-2021/319291
2021/2022,2021-12-19T14:00:00,Wolverhampton,Chelsea,https://www.xscores.com/soccer/match/wolverhampton-vs-chelsea/19-12-2021/319296
2021/2022,2021-12-19T16:30:00,Tottenham,Liverpool,https://www.xscores.com/soccer/match/tottenham-vs-liverpool/19-12-2021/319293
2021/2022,2022-01-11T19:45:00,Southampton,Brentford,https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292
2021/2022,2022-01-12T19:45:00,West Ham,Norwich,https://www.xscores.com/soccer/match/west-ham-vs-norwich/12-01-2022/319295
2021/2022,2022-02-15T20:15:00,Manchester United,Brighton,https://www.xscores.com/soccer/match/manchester-united-vs-brighton/15-02-2022/319290
2021/2022,2022-02-23T19:30:00,Watford,Crystal Palace,https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294
2021/2022,2022-04-20T19:45:00,Everton,Leicester,https://www.xscores.com/soccer/match/everton-vs-leicester/20-04-2022/319288
2021/2022,2022-05-19T20:00:00,Aston Villa,Burnley,https://www.xscores.com/soccer/match/aston-villa-vs-burnley/19-05-2022/319287
2021/2022,2021-12-26T15:00:00,Manchester City,Leicester,https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301
2021/2022,2021-12-26T15:00:00,Norwich,Arsenal,https://www.xscores.com/soccer/match/norwich-vs-arsenal/26-12-2021/319303
2021/2022,2021-12-26T15:00:00,Tottenham,Crystal Palace,https://www.xscores.com/soccer/match/tottenham-vs-crystal-palace/26-12-2021/319304
2021/2022,2021-12-26T15:00:00,West Ham,Southampton,https://www.xscores.com/soccer/match/west-ham-vs-southampton/26-12-2021/319305
2021/2022,2021-12-26T17:30:00,Aston Villa,Chelsea,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/26-12-2021/319297
2021/2022,2021-12-26T20:00:00,Brighton,Brentford,https://www.xscores.com/soccer/match/brighton-vs-brentford/26-12-2021/319298
2021/2022,2021-12-27T20:00:00,Newcastle,Manchester United,https://www.xscores.com/soccer/match/newcastle-vs-manchester-united/27-12-2021/319302
2021/2022,2022-02-23T19:45:00,Liverpool,Leeds,https://www.xscores.com/soccer/match/liverpool-vs-leeds/23-02-2022/319300
2021/2022,2022-03-10T19:30:00,Wolverhampton,Watford,https://www.xscores.com/soccer/match/wolverhampton-vs-watford/10-03-2022/319306
2021/2022,2022-04-06T19:30:00,Burnley,Everton,https://www.xscores.com/soccer/match/burnley-vs-everton/06-04-2022/319299
2021/2022,2021-12-28T15:00:00,Crystal Palace,Norwich,https://www.xscores.com/soccer/match/crystal-palace-vs-norwich/28-12-2021/319311
2021/2022,2021-12-28T15:00:00,Southampton,Tottenham,https://www.xscores.com/soccer/match/southampton-vs-tottenham/28-12-2021/319316
2021/2022,2021-12-28T15:00:00,Watford,West Ham,https://www.xscores.com/soccer/match/watford-vs-west-ham/28-12-2021/319310
2021/2022,2021-12-28T20:00:00,Leicester,Liverpool,https://www.xscores.com/soccer/match/leicester-vs-liverpool/28-12-2021/319314
2021/2022,2021-12-29T19:30:00,Chelsea,Brighton,https://www.xscores.com/soccer/match/chelsea-vs-brighton/29-12-2021/319309
2021/2022,2021-12-29T20:15:00,Brentford,Manchester City,https://www.xscores.com/soccer/match/brentford-vs-manchester-city/29-12-2021/319308
2021/2022,2021-12-30T20:15:00,Manchester United,Burnley,https://www.xscores.com/soccer/match/manchester-united-vs-burnley/30-12-2021/319315
2021/2022,2022-02-24T19:45:00,Arsenal,Wolverhampton,https://www.xscores.com/soccer/match/arsenal-vs-wolverhampton/24-02-2022/319307
2021/2022,2022-03-10T19:45:00,Leeds,Aston Villa,https://www.xscores.com/soccer/match/leeds-vs-aston-villa/10-03-2022/319313
2021/2022,2022-03-17T19:45:00,Everton,Newcastle,https://www.xscores.com/soccer/match/everton-vs-newcastle/17-03-2022/319312
2021/2022,2022-01-01T12:30:00,Arsenal,Manchester City,https://www.xscores.com/soccer/match/arsenal-vs-manchester-city/01-01-2022/319317
2021/2022,2022-01-01T15:00:00,Watford,Tottenham,https://www.xscores.com/soccer/match/watford-vs-tottenham/01-01-2022/319326
